"draw","C_sum","C_expected_sum","E_sum"
1,19650,19646.2568520204,22532.8156963475
2,20628,20462.6620122761,23820.6242166918
4,19338,19447.831561802,22473.1479950294
5,19669,19635.3332191602,22497.0967169757
12,19798,19556.2527805237,23369.3124356184
15,18545,18545.5319038539,22692.3492963348
16,18760,18879.6067057241,22494.0786914794
24,21063,21257.9975591943,23893.9060926474
25,19515,19605.7641734807,22846.76373164
32,20429,20384.106009362,24098.0506311407
33,20713,20774.6225962067,24082.780671799
34,20245,20317.4325636207,24202.4860021355
38,21181,21278.1430068858,24771.8640522438
40,19782,19784.4408004706,23533.8291008482
47,20554,20387.1629507788,24015.9340091448
54,19965,20040.0711622692,23690.6279593169
56,20446,20693.9164875057,24552.5159198025
57,18831,19032.0374515528,22789.2626425905
60,22132,21695.1801342728,23569.4714921451
63,20671,20556.9174688612,23582.7332120289
64,23282,23206.8535089219,24568.4640700007
68,19215,19238.0914965206,22913.0564744318
72,19881,20022.119865465,23578.0261525896
74,17558,17656.2897280879,22107.3210526935
75,21555,21426.3250421836,23368.3575383073
79,19603,19644.1754753462,23934.5390072462
82,21372,21420.8907248983,24412.982892576
83,20507,20621.893391021,23786.7947785464
84,17872,17952.244880363,23847.6385307725
85,16827,16735.6308453335,20898.1258168536
89,18640,18773.445959931,21994.763642818
94,21344,21214.0445290123,24314.7802283973
96,22215,22168.4323031622,26326.3732700351
99,19859,19695.6878162631,22592.9531026883
102,21626,21235.7851622151,23527.2222388921
104,21768,21837.1526937657,26088.5965833704
106,20250,20016.0479132894,23368.2292154387
109,21422,21711.3977169554,24834.7649627022
115,20768,20841.5194587173,25102.0189200055
118,19803,19787.281060764,25323.0721302683
127,20131,20286.1690575033,25648.4628699335
128,20600,20478.6683370353,22339.2488534266
129,21120,21232.3032650601,24765.2853087428
132,19640,19567.4172993724,23329.6737859945
135,21489,21560.6275962901,23620.7907212845
136,18529,18424.4367548859,23828.4540190022
138,22347,22341.6846665679,24848.3376275902
139,20527,20512.0446087297,23665.9204720759
147,20742,20711.7159966392,24621.3620149369
149,19508,19540.3165337943,21477.2073878226
150,20076,20238.9548654327,23083.5786416716
153,18453,18455.8367748816,22138.8530277401
160,20281,20487.3148663056,24868.5841684949
169,20421,20475.0967862335,21445.815025299
183,21339,21256.1443628842,24783.9318198788
185,19648,19691.1023277465,23499.8701952348
187,20934,20931.9676705706,24460.3446704047
193,19650,19518.7104278141,22654.9304611361
194,19653,19651.1522349084,23018.1395666559
195,21585,21600.033925777,25990.8746020217
200,20086,19699.179750779,23073.450466385
201,21230,21112.0947458848,24888.4318130769
202,20938,20958.2745765855,24199.1146229969
206,19931,20074.6944620234,24891.4399015131
208,19434,19503.9381733237,22529.2722645589
212,20058,20345.5192629139,24165.4804512658
224,18929,18999.5287022748,22599.8784306393
226,20913,20846.8911237313,24728.4126057143
247,20503,20373.2367665916,24873.4906005635
248,19141,18882.433269957,22706.5201301192
252,19646,19768.0005342987,23163.1647033299
255,22526,22477.2832190707,26454.7005365307
260,21850,21828.9147666567,24207.4644941266
261,21216,21279.3616506855,25115.4990286364
265,17176,17323.120911008,22059.201335228
268,21544,21452.7637793886,25063.6240602889
272,19396,19443.8432925915,23398.5393785932
277,20544,20499.2370452478,24098.4888310725
278,20047,20040.8638494893,24307.3005450665
281,20609,20596.6741728036,23549.1430206994
