"event_date","median","lo95","hi95"
2024-12-01,25.6506909920357,11.0958652992812,58.2192263347047
2024-12-02,20.0041687574776,8.48506925445976,46.6670974460443
2024-12-03,19.861913581691,8.49389098859048,48.0614576552218
2024-12-04,19.9780043062926,8.59855696141136,45.7484715380391
2024-12-05,19.5723918125108,8.40993944436157,45.7045619416262
2024-12-06,25.3605724254715,10.9479292562695,59.1416737930946
2024-12-07,25.4191755932887,10.6998646329588,60.729813454124
2024-12-08,25.4319170194454,11.0166470814071,59.4451804136693
2024-12-09,19.6277342982499,8.68112138161062,45.9360287501587
2024-12-10,19.71444704967,8.38642956418403,45.6282916078877
2024-12-11,19.7084642911107,8.66341194310183,47.429939879682
2024-12-12,19.9620345040651,8.48797356393521,46.9936922211265
2024-12-13,25.3859447047925,10.9476916656196,60.4045048333253
2024-12-14,25.1635706820974,10.8139663232052,59.213846450562
2024-12-15,25.5879166381206,11.0143175695127,57.8931690845862
2024-12-16,19.7622210595417,8.57831943063317,46.7956593081599
2024-12-17,20.0710718041545,8.67835543070481,46.1045978816804
2024-12-18,19.8413334872022,8.67017627505196,45.965509761132
2024-12-19,19.8412293419199,8.3713561276629,46.9648578772995
2024-12-20,25.4540190735347,11.040354659298,58.7718560881736
2024-12-21,25.2741192340389,10.6498971656024,58.8673587454254
2024-12-22,25.6245136894282,10.8384359965602,58.0954394048112
2024-12-23,19.8582515471517,8.35026732083698,45.5311813911961
2024-12-24,19.6646724432946,8.69112125226496,45.3031061246497
2024-12-25,19.9220981034502,8.5612363063807,46.7766644162921
2024-12-26,19.8136829888184,8.69792344543694,45.7447180473701
2024-12-27,25.4137173851692,10.4263016889082,60.3173151584484
2024-12-28,24.9954099848683,11.1364073712296,57.8728706473204
2024-12-29,25.4613908007161,10.837094026303,59.0324635766351
2024-12-30,19.7778943557836,8.33548540037139,45.4813387750784
2024-12-31,42.5855292605209,14.4148043288221,127.464056134983
2025-01-01,31.5513257058649,10.6481840364245,96.9768434948673
2025-01-02,14.626616608106,6.39667686448134,35.3846443663266
2025-01-03,18.844092862303,7.92091985956006,46.5103771404202
2025-01-04,18.9303697932164,7.81870969713822,46.9718344220667
2025-01-05,18.9814063986447,7.78506238024023,46.4882422922345
2025-01-06,14.5436867489192,6.42319558031756,35.2820826242339
2025-01-07,14.5430917713416,6.2621474632464,36.1718154313399
2025-01-08,14.7823175304927,6.2481138052273,33.771738923619
2025-01-09,14.6664500731516,6.39709538590411,34.5005247545386
2025-01-10,18.9698247081762,7.70099491676372,47.4977074147949
2025-01-11,18.6956034131782,7.69090273749358,45.2039837354562
2025-01-12,18.8364592893238,7.92870976949114,46.3627967934413
2025-01-13,14.6946233567976,6.26140452117563,35.2036987116646
2025-01-14,14.977983323972,6.18770383053158,34.5041727510946
2025-01-15,15.0098119831343,6.21605789885135,35.0219820192932
2025-01-16,14.6507767722617,6.20779529247107,35.3724575057828
2025-01-17,18.5311262865763,7.63838044265294,46.2851086826125
2025-01-18,18.9966053333755,7.76853025315831,45.8984044119672
2025-01-19,18.9516266493358,7.75336423583111,46.6594381022784
2025-01-20,14.8263036767989,6.23267029736615,34.7990842098539
2025-01-21,14.6667459740856,6.30774719901113,34.3924914778108
2025-01-22,14.6170770234337,6.31762641160739,35.3626996282011
2025-01-23,14.6650143166442,6.11663900229778,34.5127079063487
2025-01-24,18.8075721865836,7.94789772042443,45.6005694916396
2025-01-25,18.7689784278271,8.06318167178452,45.4865101884189
2025-01-26,18.7968049079085,7.65375398495578,47.2738595032307
2025-01-27,14.7501653964702,6.20514635467607,35.312029713338
2025-01-28,14.8082629949293,6.19799814739081,35.5004441815162
2025-01-29,14.8373902642749,6.27620605794341,34.6835097432618
2025-01-30,14.5858033786327,6.39677646928074,35.3794010392557
2025-01-31,18.8064001018221,7.6174484579707,46.0549838130643
2025-02-01,4.50815432339738,1.28717192263863,13.5668841910453
2025-02-02,4.51783301672349,1.30119411733819,13.6609138594322
2025-02-03,3.53397175648476,0.986891691537255,11.9184455279449
2025-02-04,3.50334309779134,0.992578965819925,11.2755223279978
2025-02-05,3.47440721812328,0.994302408046065,11.5450241743341
2025-02-06,3.51715539103518,0.981356804651792,11.8286186730516
2025-02-07,4.55306954718256,1.30128171170985,13.7771001085975
2025-02-08,7.44762111302133,1.87815379602516,28.5968800016572
2025-02-09,4.45813636182289,1.29046844231932,14.790127246721
2025-02-10,3.49505132865934,0.993275304552635,10.6143615753419
2025-02-11,3.49397650015406,0.97662011562573,11.1482984559248
2025-02-12,3.47542491712242,0.973284017408646,11.2064639849719
2025-02-13,3.53341721346229,0.967656006039911,11.3904249700184
2025-02-14,4.54075293362363,1.30244988894669,14.3133737420351
2025-02-15,4.51617175759218,1.29119014653167,13.9492406519565
2025-02-16,4.505246191051,1.27902051143302,14.332370171789
2025-02-17,3.58788965268862,1.03216046036265,11.4749845959199
2025-02-18,3.53805714376475,0.958645754121879,10.9272245056186
2025-02-19,3.46165367313772,0.994229946217892,11.4358656759301
2025-02-20,3.51517721220997,0.990456871989994,11.7825908021936
2025-02-21,4.46644824193541,1.28964725442078,13.9760787689152
2025-02-22,4.46738053916125,1.29726872865407,14.2514634284786
2025-02-23,4.47044338764611,1.2383107152893,14.1192337223064
2025-02-24,3.52245354114544,0.980963562659573,11.1584017198363
2025-02-25,3.49707279538828,0.994285173119755,10.8284127052207
2025-02-26,3.47619922446415,0.962311179678391,11.335976621712
2025-02-27,3.48618028318943,0.975568574780179,11.5114766670626
2025-02-28,4.44195099784061,1.32937330079328,14.0726503480373
2025-03-01,16.3428915289877,5.51958738784402,45.5153465455043
2025-03-02,16.2814328414139,5.65227625589835,45.7210697634277
2025-03-03,12.6542736215709,4.73820672901704,34.6064744764506
2025-03-04,12.5060229516202,4.37864324688881,35.1872884968159
2025-03-05,12.8107445077439,4.45333607510703,34.1466728202974
2025-03-06,12.6859927222009,4.6776057289828,34.5994206919647
2025-03-07,16.1264112495859,5.62887341316635,45.9037751145203
2025-03-08,16.2286271944686,5.59809581534509,47.9316334077398
2025-03-09,16.0515322088369,5.352709282726,47.9458887981374
2025-03-10,12.6095889778864,4.57546453594011,35.7347418292387
2025-03-11,12.9414943209549,4.61622694663546,35.2781148700955
2025-03-12,12.6597992030705,4.7178092742719,34.3652822429835
2025-03-13,12.7902331637381,4.62485213157679,34.1396350481934
2025-03-14,16.3276455628902,5.74156682605314,46.3029309800312
2025-03-15,16.47253446783,5.51905204585026,48.9421295266407
2025-03-16,16.3730872551058,5.56624761532262,46.8992008176402
2025-03-17,12.7566507729203,4.62442895642879,35.2168886201087
2025-03-18,12.7694370933749,4.71636722053225,34.9575113442791
2025-03-19,12.7934715145897,4.63392424538914,35.0262518065695
2025-03-20,12.6787607250081,4.62055238234792,35.648641349399
2025-03-21,16.0660192556338,5.52204981667311,48.2917667218218
2025-03-22,16.2851068350567,5.57650520364421,48.9682263170322
2025-03-23,16.1678956346707,5.71983760884845,46.1869342359712
2025-03-24,12.7252368516631,4.66290001519592,34.0954907009626
2025-03-25,12.7243519440127,4.67390122643396,35.1398599069373
2025-03-26,12.7810660114993,4.6289568036815,35.5674790139177
2025-03-27,12.6233047984954,4.7249047955237,34.1252738367777
2025-03-28,16.2000004447075,5.58623892066142,47.7231986563885
2025-03-29,16.3089776189342,5.53636433876612,46.374729178463
2025-03-30,16.2360251545733,5.46461056888931,47.1305596758353
2025-03-31,12.6817135479777,4.6697665230282,35.9834938820465
2025-04-01,27.3885246701084,10.2859607423351,78.4255454045743
2025-04-02,27.7994628688482,10.0902619475931,76.0793402342472
2025-04-03,27.9800129994696,9.90670077985323,80.1031717504364
2025-04-04,35.7138376968728,12.6306957762099,99.7081961889817
2025-04-05,35.3346150050823,12.5081571462477,103.364929997239
2025-04-06,35.236483275414,12.8993363143625,99.7579551670604
2025-04-07,27.6253858319121,9.97481671678782,78.3727438473703
2025-04-08,27.2863455736471,9.74299847157504,77.0654449439908
2025-04-09,27.4827224544778,10.5704222968427,78.851617633908
2025-04-10,27.7278537291628,10.5253054420689,73.6503834654404
2025-04-11,35.2891647254165,13.3791111098029,100.438384495356
2025-04-12,35.4767807588015,13.1081473404439,98.6832197320509
2025-04-13,35.1856891288151,12.900047992334,104.032013804027
2025-04-14,27.4424205950021,10.0737999164477,75.2552423428318
2025-04-15,27.6832474426774,10.317774874577,75.2493611850445
2025-04-16,27.7725600132335,10.1292601890572,78.9394338262704
2025-04-17,27.6802888926219,10.0215013574777,76.6921852109945
2025-04-18,35.363766869604,13.1684058241788,100.755060164285
2025-04-19,35.3982477094899,13.1894044287544,102.345119141262
2025-04-20,35.5179557691092,13.2675244956061,102.112208055633
2025-04-21,27.7555551514629,9.97712471145565,78.0809801085434
2025-04-22,27.8865134246904,10.1189468185883,77.2390400973634
2025-04-23,27.5561145573904,10.0963293594213,77.0381362671476
2025-04-24,27.7554551310336,10.5576527833766,76.8716993962892
2025-04-25,35.2544150434436,13.2166849766159,99.8944679448947
2025-04-26,35.1579866832176,12.6821861353649,98.4713103617581
2025-04-27,34.7804559714709,12.9097628292279,99.5520189512876
2025-04-28,27.4085519287904,10.4011829665137,76.0712035124361
2025-04-29,27.542882878374,9.98632449858922,77.7926824456336
2025-04-30,27.6261898093125,10.2518637853138,76.6041884253005
2025-05-01,107.963693071455,46.452768746811,258.236217503274
2025-05-02,138.473731269835,56.1518744224636,332.048105355496
2025-05-03,137.458403668344,57.7590016523231,348.879485739698
2025-05-04,139.554830725879,56.269712484543,337.774518899383
2025-05-05,106.205752360939,48.0293413857103,244.801815190598
2025-05-06,107.118723096563,47.3492042092522,256.052171029197
2025-05-07,107.046893269065,46.5039506870901,252.163532758002
2025-05-08,108.192367386497,45.8374146856596,246.750024997966
2025-05-09,137.403240691775,57.900265388763,337.494068320053
2025-05-10,136.639792855899,55.9107895029114,338.624696389772
2025-05-11,138.263224579873,58.9752368735056,349.150868710011
2025-05-12,108.718774846629,48.5413235653544,250.160601517095
2025-05-13,108.570408491351,46.6449990487928,257.49665818682
2025-05-14,107.890028506836,47.4877135400158,254.608531124107
2025-05-15,106.463360162315,47.5027443443232,257.339068183541
2025-05-16,138.394354211797,57.1339105984528,337.477328948812
2025-05-17,140.29776959965,56.9152597840443,336.255608472079
2025-05-18,138.545463444188,56.6838762804694,333.191927626032
2025-05-19,107.925380936958,47.6669800471612,248.497282798192
2025-05-20,108.15445648923,48.6682336824657,248.80185249089
2025-05-21,106.770918681151,48.5560458672346,249.329906297765
2025-05-22,108.147179136652,47.5079639383309,258.531197459211
2025-05-23,138.23612355736,57.2062829878676,340.738931991117
2025-05-24,232.121565868943,82.3516274265747,715.570361381528
2025-05-25,233.331981405438,82.8938149390366,694.974055755832
2025-05-26,226.078308242813,84.6792896890259,711.569651173896
2025-05-27,108.077395205481,44.5799238746531,258.569152078561
2025-05-28,108.507731721895,47.0101229569367,253.87323326765
2025-05-29,107.107435475622,46.9439646317643,262.259991325681
2025-05-30,136.360437801369,57.2667140348318,340.281063134214
2025-05-31,138.058572651425,57.1623246060273,340.127859062339
2025-06-01,51.0233734475011,19.0483474277347,146.517147984162
2025-06-02,40.1749587575966,13.1916423428771,113.578429902397
2025-06-03,39.8271209570258,13.6876692041009,118.73177111967
2025-06-04,39.8526437660379,13.3041569983033,118.826317053344
2025-06-05,40.2813488772366,12.925629019918,122.371770248192
2025-06-06,50.658178254928,17.6753783880315,142.739828030551
2025-06-07,51.6114243762918,17.6787686221635,144.327078886099
2025-06-08,51.5394739687577,18.2522526345499,146.215959447422
2025-06-09,39.6915797530205,13.0829561706094,118.816080036602
2025-06-10,40.5689205995978,13.429968627659,118.99153781889
2025-06-11,39.5405792855598,13.2588343179488,121.954355586435
2025-06-12,40.1129736087143,12.8807880295191,117.094941049127
2025-06-13,51.8140412997677,18.0816662674282,146.204483695604
2025-06-14,51.1783491662463,17.2163636200342,145.70402794406
2025-06-15,86.2080827443972,23.567949275452,306.090440529882
2025-06-16,40.1659187374764,13.1109342995887,117.739172836975
2025-06-17,40.6660854653967,13.296316874497,115.208728859773
2025-06-18,40.3181274878319,12.7587744963645,117.341615542381
2025-06-19,40.1687254831368,13.311775785744,115.775934090535
2025-06-20,51.2928639586604,17.243502534389,144.424693752112
2025-06-21,51.2983920283132,18.0885083886536,144.41437948586
2025-06-22,50.7560440424027,17.2516924000261,148.000925352192
2025-06-23,40.3499468652575,13.3674316257807,117.468041383401
2025-06-24,40.5397624860625,13.4481621587186,117.792375746393
2025-06-25,39.8959044000528,13.5963918781285,115.986259047688
2025-06-26,40.1723202135221,12.8054419172867,119.502778907105
2025-06-27,51.8581159100783,18.1503918985164,140.196139242883
2025-06-28,51.7662006144205,18.283037017747,145.422426087721
2025-06-29,50.9603307919138,18.3715536265972,145.266211731132
2025-06-30,40.2803390606069,13.2631331082469,116.349800342191
2025-07-01,190.976909189978,70.4333039638681,518.208315754672
2025-07-02,191.997753416209,72.1281240970842,519.006880503192
2025-07-03,195.308329924046,71.8591963539824,512.429245820668
2025-07-04,414.973297720601,128.995758593562,1416.00299694349
2025-07-05,246.228243429537,91.2995506543474,673.108101958648
2025-07-06,245.54562609982,90.9816576978928,685.519636287055
2025-07-07,190.510823705088,73.6194076000126,532.375087909713
2025-07-08,192.51047827947,73.3987902450392,524.323485777279
2025-07-09,192.585069514938,71.8951551408256,555.640859871282
2025-07-10,194.032978233217,74.076731417233,528.213490248383
2025-07-11,249.777041790397,91.6101021278012,719.975508428369
2025-07-12,242.982904547354,94.214377703912,663.569610294267
2025-07-13,244.549573777946,90.575678169763,686.025567356758
2025-07-14,195.482507377507,73.6952334135323,528.842248875397
2025-07-15,191.347208967726,71.4974533496994,511.414002108994
2025-07-16,192.341967485107,69.5700225882532,540.109163419205
