"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.687179487179487,0.984615384615385,0.496070512820513,0.269124439158381,195,195
"catch",0.603053435114504,0.984732824427481,0.508740458015267,0.273267950013177,131,131
