"draw","C_sum","C_expected_sum","E_sum"
2,6858,6923.49178683953,5197.85437825493
6,6637,6619.78745963417,5200.84763261999
9,6432,6431.37846023459,5003.17427917191
14,7561,7556.96904463699,5879.39188805752
17,6502,6468.28328632724,5210.52545673924
22,6851,6822.74567527617,5178.99358403222
26,7051,7062.33336981619,5207.90819367904
27,6385,6357.34140529554,4961.1411741094
31,7692,7647.78518531911,5742.52333425288
32,5981,5953.66757460643,4799.22605427286
36,6502,6363.33154381216,4919.29138646113
38,5789,5781.66789799575,4586.99333257943
40,7267,7182.44623394227,5517.26604647158
41,6975,7099.2794806184,5620.34756003853
44,6168,6137.08852963962,4743.51902873266
45,7499,7495.67479859738,5249.85002541251
48,7072,7071.26168911088,5171.81439964234
52,5878,5951.06068845023,4430.22618044644
53,6324,6216.86466211722,4839.88126981596
56,7076,6932.84860015789,5302.39949942211
61,6799,6776.15864539341,4908.28690674116
62,6870,6791.10043360965,5704.73636900762
65,6068,5987.03071404837,4618.10740451217
66,5611,5521.21817541062,4387.40637111564
72,5515,5513.43983414782,4564.38368491316
79,6252,6276.90770177744,4905.17764055432
87,7850,7854.03164658774,5748.91154017468
96,7833,7654.9964058893,5559.76257720744
102,6569,6543.71086853496,4828.70179785613
107,6957,6858.63780302429,5133.42749292301
111,6420,6285.05909398515,5091.83959580267
112,6017,6156.64178752634,4668.5778714628
113,5840,5912.56506808122,4530.53740795494
117,6591,6544.21531321335,4647.97901042954
119,6741,6744.44874586502,5069.97081042991
120,5355,5328.37046255844,4310.07944715976
124,6353,6272.3668797442,5439.14823964419
127,6206,6110.62559013314,4570.55261211892
137,6473,6532.0486203308,5107.50087260907
139,6890,6939.99216358573,5326.80733616063
141,6356,6230.96554631905,4580.71836847189
143,7246,7200.29555084597,5693.90167143094
144,6181,6138.68915236202,4613.52858798128
147,6364,6394.12339633975,4561.08517908002
154,6173,6182.70024686624,4762.9508213434
155,6004,5928.16359988974,4640.41320777338
156,6506,6479.05461561718,4637.92622220141
163,5885,5858.45135315059,4458.70127457876
171,5843,5916.6899959159,4229.50272571463
174,6969,6926.69760401391,5426.92826576306
181,6059,6023.89778148764,4610.74850728339
185,8736,8813.27555689225,6237.2758873132
186,6685,6748.07960142244,5089.81996688681
188,6057,6041.50347627691,4854.33330317598
189,6227,6141.56217512938,4687.18869721014
191,6243,6254.04013667394,4747.62115593516
192,8131,8232.03961021699,6051.97461227515
194,7696,7619.59752895673,5918.00588925909
195,6436,6330.69452105561,4647.37521720175
198,6847,6706.98598118483,5179.18451350636
200,5379,5455.63578462723,3915.6358174161
205,7750,7838.8283767885,5572.44243862151
212,6149,6052.4140109483,4729.63790914863
214,5535,5519.83543861335,4165.49036799419
216,5677,5778.06956295811,4493.23489756179
217,6636,6624.90865091141,4750.73120492975
218,7414,7456.02860038674,5996.89587640627
219,7178,7098.29928747317,5369.64989471084
223,5537,5565.26779827759,4349.19312449302
227,6920,6898.68871692707,5060.16122978602
228,6670,6673.06412903055,5157.63900072085
231,6163,6242.54765879461,4921.68472548848
233,6484,6344.08586314535,4708.44107001894
235,8155,8200.48523881609,6409.04781348677
236,6172,6117.75581251721,4474.77384168014
238,7187,7248.06526340434,5904.42447308795
241,6357,6319.90238474382,4728.39978141735
