"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-228.706339731321,5.86026291388617,10.5345568759729,8,-218.17
"catch",627,-1450.55107691748,21.582781084042,8.60896177869189,0,-1441.94
