"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
39,"2024-10-24","2024-10-24",1,1,1,1,1,1,10,0,TRUE,0.894208334299575,0.722587032365947
40,"2024-10-25","2024-10-25",1,1,1,1,1,1,6,0,TRUE,1.23933031430972,0.751214376163605
41,"2024-10-26","2024-10-26",1,1,1,1,1,1,15,0,TRUE,0.990282695866475,0.674704305921068
42,"2024-10-27","2024-10-27",1,1,1,1,1,1,10,0,TRUE,1.01241732302592,0.752668870554518
43,"2024-10-28","2024-10-28",1,0,0,0,0,0,0,0,FALSE,1.12324945252327,0.875105972602778
44,"2024-10-29","2024-10-29",1,0,0,0,0,0,0,0,FALSE,1.09593916589296,0.891351538029963
45,"2024-10-30","2024-10-30",1,1,1,1,1,1,4,0,TRUE,0.962543628867492,0.768919461325989
46,"2024-10-31","2024-10-31",1,1,1,1,1,1,2,0,TRUE,1.0245235379706,0.83918175990377
47,"2024-11-01","2024-11-01",1,1,1,1,1,1,16,0,TRUE,0.886937872516205,0.671022245640622
48,"2024-11-02","2024-11-02",1,1,1,1,1,1,39,0,TRUE,0.981107020218715,0.568537565706414
49,"2024-11-03","2024-11-03",1,0,0,0,0,0,0,0,FALSE,1.08107920362706,0.896089594632972
50,"2024-11-04","2024-11-04",1,0,0,0,0,0,0,0,FALSE,1.10269519021759,0.858305935112087
51,"2024-11-05","2024-11-05",1,1,1,1,1,1,7,0,TRUE,1.16294178018702,0.729935619897203
52,"2024-11-06","2024-11-06",1,1,1,1,1,1,10,0,TRUE,0.956158307780976,0.740914003375781
53,"2024-11-07","2024-11-07",1,1,1,1,1,1,11,0,TRUE,0.880388180002063,0.719431058558737
54,"2024-11-08","2024-11-08",1,1,1,1,1,1,23,0,TRUE,0.848925590480939,0.642044910695504
55,"2024-11-09","2024-11-09",1,1,1,1,1,1,24,1,TRUE,0.708490524992801,0.61380960766775
56,"2024-11-10","2024-11-10",1,0,0,0,0,0,0,0,FALSE,1.05165768760995,0.886663636432757
57,"2024-11-11","2024-11-11",1,0,0,0,0,0,0,0,FALSE,1.04098018347074,0.906849910227885
58,"2024-11-12","2024-11-12",1,0,0,0,0,0,0,0,FALSE,1.03369782861039,0.876275074299876
59,"2024-11-13","2024-11-13",1,1,1,1,1,1,9,0,TRUE,0.884718643938057,0.720002092865469
60,"2024-11-14","2024-11-14",1,1,1,1,1,1,17,0,TRUE,0.892348240283149,0.648862373771053
61,"2024-11-15","2024-11-15",1,1,1,1,1,1,27,0,TRUE,0.872283414012938,0.631267729989718
62,"2024-11-16","2024-11-16",1,1,1,1,1,1,34,0,TRUE,0.919385608645896,0.583229104357586
63,"2024-11-17","2024-11-17",1,0,0,0,0,0,0,0,FALSE,1.08118625882068,0.844996677610897
64,"2024-11-18","2024-11-18",1,0,0,0,0,0,0,0,FALSE,1.17022780781177,0.880894425160975
65,"2024-11-19","2024-11-19",1,1,1,1,1,1,8,0,TRUE,1.14976432550809,0.799975956408147
66,"2024-11-20","2024-11-20",1,1,0,1,0,1,0,0,TRUE,1.66645054843586,0.843073051972452
67,"2024-11-21","2024-11-21",1,1,1,1,1,1,5,0,TRUE,1.2211691316127,0.736080927613752
68,"2024-11-22","2024-11-22",1,1,1,1,1,1,4,0,TRUE,1.47341142516916,0.78068804557906
69,"2024-11-23","2024-11-23",1,1,1,1,1,1,16,0,TRUE,1.07807411932103,0.684335041296283
70,"2024-11-24","2024-11-24",1,0,0,0,0,0,0,0,FALSE,1.1365539631653,0.929669071061501
71,"2024-11-25","2024-11-25",1,0,0,0,0,0,0,0,FALSE,1.07773044265116,0.960841589523758
72,"2024-11-26","2024-11-26",1,1,1,1,1,1,11,0,TRUE,0.833281768884313,0.743842822382917
73,"2024-11-27","2024-11-27",1,1,1,1,1,1,11,0,TRUE,0.887242955694736,0.723819087195861
74,"2024-11-28","2024-11-28",1,0,0,0,0,0,0,0,FALSE,1.11620919222189,0.850379630741189
75,"2024-11-29","2024-11-29",1,1,1,1,1,1,40,0,TRUE,1.12747174179304,0.554614421283862
76,"2024-11-30","2024-11-30",1,1,1,1,1,1,55,0,TRUE,1.18235100783397,0.504116829182591
