"draw","C_sum","C_expected_sum","E_sum"
9,19407,19305.8091821168,58148.6533184583
14,18107,18334.6903589237,53153.1984597209
15,18081,18049.4881559362,55986.8523434765
17,18464,18429.2867728121,53202.9297046416
20,17553,17293.9365938185,50649.2589999627
24,16338,16475.7232613333,53307.7830823874
27,20322,20134.4395366345,55663.4322737297
29,20906,20843.1870781315,61146.6187653356
36,18229,18042.7442474985,57205.134004464
38,20619,20490.6212601691,55359.5945347045
39,18604,18545.9867850277,55774.9878097337
45,17701,17579.9808536848,52599.7692849083
51,16088,16022.9594801515,50255.3926637688
52,18105,17977.8150917919,53466.9408034875
54,19793,19694.5101918761,58768.5885093633
56,17823,18089.4177689132,56994.7148132755
65,18423,18673.8676968161,58586.861291182
66,18049,18092.761246356,52815.6356817555
72,18108,18060.5082521942,50759.8398122396
86,20939,20856.8588772996,54667.0065556532
87,20340,20447.3267867406,55336.175506958
92,16888,16955.8025691948,58341.7543038582
103,20102,20206.2732235584,56705.4599092691
112,20174,20190.1406856885,59269.9561009722
119,20814,20586.8074526965,57669.4729465413
120,18466,18621.3113268809,52578.5249720093
139,19252,19135.4740105426,55791.1012641197
144,17727,17983.4614296251,58241.3144418357
160,18586,18482.5581496646,51720.2274801192
162,18312,18321.0861243047,50937.2278583918
163,17901,17620.5663557988,51902.0730809484
181,17771,17713.3806443261,48964.673219469
183,20495,20719.7545129115,60531.6151694704
191,18665,18589.0454799015,52447.2679065815
198,16205,16255.6886428071,50675.5010996117
205,20732,20601.2429306799,57973.6867683624
211,18787,19027.1416824061,61178.6879733325
214,18586,18656.0065872134,56270.8977245992
215,18381,18440.2307555946,55124.1224603091
218,19375,19315.8959922308,55189.6908050744
219,18896,18824.0268876912,55333.0203383269
222,19053,19051.9205128781,56119.5342377515
227,16746,16691.7522709647,51539.9463927338
228,21032,21114.0812002284,59498.8680823795
233,18488,18626.1112440602,55839.7188385964
238,18493,18499.0069748584,57291.2531984383
241,18242,18222.3294346519,52359.985755053
246,18603,18421.5750362793,55315.5713077485
248,18544,18498.6053324526,52034.855400068
256,19501,19426.7040567989,52955.7449597139
270,18733,18623.6497883973,55585.8178403869
274,18659,18672.0147501916,55269.5110235442
275,20669,20543.0405988376,61530.3311357933
280,21144,21168.8869410836,62565.8924709941
281,20670,20505.1685514004,58138.5754145913
284,19560,19569.9234648233,55369.1617024186
288,17493,17517.6737613432,50333.0182570008
289,18028,17725.7137005715,52227.9582504369
292,16979,17039.564982085,52198.5980455174
294,20032,20010.8657154766,53153.1850163488
296,19110,19133.3943557108,58160.8223934999
299,19621,19774.9152906537,54879.546570441
305,19674,19457.8909372413,53208.8682979498
309,23826,23916.89681558,62469.2956247458
311,18011,17981.2057889386,52885.102884682
315,21512,21664.6857479843,63785.6415582982
330,17313,17214.4452741166,55118.905131844
335,19571,19412.8921533213,57990.5161811325
338,18267,18294.270868527,50945.266870981
341,18505,18728.6545512201,60046.5057583925
348,18745,18663.6173214591,57354.8931968086
358,18631,18665.147965208,53420.5593058818
362,20238,20323.6453554523,62224.7412494083
374,19373,19112.0683249624,55750.3543320148
376,20851,20688.9405563127,59806.3886889218
377,18505,18447.3033481061,53260.1743870049
386,19574,19623.5510978122,64747.9306963924
397,17858,17999.2590084136,53630.8556553547
398,19082,18923.2643721615,56880.3062220382
401,20037,19921.7404585441,54264.4213431799
407,17402,17295.717931583,52154.3416265147
420,18846,19086.1494379674,56388.6963727563
423,19341,19447.9091037929,59023.2563189447
429,19303,19224.9628167137,55241.673111181
431,16239,16323.3066312459,48612.4781546505
445,20887,20949.4186430932,61016.4412666036
447,19218,19150.5463818253,57251.437662345
453,17980,17852.2897991253,53109.3989935309
454,18077,17977.9566083259,52892.7499426499
455,20467,20728.2298333997,60480.2981231296
463,18727,18918.7875349827,55425.9836066707
469,19005,18714.7995489232,55603.0467095235
470,21330,21330.1480540439,58355.1314799241
487,19981,19868.5513773053,57604.4284190595
488,21102,21004.6983926808,58049.0048925556
489,17801,17748.5100078703,53094.1124238086
502,18521,18388.8650790173,52744.3826172697
507,18784,18905.4048481347,55696.3651442974
515,16790,16949.5111534177,48231.1408803292
517,20081,20138.3653224251,58451.1594139235
524,22739,22688.5536679086,58995.4558536978
530,19946,19916.884838656,62250.3492332432
534,17018,16869.2200087594,51035.771489445
538,18172,18104.7844201849,52986.7460137255
542,22031,22026.545040851,60087.533970189
545,21083,21022.7174367314,59786.1927924103
553,19247,19185.4357948172,59660.2166409696
554,20227,20284.976437319,58662.6969827393
555,18954,18954.1117894186,58238.4910918074
556,19679,19521.0398967371,61824.0735396843
559,18713,18533.4698108865,55460.1466039838
562,20929,21120.5908235688,62366.4347535925
567,20180,20159.7668498494,60996.9695101556
574,18429,18443.4115576556,55572.609819501
577,19261,19333.7159512088,57689.2664218349
584,21916,22006.6619186339,65225.2640162634
585,18767,18619.772895934,56306.5559062188
588,17862,17914.5736928586,54008.8866952301
589,19719,19677.1040409261,59719.031757773
590,19825,19812.1532377995,59040.715620761
593,20999,21016.8942054009,60964.5252622372
595,20556,20608.1338709022,59716.3869939383
597,19198,19298.257497485,55593.7642388634
598,19883,20050.4912612227,57855.6574945789
601,19876,19831.2504561654,54449.3178567672
608,18850,18789.628507125,57723.6748739914
621,16534,16370.0707882367,54575.7992143402
623,20912,20924.6471201095,55858.6591022836
624,21250,21023.4985712531,55600.4873594214
627,19589,19535.3576923381,56710.4186527256
631,19901,19923.9106712845,56266.5497518853
636,18023,17831.1095876162,52783.2533566977
642,20338,20545.4324962692,55786.6219692657
647,20919,21142.786777654,56391.5860199066
657,17744,17968.7704113592,52285.7853141502
660,20123,19916.5074450507,59013.7155652574
668,18059,18042.3970515182,56286.6342774715
680,22965,23062.1906668414,63108.0594290517
686,19777,19780.118434992,54817.6049990384
692,19216,19186.143223786,57429.1262813028
696,21727,21765.5713682105,58676.4348366532
703,22721,22609.7852162557,55564.2218526609
708,20280,20493.7172182368,57700.3884853349
