"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-494.082794786633,20.1053545615694,78.4991234049972,26,-415.58
"catch",145,-522.951558966972,15.153495048072,13.2917607802791,2,-509.66
