"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.11219642960417,1.25148649587886,3.10549846569052,5.00532089149675,5776,1.0003
"mu_mu_C[1]",-0.856274509153188,-2.80916706961369,-0.891169859760259,1.25300904849445,5264,1
"sigma_eps_E",0.585981923740552,0.503625098925755,0.583773319537211,0.679605223759712,2600,1.0015
"sigma_eps_C",0.263110566811645,0.16964296592129,0.260821488824038,0.368553757732142,2512,1.0013
"phi_E",0.488932155065547,0.294647929566479,0.493199493783478,0.659057042502106,1308,1.0021
"phi_C",0.763466790012405,0.543415042490646,0.775835744720963,0.912033335198826,2379,1.0017
"sigma_r_E",0.236304727783469,0.197082888866215,0.235818289186948,0.278802076779295,4912,1.0004
"sigma_r_C",1.05007364574005,1.00010843926067,1.04999773935848,1.10127899728334,14521,1
"r_E",18.3350179689187,12.8649466943453,17.9822914121722,25.7455492438749,4997,1.0003
"r_C",0.908535358278584,0.824527768686276,0.907033384179097,0.999783156754444,14251,1
"sigma_mu_E",0.988865456868812,0.0353142251831461,0.68617674936549,3.79855735916626,6940,1.0019
"sigma_mu_C",1.08369804700229,0.0282176797396828,0.683787539500995,4.69174978286569,7129,1.0001
"sigma_IE",0.508213440965532,0.144357835558217,0.487239019258554,0.977599902000142,7358,1.0008
"R_G",1.27128454004036,1.24332531234568,1.27118802180749,1.29887952275051,18790,0.9999
"R_T",0.502283760673242,0.0261407495041566,0.502662309951039,0.974786665325491,16771,0.9997
"B1",0.511128271355794,0.279047294074299,0.510991181191365,0.740595671873679,3149,1.0003
"B2",0.518196543171284,-0.0773268408977364,0.520263550563405,1.11475468512768,5042,0.9997
"B1_C",-0.431237323510644,-0.58798865218583,-0.432124969613897,-0.269533151256513,9246,0.9999
