"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,28.491,0.616,TRUE,TRUE
"gear",3,"2024-09-18",29,28.417,0.5958,TRUE,TRUE
"gear",4,"2024-09-19",55,31.177,0.89,FALSE,TRUE
"gear",5,"2024-09-20",29,43.166,0.3406,TRUE,TRUE
"gear",6,"2024-09-21",48,45.488,0.6224,TRUE,TRUE
"gear",9,"2024-09-24",50,30.6,0.8605,FALSE,TRUE
"gear",10,"2024-09-25",13,25.662,0.2211,FALSE,TRUE
"gear",12,"2024-09-27",34,43.578,0.4265,TRUE,TRUE
"gear",13,"2024-09-28",79,49.535,0.8532,FALSE,TRUE
"gear",16,"2024-10-01",30,28.615,0.6142,TRUE,TRUE
"gear",18,"2024-10-03",45,30.505,0.8145,FALSE,TRUE
"gear",19,"2024-10-04",29,43.397,0.3364,TRUE,TRUE
"gear",20,"2024-10-05",72,48.671,0.8184,FALSE,TRUE
"gear",23,"2024-10-08",30,27.809,0.6321,TRUE,TRUE
"gear",24,"2024-10-09",29,27.503,0.6186,TRUE,TRUE
"gear",26,"2024-10-11",14,40.051,0.1079,FALSE,TRUE
"gear",27,"2024-10-12",62,46.649,0.7623,FALSE,TRUE
"gear",28,"2024-10-13",64,47.471,0.7703,FALSE,TRUE
"gear",30,"2024-10-15",27,27.756,0.5643,TRUE,TRUE
"gear",31,"2024-10-16",37,29.16,0.7333,TRUE,TRUE
"gear",32,"2024-10-17",43,29.984,0.8005,FALSE,TRUE
"gear",33,"2024-10-18",39,44.511,0.4972,TRUE,TRUE
"gear",34,"2024-10-19",62,46.837,0.759,FALSE,TRUE
"gear",36,"2024-10-21",29,25.436,0.6672,TRUE,TRUE
"gear",37,"2024-10-22",25,26.781,0.5401,TRUE,TRUE
"gear",38,"2024-10-23",35,27.435,0.7354,TRUE,TRUE
"gear",39,"2024-10-24",24,26.411,0.5244,TRUE,TRUE
"gear",40,"2024-10-25",10,38.059,0.0663,FALSE,TRUE
"gear",41,"2024-10-26",36,41.457,0.5031,TRUE,TRUE
"gear",42,"2024-10-27",18,39.135,0.1854,FALSE,TRUE
"gear",45,"2024-10-30",18,25.255,0.3799,TRUE,TRUE
"gear",46,"2024-10-31",12,24.742,0.2057,FALSE,TRUE
"gear",47,"2024-11-01",33,42.427,0.4237,TRUE,TRUE
"gear",48,"2024-11-02",79,48.225,0.865,FALSE,TRUE
"gear",51,"2024-11-05",8,23.961,0.1103,FALSE,TRUE
"gear",52,"2024-11-06",17,25.333,0.3495,TRUE,TRUE
"gear",53,"2024-11-07",25,26.054,0.5581,TRUE,TRUE
