"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-09-16","2024-09-29",14,0.0532858168882921,-0.330191143680517,0.566808151660665,-0.0455224311727531,-0.289092958207068,0.16156434964088
2,"2024-09-30","2024-10-13",14,0.0324543984731298,-0.365361641908496,0.527959973478185,0.0622469466620871,-0.152417530025437,0.29581737269137
3,"2024-10-14","2024-10-27",14,-0.00804169692926626,-0.482244459669593,0.385938071096362,-0.077453939328977,-0.309580303529226,0.122825097890883
4,"2024-10-28","2024-11-10",14,-0.091276240952791,-0.702058209201608,0.221457501338422,0.0730462118675043,-0.154008812797202,0.290210573646014
5,"2024-11-11","2024-11-24",14,-0.114375802825792,-0.708429914139536,0.19940461535442,-0.13293056333599,-0.398593286434251,0.0696871925031252
6,"2024-11-25","2024-11-30",6,0.0973942414871803,-0.26714096527235,0.7963364806436,0.129857473650575,-0.0656743422065403,0.407801754450787
