"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-578.538489848321,21.8662718279017,4.78324539944468,0,-573.76
"catch",131,-452.091980242411,9.75698145342711,10.7567936520774,1,-441.34
