"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,2,0.996574475965248,9.998,10,1022.4236,0.00317737748495714,0.936539731695222,FALSE
2,2500,0,0.9988460873326,11,11,2047,0.00162542343480913,0.922792252356158,FALSE
3,2500,7,0.983940107531215,8.9932,9,510.1208,0.00659167174431968,0.931333504364419,FALSE
4,2500,9,0.992875402106521,9.992,10,1021.2576,0.00391736862663876,0.952872753276469,FALSE
