"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-228.218453684691,6.14759772812697,6.2124345375279,1,-222.01
"catch",627,-1449.17081692441,21.7221990538809,6.69798504170046,0,-1442.47
