"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,126,"2025-04-05",0,-0.5509,0.0996,-0.004,-0.5608
"catch",2,1,"2024-12-01",8,-3.3542,0.1243,0.113,-3.3697
"catch",3,1,"2024-12-01",4,-2.7411,0.0912,0.063,-2.7494
"catch",4,1,"2024-12-01",0,-0.7351,0.0984,0.005,-0.7448
"catch",5,1,"2024-12-01",1,-1.5608,0.0714,0.071,-1.5659
"catch",6,1,"2024-12-01",0,-1.1392,0.1297,-0.027,-1.1561
"catch",7,1,"2024-12-01",0,-0.7351,0.0984,0.005,-0.7448
"catch",8,1,"2024-12-01",2,-1.9481,0.0328,0.162,-1.9492
"catch",9,1,"2024-12-01",5,-2.7527,0.0421,0.101,-2.7544
"catch",10,1,"2024-12-01",3,-2.3375,0.0564,0.105,-2.3407
"catch",11,1,"2024-12-01",7,-3.0604,0.0401,0.168,-3.062
"catch",12,1,"2024-12-01",1,-2.1584,0.1345,-0.005,-2.1765
"catch",13,1,"2024-12-01",0,-1.4204,0.1467,-0.038,-1.442
"catch",14,1,"2024-12-01",3,-2.3227,0.0551,0.08,-2.3257
"catch",15,1,"2024-12-01",0,-0.7351,0.0984,0.005,-0.7448
"catch",16,1,"2024-12-01",4,-3.3008,0.2499,0.074,-3.3634
"catch",17,1,"2024-12-01",12,-4.1309,0.2542,0.127,-4.1958
"catch",18,1,"2024-12-01",0,-0.7351,0.0984,0.005,-0.7448
"catch",19,1,"2024-12-01",3,-2.6862,0.1642,0.078,-2.7132
"catch",20,1,"2024-12-01",4,-2.6896,0.1052,0.086,-2.7007
"catch",21,1,"2024-12-01",1,-1.4163,0.0258,0.168,-1.417
"catch",22,1,"2024-12-01",3,-2.3375,0.0564,0.105,-2.3407
"catch",23,1,"2024-12-01",4,-3.3008,0.2499,0.074,-3.3634
"catch",24,1,"2024-12-01",4,-3.3008,0.2499,0.074,-3.3634
"catch",25,1,"2024-12-01",0,-0.7351,0.0984,0.005,-0.7448
"catch",26,1,"2024-12-01",2,-1.9481,0.0328,0.162,-1.9492
"catch",27,1,"2024-12-01",0,-1.4204,0.1467,-0.038,-1.442
"catch",28,1,"2024-12-01",6,-3.4068,0.2146,0.09,-3.453
"catch",29,1,"2024-12-01",4,-2.6896,0.1052,0.086,-2.7007
"catch",30,1,"2024-12-01",12,-3.6171,0.0711,0.101,-3.6222
"catch",31,1,"2024-12-01",1,-1.5608,0.0714,0.071,-1.5659
"catch",32,1,"2024-12-01",0,-1.6363,0.1582,-0.038,-1.6614
"catch",33,2,"2024-12-02",0,-1.3439,0.187,0.025,-1.3789
"catch",34,3,"2024-12-03",3,-2.2942,0.0387,0.139,-2.2957
"catch",35,3,"2024-12-03",0,-0.9375,0.132,0.126,-0.955
"catch",36,3,"2024-12-03",6,-3.1011,0.1469,0.068,-3.1228
"catch",37,3,"2024-12-03",10,-3.499,0.1136,0.091,-3.512
"catch",38,3,"2024-12-03",1,-1.4695,0.0554,0.145,-1.4726
"catch",39,3,"2024-12-03",11,-3.64,0.1403,0.08,-3.6598
"catch",40,3,"2024-12-03",0,-1.3931,0.1646,0.117,-1.4202
"catch",41,3,"2024-12-03",4,-2.568,0.0571,0.05,-2.5713
"catch",42,3,"2024-12-03",3,-2.2942,0.0387,0.139,-2.2957
"catch",43,3,"2024-12-03",6,-3.1011,0.1469,0.068,-3.1228
"catch",44,3,"2024-12-03",5,-2.772,0.0549,0.152,-2.775
"catch",45,4,"2024-12-04",3,-2.2922,0.036,-0.025,-2.2935
"catch",46,4,"2024-12-04",5,-3.3588,0.2537,0.14,-3.4235
"catch",47,4,"2024-12-04",2,-2.3099,0.1155,-0.115,-2.3232
"catch",48,4,"2024-12-04",2,-2.1634,0.0955,-0.13,-2.1725
"catch",49,4,"2024-12-04",6,-3.0921,0.1334,0.142,-3.1099
"catch",50,4,"2024-12-04",8,-3.2077,0.0589,0.163,-3.2112
"catch",51,4,"2024-12-04",6,-3.0921,0.1334,0.142,-3.1099
"catch",52,4,"2024-12-04",2,-2.0144,0.0622,-0.062,-2.0183
"catch",53,4,"2024-12-04",12,-3.7696,0.1517,0.167,-3.7928
"catch",54,4,"2024-12-04",12,-3.7696,0.1517,0.167,-3.7928
"catch",55,4,"2024-12-04",3,-2.4686,0.0917,-0.111,-2.477
"catch",56,4,"2024-12-04",2,-2.0144,0.0622,-0.062,-2.0183
"catch",57,4,"2024-12-04",1,-1.7248,0.1027,-0.121,-1.7354
"catch",58,5,"2024-12-05",8,-3.2375,0.092,0.519,-3.246
"catch",59,5,"2024-12-05",1,-1.893,0.1397,0.021,-1.9125
"catch",60,5,"2024-12-05",1,-1.4536,0.0488,0.083,-1.456
"catch",61,5,"2024-12-05",3,-2.2955,0.0411,0.322,-2.2972
"catch",62,5,"2024-12-05",7,-3.1659,0.1258,0.479,-3.1817
"catch",63,5,"2024-12-05",0,-0.8868,0.1359,0.018,-0.9053
"catch",64,5,"2024-12-05",0,-1.3296,0.1719,-0.005,-1.3592
"catch",65,5,"2024-12-05",3,-2.3416,0.0646,0.075,-2.3458
"catch",66,5,"2024-12-05",2,-2.1231,0.0997,0.06,-2.1331
"catch",67,5,"2024-12-05",1,-1.6793,0.1098,0.04,-1.6914
"catch",68,6,"2024-12-06",3,-2.6204,0.1819,0.292,-2.6536
"catch",69,6,"2024-12-06",1,-1.5952,0.0927,0.008,-1.6038
"catch",70,6,"2024-12-06",1,-1.4262,0.034,0.048,-1.4274
"catch",71,6,"2024-12-06",6,-3.3221,0.235,0.344,-3.3775
"catch",72,6,"2024-12-06",12,-4.0319,0.276,0.389,-4.1085
"catch",73,6,"2024-12-06",0,-0.779,0.1246,-0.008,-0.7946
"catch",74,6,"2024-12-06",17,-4.3248,0.2672,0.392,-4.3966
"catch",75,6,"2024-12-06",4,-2.6549,0.1116,0.287,-2.6674
"catch",76,6,"2024-12-06",4,-2.561,0.0486,0.025,-2.5634
"catch",77,6,"2024-12-06",2,-2.0499,0.0804,0.045,-2.0564
"catch",78,6,"2024-12-06",4,-2.6549,0.1116,0.287,-2.6674
"catch",79,7,"2024-12-07",5,-3.0723,0.2376,0.178,-3.1293
"catch",80,7,"2024-12-07",0,-1.1252,0.1814,0.14,-1.1582
"catch",81,7,"2024-12-07",1,-1.5605,0.1002,0.106,-1.5706
"catch",82,7,"2024-12-07",6,-2.9308,0.0544,0.176,-2.9337
"catch",83,10,"2024-12-10",1,-1.4358,0.044,0.038,-1.4378
"catch",84,10,"2024-12-10",4,-2.6406,0.1212,0.109,-2.6554
"catch",85,10,"2024-12-10",0,-1.2285,0.1831,0.09,-1.262
"catch",86,10,"2024-12-10",1,-1.8112,0.1478,0.104,-1.8331
"catch",87,10,"2024-12-10",8,-3.297,0.1444,0.174,-3.3181
"catch",88,10,"2024-12-10",4,-2.5743,0.0618,0.048,-2.5781
"catch",89,10,"2024-12-10",0,-1.2285,0.1831,0.09,-1.262
"catch",90,10,"2024-12-10",2,-2.0709,0.0996,0.02,-2.0808
"catch",91,10,"2024-12-10",0,-0.8074,0.1438,0.08,-0.8281
"catch",92,11,"2024-12-11",1,-1.6812,0.1122,-0.051,-1.6938
"catch",93,11,"2024-12-11",12,-3.8437,0.2163,0.142,-3.891
"catch",94,11,"2024-12-11",2,-2.2599,0.1273,-0.054,-2.2761
"catch",95,11,"2024-12-11",5,-2.763,0.0499,-0.017,-2.7655
"catch",96,11,"2024-12-11",4,-2.5887,0.0769,0.053,-2.5946
"catch",97,11,"2024-12-11",8,-3.2369,0.0894,0.076,-3.2449
"catch",98,12,"2024-12-12",6,-3.7516,0.3251,0.112,-3.8578
"catch",99,12,"2024-12-12",16,-3.8695,0.0581,0.117,-3.8729
"catch",100,12,"2024-12-12",5,-3.3147,0.25,0.081,-3.3774
"catch",101,12,"2024-12-12",0,-1.429,0.1584,0.132,-1.4542
"catch",102,12,"2024-12-12",0,-1.7372,0.1745,0.111,-1.7676
"catch",103,12,"2024-12-12",3,-2.4856,0.098,0.128,-2.4952
"catch",104,12,"2024-12-12",4,-2.6343,0.0762,0.139,-2.6401
"catch",105,12,"2024-12-12",2,-2.1812,0.1016,0.124,-2.1916
"catch",106,12,"2024-12-12",19,-4.0825,0.0907,0.098,-4.0907
"catch",107,12,"2024-12-12",4,-2.5584,0.0482,0.075,-2.5608
"catch",108,12,"2024-12-12",5,-2.8167,0.0847,0.073,-2.8239
"catch",109,12,"2024-12-12",2,-1.9567,0.0396,0.028,-1.9582
"catch",110,12,"2024-12-12",6,-2.9312,0.0521,0.089,-2.934
"catch",111,12,"2024-12-12",0,-1.429,0.1584,0.132,-1.4542
"catch",112,13,"2024-12-13",0,-0.8387,0.1191,-0.087,-0.853
