"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27819156706994,0.394292871305055,1.21694566224316,0.669984643883252,2.2131824665225,-0.004,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.75170971715896,0.148339063186283,0.777821896491779,0.392282814605606,0.96003891202064,0.668,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.118413819138533,0.390336371243126,-0.14829560093519,-0.770327616367116,0.706225327889263,0.127,TRUE
"B1","normal(0, 1.0)",0,1,0.450632206317381,0.124142737858879,0.450777647705614,0.206540378607545,0.692475346429898,0.876,FALSE
"B2","normal(0, 1.0)",0,1,0.668486369292099,0.298366276559731,0.661192325848521,0.102836622408607,1.27218454720152,0.702,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.8386221936006,1.31115980039485,2.90508106189591,0.0609805118545154,5.34870597045878,0.344,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.647414034835571,1.08324899358214,0.863589473125987,-2.14614640345162,2.47050197430226,0.458,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.01898939176923,0.305092863705795,0.964491434363571,0.593445207301452,1.75996559928999,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.426475834995893,0.187577178620615,0.404757552526565,0.106821651029373,0.854450565558812,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,1.08475355431502,0.0680496834145834,1.08329383579825,0.955008598314493,1.22216820525599,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772112839609875,0.062969135234388,0.769359873274125,0.654594754249845,0.901906335873146,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.3086303848826,2.00223643035292,0.737850311825505,0.0319851864003779,6.24630582094854,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.35777241043365,2.20264095508564,0.783034378972459,0.031176247547656,6.14514286237272,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0131880260535561,0.157950238770642,-0.0147015690976466,-0.324890828171217,0.295148069929431,0.842,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55148046105812,0.162690388893222,3.54930831313967,3.24031936727152,3.87921613041816,0.933,FALSE
