"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.2347,0.0621,0.023,-2.2386
"catch",2,2,"2024-09-17",27,-4.3454,0.1184,0.22,-4.3595
"catch",3,2,"2024-09-17",0,-1.6331,0.1187,-0.091,-1.6472
"catch",4,2,"2024-09-17",1,-1.5963,0.0658,0.005,-1.6006
"catch",5,3,"2024-09-18",0,-1.6331,0.1187,-0.091,-1.6472
"catch",6,3,"2024-09-18",3,-2.0493,0.0373,-0.106,-2.0507
"catch",7,3,"2024-09-18",0,-1.6331,0.1187,-0.091,-1.6472
"catch",8,3,"2024-09-18",12,-3.7892,0.1479,0.279,-3.8111
"catch",9,4,"2024-09-19",0,-1.6331,0.1187,-0.091,-1.6472
"catch",10,4,"2024-09-19",5,-2.7089,0.0868,0.12,-2.7164
"catch",11,4,"2024-09-19",0,-1.6331,0.1187,-0.091,-1.6472
"catch",12,5,"2024-09-20",11,-3.1858,0.0478,-0.07,-3.1881
"catch",13,5,"2024-09-20",2,-1.7377,0.032,-0.032,-1.7387
"catch",14,5,"2024-09-20",1,-1.4752,0.0475,-0.084,-1.4774
"catch",15,5,"2024-09-20",6,-2.8623,0.0789,0.009,-2.8686
"catch",16,5,"2024-09-20",0,-1.8547,0.1203,0.024,-1.8691
"catch",17,5,"2024-09-20",6,-2.8623,0.0789,0.009,-2.8686
"catch",18,5,"2024-09-20",0,-1.4335,0.0947,-0.007,-1.4425
"catch",19,6,"2024-09-21",11,-4.473,0.2217,0.07,-4.5222
"catch",20,6,"2024-09-21",2,-1.7377,0.032,-0.032,-1.7387
"catch",21,6,"2024-09-21",6,-2.635,0.0438,-0.138,-2.6369
"catch",22,6,"2024-09-21",3,-2.0869,0.043,-0.066,-2.0888
"catch",23,6,"2024-09-21",0,-0.8673,0.061,-0.074,-0.8711
"catch",24,6,"2024-09-21",1,-1.4752,0.0475,-0.084,-1.4774
"catch",25,6,"2024-09-21",1,-1.2606,0.0225,-0.03,-1.2611
"catch",26,6,"2024-09-21",0,-0.8673,0.061,-0.074,-0.8711
"catch",27,6,"2024-09-21",3,-2.1332,0.0465,-0.036,-2.1354
"catch",28,6,"2024-09-21",4,-2.2915,0.0406,-0.038,-2.2932
"catch",29,6,"2024-09-21",3,-2.1332,0.0465,-0.036,-2.1354
"catch",30,6,"2024-09-21",0,-0.8673,0.061,-0.074,-0.8711
"catch",31,6,"2024-09-21",5,-2.5702,0.0575,-0.03,-2.5735
"catch",32,6,"2024-09-21",0,-1.4335,0.0947,-0.007,-1.4425
"catch",33,6,"2024-09-21",0,-2.19,0.1418,0.03,-2.2102
"catch",34,6,"2024-09-21",4,-2.2915,0.0406,-0.038,-2.2932
"catch",35,6,"2024-09-21",6,-2.8623,0.0789,0.009,-2.8686
"catch",36,6,"2024-09-21",4,-2.2975,0.042,-0.101,-2.2992
"catch",37,6,"2024-09-21",0,-2.19,0.1418,0.03,-2.2102
"catch",38,6,"2024-09-21",2,-2.0214,0.0599,-0.101,-2.025
"catch",39,6,"2024-09-21",4,-2.4821,0.0689,-0.033,-2.4869
"catch",40,6,"2024-09-21",6,-3.3473,0.1366,0.026,-3.366
"catch",41,9,"2024-09-24",7,-3.5999,0.1157,-0.077,-3.6133
"catch",42,9,"2024-09-24",0,-1.0106,0.0789,-0.096,-1.0169
"catch",43,9,"2024-09-24",0,-1.0106,0.0789,-0.096,-1.0169
"catch",44,9,"2024-09-24",3,-2.2347,0.0621,0.023,-2.2386
"catch",45,9,"2024-09-24",6,-2.6997,0.0537,-0.04,-2.7026
"catch",46,9,"2024-09-24",9,-3.0053,0.0483,-0.072,-3.0076
"catch",47,9,"2024-09-24",5,-2.7089,0.0868,0.12,-2.7164
"catch",48,9,"2024-09-24",0,-1.0106,0.0789,-0.096,-1.0169
"catch",49,9,"2024-09-24",6,-4.3359,0.2518,0.193,-4.3995
"catch",50,9,"2024-09-24",6,-3.0716,0.1203,0.178,-3.0861
"catch",51,9,"2024-09-24",9,-3.4906,0.1373,0.234,-3.5094
"catch",52,10,"2024-09-25",0,-2.4381,0.1716,-0.007,-2.4675
"catch",53,10,"2024-09-25",3,-2.3771,0.0887,0.123,-2.385
"catch",54,10,"2024-09-25",3,-2.2347,0.0621,0.023,-2.2386
"catch",55,10,"2024-09-25",2,-1.9652,0.0629,0.055,-1.9691
"catch",56,10,"2024-09-25",10,-4.623,0.2729,0.209,-4.6978
"catch",57,10,"2024-09-25",2,-1.7796,0.0401,-0.041,-1.7812
"catch",58,10,"2024-09-25",7,-2.972,0.0863,0.109,-2.9794
"catch",59,12,"2024-09-27",0,-1.4335,0.0947,-0.007,-1.4425
"catch",60,12,"2024-09-27",0,-1.4335,0.0947,-0.007,-1.4425
"catch",61,12,"2024-09-27",4,-2.4821,0.0689,-0.033,-2.4869
"catch",62,12,"2024-09-27",6,-2.686,0.0523,-0.042,-2.6887
"catch",63,12,"2024-09-27",2,-1.7377,0.032,-0.032,-1.7387
"catch",64,12,"2024-09-27",0,-0.8673,0.061,-0.074,-0.8711
"catch",65,12,"2024-09-27",5,-2.4789,0.0427,-0.167,-2.4807
"catch",66,12,"2024-09-27",3,-2.0869,0.043,-0.066,-2.0888
"catch",67,12,"2024-09-27",12,-4.1332,0.1752,0.055,-4.164
"catch",68,12,"2024-09-27",3,-2.0869,0.043,-0.066,-2.0888
"catch",69,12,"2024-09-27",0,-2.19,0.1418,0.03,-2.2102
"catch",70,12,"2024-09-27",2,-1.8748,0.0505,-0.042,-1.8774
"catch",71,13,"2024-09-28",0,-1.4335,0.0947,-0.007,-1.4425
"catch",72,13,"2024-09-28",2,-1.7377,0.032,-0.032,-1.7387
"catch",73,13,"2024-09-28",1,-1.4752,0.0475,-0.084,-1.4774
"catch",74,13,"2024-09-28",2,-1.7377,0.032,-0.032,-1.7387
"catch",75,13,"2024-09-28",4,-2.4821,0.0689,-0.033,-2.4869
"catch",76,13,"2024-09-28",2,-1.8561,0.046,-0.022,-1.8582
"catch",77,13,"2024-09-28",6,-2.686,0.0523,-0.042,-2.6887
"catch",78,13,"2024-09-28",0,-1.4335,0.0947,-0.007,-1.4425
"catch",79,13,"2024-09-28",14,-4.6546,0.2262,0.081,-4.7059
"catch",80,13,"2024-09-28",2,-2.0214,0.0599,-0.101,-2.025
"catch",81,13,"2024-09-28",0,-1.4335,0.0947,-0.007,-1.4425
"catch",82,13,"2024-09-28",0,-0.8673,0.061,-0.074,-0.8711
"catch",83,13,"2024-09-28",0,-0.8673,0.061,-0.074,-0.8711
"catch",84,13,"2024-09-28",0,-1.4335,0.0947,-0.007,-1.4425
"catch",85,13,"2024-09-28",2,-1.8748,0.0505,-0.042,-1.8774
"catch",86,13,"2024-09-28",1,-1.4752,0.0475,-0.084,-1.4774
"catch",87,13,"2024-09-28",0,-1.4335,0.0947,-0.007,-1.4425
"catch",88,13,"2024-09-28",8,-3.1391,0.0853,0.011,-3.1464
"catch",89,13,"2024-09-28",6,-3.3473,0.1366,0.026,-3.366
"catch",90,13,"2024-09-28",3,-2.0535,0.0373,-0.036,-2.0549
"catch",91,13,"2024-09-28",7,-2.8596,0.0537,-0.044,-2.8624
"catch",92,13,"2024-09-28",3,-2.0869,0.043,-0.066,-2.0888
"catch",93,13,"2024-09-28",14,-3.875,0.1238,0.059,-3.8903
"catch",94,13,"2024-09-28",0,-1.4335,0.0947,-0.007,-1.4425
"catch",95,13,"2024-09-28",6,-3.3473,0.1366,0.026,-3.366
"catch",96,13,"2024-09-28",0,-2.19,0.1418,0.03,-2.2102
"catch",97,13,"2024-09-28",5,-2.5702,0.0575,-0.03,-2.5735
"catch",98,13,"2024-09-28",0,-1.4335,0.0947,-0.007,-1.4425
"catch",99,13,"2024-09-28",3,-2.0869,0.043,-0.066,-2.0888
"catch",100,13,"2024-09-28",1,-1.4752,0.0475,-0.084,-1.4774
"catch",101,13,"2024-09-28",6,-2.686,0.0523,-0.042,-2.6887
"catch",102,13,"2024-09-28",5,-2.9054,0.101,0.024,-2.9156
"catch",103,13,"2024-09-28",4,-2.4821,0.0689,-0.033,-2.4869
"catch",104,13,"2024-09-28",5,-2.4789,0.0427,-0.167,-2.4807
"catch",105,13,"2024-09-28",4,-2.4821,0.0689,-0.033,-2.4869
"catch",106,13,"2024-09-28",0,-2.7067,0.1775,0.026,-2.7382
"catch",107,16,"2024-10-01",1,-1.321,0.0351,-0.011,-1.3223
"catch",108,16,"2024-10-01",0,-1.1036,0.0888,0.012,-1.1115
"catch",109,16,"2024-10-01",13,-4.3197,0.2208,-0.016,-4.3685
"catch",110,16,"2024-10-01",1,-1.321,0.0351,-0.011,-1.3223
"catch",111,16,"2024-10-01",0,-2.2272,0.1634,-0.107,-2.254
"catch",112,16,"2024-10-01",0,-1.7592,0.1321,-0.036,-1.7767
"catch",113,16,"2024-10-01",2,-1.8206,0.0472,-0.012,-1.8228
"catch",114,16,"2024-10-01",0,-1.7592,0.1321,-0.036,-1.7767
"catch",115,16,"2024-10-01",6,-2.676,0.0543,-0.122,-2.679
"catch",116,16,"2024-10-01",3,-2.0474,0.0366,-0.165,-2.0487
"catch",117,16,"2024-10-01",11,-3.4499,0.1055,-0.052,-3.461
"catch",118,18,"2024-10-03",6,-2.9417,0.1039,-0.057,-2.9526
"catch",119,18,"2024-10-03",1,-2.3243,0.1254,-0.001,-2.3401
"catch",120,18,"2024-10-03",0,-1.1036,0.0888,0.012,-1.1115
"catch",121,18,"2024-10-03",2,-1.7586,0.0378,-0.195,-1.7601
"catch",122,18,"2024-10-03",2,-2.2747,0.0928,0.059,-2.2833
"catch",123,18,"2024-10-03",6,-2.6359,0.0439,-0.175,-2.6378
"catch",124,18,"2024-10-03",1,-1.321,0.0351,-0.011,-1.3223
"catch",125,18,"2024-10-03",1,-2.5806,0.1438,-0.042,-2.6013
"catch",126,18,"2024-10-03",7,-2.8887,0.0721,-0.075,-2.8939
"catch",127,18,"2024-10-03",6,-2.9417,0.1039,-0.057,-2.9526
"catch",128,18,"2024-10-03",5,-2.4774,0.0429,-0.215,-2.4793
