"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,"turnover (trips per present group per day)",1.2,0.3,5.41911553958231,1.19595794687488,0.660104541557216,2.18084063295267
2024-12-02,"turnover (trips per present group per day)",1.2,0.3,5.6700920745626,1.1921220397761,0.666503106869978,2.15924828154927
2024-12-03,"turnover (trips per present group per day)",1.2,0.3,5.67009516020066,1.2004564861513,0.66003517505298,2.15967469505124
2024-12-04,"turnover (trips per present group per day)",1.2,0.3,5.67007500458186,1.19559233351183,0.663845605313616,2.17174057344877
2024-12-05,"turnover (trips per present group per day)",1.2,0.3,5.67003160795405,1.20419032187186,0.666428173934582,2.16627601439012
2024-12-06,"turnover (trips per present group per day)",1.2,0.3,5.41901922298848,1.1981626848014,0.664883050401739,2.17281654387961
2024-12-07,"turnover (trips per present group per day)",1.2,0.3,5.41893332406528,1.20320757171767,0.657990342360127,2.14451752582783
2024-12-08,"turnover (trips per present group per day)",1.2,0.3,5.41882521510126,1.1985779728711,0.674566816586458,2.15714538769317
2024-12-09,"turnover (trips per present group per day)",1.2,0.3,5.66962562631192,1.2014076857684,0.675672823692884,2.15581603222696
2024-12-10,"turnover (trips per present group per day)",1.2,0.3,5.6694660383588,1.20317136647497,0.672148107451665,2.13610947832368
2024-12-11,"turnover (trips per present group per day)",1.2,0.3,5.66928321688469,1.19809040216149,0.656063436029318,2.18975692114711
2024-12-12,"turnover (trips per present group per day)",1.2,0.3,5.6690771641375,1.19707627225516,0.661914572999019,2.17639586254856
2024-12-13,"turnover (trips per present group per day)",1.2,0.3,5.41795157575233,1.20306345646979,0.668253137553347,2.14638225442582
2024-12-14,"turnover (trips per present group per day)",1.2,0.3,5.41771024401554,1.19194613154579,0.651836579010937,2.19336365118283
2024-12-15,"turnover (trips per present group per day)",1.2,0.3,5.41744671727631,1.19971167509914,0.662456228797929,2.18525222386924
2024-12-16,"turnover (trips per present group per day)",1.2,0.3,5.66802069537085,1.20007254970279,0.667097538071443,2.14873825526896
2024-12-17,"turnover (trips per present group per day)",1.2,0.3,5.66769852997071,1.20186155521064,0.670248289848419,2.14549578248307
2024-12-18,"turnover (trips per present group per day)",1.2,0.3,5.66735315278031,1.19954763058994,0.66340731092453,2.2008011609111
2024-12-19,"turnover (trips per present group per day)",1.2,0.3,5.66698456804541,1.19701444424569,0.667651045055254,2.15309436581705
2024-12-20,"turnover (trips per present group per day)",1.2,0.3,5.41579628148357,1.19517281602696,0.67213953231077,2.15270363475658
2024-12-21,"turnover (trips per present group per day)",1.2,0.3,5.41539966231,1.19587029535479,0.663851622727338,2.14560107067345
2024-12-22,"turnover (trips per present group per day)",1.2,0.3,5.41498087653759,1.19880662129726,0.66261032084461,2.18508760104702
2024-12-23,"turnover (trips per present group per day)",1.2,0.3,5.66527824855187,1.20515604483889,0.668430470740638,2.16527645041018
2024-12-24,"turnover (trips per present group per day)",1.2,0.3,5.66479369975557,1.20111026323914,0.668913916090678,2.12117810869059
2024-12-25,"turnover (trips per present group per day)",1.2,0.3,5.66428597487282,1.21008648105262,0.667190636906641,2.16475464141134
2024-12-26,"turnover (trips per present group per day)",1.2,0.3,5.66375508014291,1.19529629754136,0.676038973790219,2.14258819721036
2024-12-27,"turnover (trips per present group per day)",1.2,0.3,5.41255463836586,1.19822448257844,0.667199591181341,2.13810663502334
2024-12-28,"turnover (trips per present group per day)",1.2,0.3,5.4120029706109,1.19346317695003,0.672601582979576,2.13487974283793
2024-12-29,"turnover (trips per present group per day)",1.2,0.3,5.41142917799739,1.19991615815804,0.670389631478967,2.13728877620836
2024-12-30,"turnover (trips per present group per day)",1.2,0.3,5.66139993748609,1.1915485431035,0.664276456255529,2.1255805558364
2024-12-31,"turnover (trips per present group per day)",1.2,0.3,5.41021524666327,1.20078813808083,0.665359067270864,2.14408687857305
2025-01-01,"turnover (trips per present group per day)",1.2,0.3,4.2960228928067,1.20273730107656,0.655653307234231,2.17731604962073
2025-01-02,"turnover (trips per present group per day)",1.2,0.3,4.50116190612191,1.20598276624593,0.67556953508738,2.17913771094362
2025-01-03,"turnover (trips per present group per day)",1.2,0.3,4.307859534254,1.20077179079824,0.67118940542905,2.13422738314152
2025-01-04,"turnover (trips per present group per day)",1.2,0.3,4.31376355646243,1.19883142610384,0.660492692369119,2.16259035819572
2025-01-05,"turnover (trips per present group per day)",1.2,0.3,4.319657964282,1.19901444356687,0.675085169414131,2.13172523270718
2025-01-06,"turnover (trips per present group per day)",1.2,0.3,4.52585136872198,1.19838740053731,0.66734619969471,2.16409216789905
2025-01-07,"turnover (trips per present group per day)",1.2,0.3,4.53199842453165,1.19903456090701,0.661250240749669,2.18134394308404
2025-01-08,"turnover (trips per present group per day)",1.2,0.3,4.5381352278199,1.19640465116959,0.661658035445798,2.16900897950262
2025-01-09,"turnover (trips per present group per day)",1.2,0.3,4.54426171436118,1.19978699177229,0.665315648523769,2.16339500621324
2025-01-10,"turnover (trips per present group per day)",1.2,0.3,4.34898363659164,1.19825937100889,0.668613181790848,2.16098172848212
2025-01-11,"turnover (trips per present group per day)",1.2,0.3,4.35481906802086,1.19891059931152,0.660237684904656,2.18128205735953
2025-01-12,"turnover (trips per present group per day)",1.2,0.3,4.36064445539503,1.20119295352008,0.665612845977136,2.1449568260851
2025-01-13,"turnover (trips per present group per day)",1.2,0.3,4.56866320997299,1.20317572972057,0.666076075048143,2.15709225208889
2025-01-14,"turnover (trips per present group per day)",1.2,0.3,4.57473715083899,1.19735231247721,0.65765027731307,2.17978005535231
2025-01-15,"turnover (trips per present group per day)",1.2,0.3,4.5808003904859,1.19589437753553,0.66650001836077,2.14654125794011
2025-01-16,"turnover (trips per present group per day)",1.2,0.3,4.58685286499223,1.20578033240958,0.665342036854483,2.15977782706132
