"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27998193851963,0.018926230565167,1.27989742155604,1.24347493584423,1.3159968763803,0.954,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.487889981795109,0.0938431028173528,0.491532365506331,0.288134947976708,0.659499660897525,0.79,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.81714576124343,0.0828748204769755,0.829405277917552,0.622353839183729,0.94186865648741,0.815,FALSE
"B1","normal(0, 1.0)",0,1,0.509093407251981,0.115162957424027,0.505160579382659,0.283817452370726,0.740014442682697,0.885,FALSE
"B2","normal(0, 1.0)",0,1,0.52650018908172,0.301990950798393,0.530316761683302,-0.0753137800930089,1.11230399538646,0.698,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.14326127240902,0.89383972586133,3.12269216845235,1.2326620522754,5.1458186504956,0.553,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.186658326101664,0.950996564027361,-0.105440099857854,-2.50097555896759,1.72322225955612,0.525,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.586970649575704,0.0448845233475452,0.585591609570377,0.50443685851907,0.679937997858263,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.245751707787775,0.0567926794292876,0.24265213907073,0.14561903510117,0.367127904672134,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.234797379691733,0.0207849367325506,0.234247703653295,0.197503475614731,0.27785707431312,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.03053829938057,0.0331753265343981,1.03063122691535,0.965780537822169,1.09753856512335,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.07850367217414,1.22943424566978,0.721366116876545,0.0352574134198998,4.52243831603591,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.19070212690435,1.67384965598839,0.728349631362829,0.0249137630242309,5.42608404160842,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.323683553351019,0.0888370006827782,-0.322577664672836,-0.494946467831019,-0.144266499727114,0.911,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.58382353003952,2.43196012554774,4.05004156269383,1.46170935137035,10.6037504789205,-0.007,TRUE
