"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.712801202036244,1.33414959215017,1.16295741208808,0.0366714457722138,0.135810112346245
"R_G",1.26160276631604,1.46967679801458,0.639134756787258,0.0366714457722138,0.135810112346245
"R_G_boat",2.88297821838117,3.09749816321533,0.495986287276704,0.0366714457722138,0.135810112346245
"sigma_mu_C",0.799702517177262,1.47027537927575,0.491866429969768,0.0366714457722138,0.135810112346245
"sigma_r_C",1.08233902889476,1.16459590102595,0.435955374049457,0.0366714457722138,0.135810112346245
"r_C",0.853637256628426,0.737308915809481,-0.367398960381125,0.0366714457722138,0.135810112346245
"phi_E",0.102622209127632,-0.0973161465839969,-0.249111363160852,0.0366714457722138,0.135810112346245
"sigma_r_E",0.934988554768629,0.996271347262656,0.181101158831807,0.0366714457722138,0.135810112346245
"r_E",1.14389828960263,1.0074992223548,-0.168436244209442,0.0366714457722138,0.135810112346245
"phi_C",0.0870156073949857,0.0443574366463944,-0.113678697049649,0.0366714457722138,0.135810112346245
"sigma_IE",0.137757582571377,0.131637439628617,-0.0862657426957892,0.0366714457722138,0.135810112346245
"sigma_eps_C",0.4562287886267,0.353472956393599,0.058119550216369,0.0366714457722138,0.135810112346245
"sigma_eps_E",1.22343134842205,0.971031428659018,-0.0317813049036863,0.0366714457722138,0.135810112346245
