"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.736334405144695,0.980707395498392,0.500538585209003,0.227667257991169,311,311
"catch",0.739842328684051,0.989690721649485,0.498055639781686,0.277045787096258,1649,1649
