"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,68.542,0.6483,TRUE,TRUE
"gear",3,"2024-12-03",27,24.399,0.6422,TRUE,TRUE
"gear",4,"2024-12-04",30,24.399,0.7169,TRUE,TRUE
"gear",5,"2024-12-05",20,24.399,0.4248,TRUE,TRUE
"gear",6,"2024-12-06",25,24.399,0.5857,TRUE,TRUE
"gear",7,"2024-12-07",31,68.542,0.1145,FALSE,TRUE
"gear",10,"2024-12-10",23,24.399,0.5243,TRUE,TRUE
"gear",11,"2024-12-11",20,24.399,0.4248,TRUE,TRUE
"gear",12,"2024-12-12",39,24.399,0.8706,FALSE,TRUE
"gear",13,"2024-12-13",22,24.399,0.4919,TRUE,TRUE
"gear",14,"2024-12-14",37,68.542,0.1773,FALSE,TRUE
"gear",15,"2024-12-15",33,68.542,0.1342,FALSE,TRUE
"gear",18,"2024-12-18",32,24.399,0.7598,FALSE,TRUE
"gear",20,"2024-12-20",22,24.399,0.4919,TRUE,TRUE
"gear",21,"2024-12-21",20,68.542,0.0342,FALSE,TRUE
"gear",22,"2024-12-22",19,68.542,0.0295,FALSE,TRUE
"gear",23,"2024-12-23",29,24.399,0.6934,TRUE,TRUE
"gear",24,"2024-12-24",31,24.399,0.739,TRUE,TRUE
"gear",26,"2024-12-26",33,24.399,0.7792,FALSE,TRUE
"gear",27,"2024-12-27",50,24.399,0.9557,FALSE,TRUE
"gear",28,"2024-12-28",58,68.542,0.442,TRUE,TRUE
"gear",31,"2024-12-31",96,73.791,0.7616,FALSE,TRUE
"gear",32,"2025-01-01",55,78.316,0.3284,TRUE,TRUE
"gear",33,"2025-01-02",28,25.866,0.6263,TRUE,TRUE
"gear",34,"2025-01-03",55,25.866,0.9641,FALSE,TRUE
"gear",35,"2025-01-04",39,72.721,0.1743,FALSE,TRUE
"gear",38,"2025-01-07",19,25.866,0.3515,TRUE,TRUE
"gear",39,"2025-01-08",29,25.866,0.6519,TRUE,TRUE
"gear",40,"2025-01-09",35,25.866,0.7803,FALSE,TRUE
"gear",41,"2025-01-10",34,25.866,0.762,FALSE,TRUE
"gear",42,"2025-01-11",149,72.721,0.9602,FALSE,TRUE
