"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"trailer",2,"2024-12-02",1,1.497,0.5189,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.497,0.7148,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.497,0.9393,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.497,0.8308,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.497,0.7148,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.517,0.5615,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.497,0.5189,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.497,0.198,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.497,0.5189,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.497,0.198,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.517,0.1389,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.517,0.5615,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.497,0.8991,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.497,0.5189,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.517,0.3822,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.517,0.3822,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.497,0.7148,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.497,0.5189,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.497,0.198,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.497,0.7148,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.517,0.8432,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.159,0.4192,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.269,0.6149,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.174,0.2286,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.174,0.2286,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.976,0.1658,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.174,0.2286,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.174,0.9356,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.174,0.5838,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.174,0.5838,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.976,0.446,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.174,0.9648,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.174,0.2286,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.174,0.8809,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.976,0.842,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.174,0.5838,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.174,0.5838,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.174,0.2286,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.174,0.5838,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.976,0.446,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.174,0.8809,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.174,0.2286,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.174,0.2286,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.935,0.2617,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.557,0.3237,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.557,0.3237,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.557,0.3237,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.552,0.7156,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.557,0.3237,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.557,0.7605,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.557,0.7605,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.935,0.8302,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.557,0.3237,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.557,0.3237,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.557,0.3237,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.935,0.6477,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.557,0.3237,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.557,0.9134,FALSE,TRUE
