"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-223.616961440565,6.19190245905614,5.80644478627231,0,-217.81
"catch",627,-1449.40343461647,21.5960207240065,6.09268739483392,0,-1443.31
