"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,0,0.98352174601733,8,8,255,0.0192807944197801,0.969849120286447,FALSE
2,2500,1,0.975849976993896,7.972,8,253.0348,0.0227520022315651,0.971357695411205,FALSE
3,2500,0,0.993173067745539,8,8,255,0.0137406741769394,0.892368684201933,FALSE
4,2500,1,0.986590646755317,7.9992,8,254.9264,0.0169790072849991,0.972634575719425,FALSE
