"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.588424437299035,0.951768488745981,0.508942926045016,0.2735288415791,311,311
"catch",0.736810187992723,0.984232868405094,0.499197998787144,0.281764650464628,1649,1649
