"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",0,-1.481,0.6241,0.323,-1.8802
"catch",2,6,"2024-09-21",6,-3.2403,0.5811,0.927,-3.8228
"catch",3,12,"2024-09-27",0,-1.247,0.5237,0.289,-1.5247
"catch",4,18,"2024-10-03",6,-3.0504,0.2758,0.006,-3.1267
"catch",5,20,"2024-10-05",15,-4.1992,0.5056,0.514,-4.4848
"catch",6,26,"2024-10-11",6,-3.4193,0.4842,0.389,-3.6728
"catch",7,27,"2024-10-12",0,-1.9213,0.7675,0.379,-2.5442
"catch",8,27,"2024-10-12",0,-1.7444,0.6752,0.29,-2.2172
"catch",9,28,"2024-10-13",8,-3.3376,0.2998,0.328,-3.4279
"catch",10,32,"2024-10-17",1,-1.9169,0.2591,0.214,-1.9848
"catch",11,32,"2024-10-17",4,-2.8198,0.2675,0.181,-2.8916
"catch",12,32,"2024-10-17",4,-2.6706,0.2691,0.21,-2.7434
"catch",13,39,"2024-10-24",12,-3.9097,0.4429,0.491,-4.1285
"catch",14,45,"2024-10-30",12,-3.7014,0.2938,0.208,-3.788
"catch",15,53,"2024-11-07",24,-4.537,0.371,0.398,-4.6775
"catch",16,54,"2024-11-08",6,-3.0408,0.2789,0.173,-3.1188
"catch",17,54,"2024-11-08",6,-3.0408,0.2789,0.173,-3.1188
