"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.818181818181818,1,0.485767045454545,0.244557504994648,44,44
"osp",0.555555555555556,1,0.582013888888889,0.284138966003669,18,18
"catch",0.588235294117647,1,0.539338235294118,0.283462863269496,17,17
