"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,30.861,0.5556,TRUE,TRUE
"gear",3,"2024-09-18",29,30.861,0.5319,TRUE,TRUE
"gear",4,"2024-09-19",55,30.861,0.9065,FALSE,TRUE
"gear",5,"2024-09-20",29,30.861,0.5319,TRUE,TRUE
"gear",6,"2024-09-21",48,62.871,0.3967,TRUE,TRUE
"gear",9,"2024-09-24",50,30.861,0.8688,FALSE,TRUE
"gear",10,"2024-09-25",13,30.861,0.128,FALSE,TRUE
"gear",12,"2024-09-27",34,30.861,0.6429,TRUE,TRUE
"gear",13,"2024-09-28",79,62.871,0.7346,TRUE,TRUE
"gear",16,"2024-10-01",30,29.529,0.5864,TRUE,TRUE
"gear",18,"2024-10-03",45,29.529,0.84,FALSE,TRUE
"gear",19,"2024-10-04",29,29.529,0.5626,TRUE,TRUE
"gear",20,"2024-10-05",72,60.021,0.7044,TRUE,TRUE
"gear",23,"2024-10-08",30,29.529,0.5864,TRUE,TRUE
"gear",24,"2024-10-09",29,29.529,0.5626,TRUE,TRUE
"gear",26,"2024-10-11",14,29.529,0.1641,FALSE,TRUE
"gear",27,"2024-10-12",62,60.021,0.602,TRUE,TRUE
"gear",28,"2024-10-13",64,60.021,0.6243,TRUE,TRUE
"gear",30,"2024-10-15",27,27.575,0.5595,TRUE,TRUE
"gear",31,"2024-10-16",37,27.575,0.7704,FALSE,TRUE
"gear",32,"2024-10-17",43,27.575,0.8514,FALSE,TRUE
"gear",33,"2024-10-18",39,27.575,0.8008,FALSE,TRUE
"gear",34,"2024-10-19",62,56.133,0.6488,TRUE,TRUE
"gear",36,"2024-10-21",29,27.575,0.6096,TRUE,TRUE
"gear",37,"2024-10-22",25,27.575,0.5059,TRUE,TRUE
"gear",38,"2024-10-23",35,27.575,0.7362,TRUE,TRUE
"gear",39,"2024-10-24",24,27.575,0.4779,TRUE,TRUE
"gear",40,"2024-10-25",10,27.575,0.0928,FALSE,TRUE
"gear",41,"2024-10-26",36,56.133,0.2909,TRUE,TRUE
"gear",42,"2024-10-27",18,56.133,0.065,FALSE,TRUE
"gear",45,"2024-10-30",18,25.559,0.3476,TRUE,TRUE
"gear",46,"2024-10-31",12,25.559,0.164,FALSE,TRUE
"gear",47,"2024-11-01",33,25.559,0.7463,TRUE,TRUE
"gear",48,"2024-11-02",79,52.124,0.8385,FALSE,TRUE
"gear",51,"2024-11-05",8,25.559,0.07,FALSE,TRUE
"gear",52,"2024-11-06",17,25.559,0.3156,TRUE,TRUE
"gear",53,"2024-11-07",25,25.559,0.5609,TRUE,TRUE
"gear",54,"2024-11-08",36,25.559,0.7973,FALSE,TRUE
"gear",55,"2024-11-09",22,52.124,0.1271,FALSE,TRUE
"gear",59,"2024-11-13",25,25.026,0.5761,TRUE,TRUE
"gear",60,"2024-11-14",43,25.026,0.8896,FALSE,TRUE
"gear",61,"2024-11-15",46,25.026,0.9137,FALSE,TRUE
"gear",62,"2024-11-16",57,50.981,0.6584,TRUE,TRUE
"gear",65,"2024-11-19",13,25.026,0.2033,FALSE,TRUE
"gear",66,"2024-11-20",0,25.026,4e-04,FALSE,FALSE
"gear",67,"2024-11-21",15,25.026,0.2654,TRUE,TRUE
"gear",68,"2024-11-22",6,25.026,0.0407,FALSE,TRUE
"gear",69,"2024-11-23",23,50.981,0.1486,FALSE,TRUE
"gear",72,"2024-11-26",26,31.856,0.4484,TRUE,TRUE
"gear",73,"2024-11-27",33,31.856,0.6081,TRUE,TRUE
"gear",75,"2024-11-29",51,65.529,0.5043,TRUE,TRUE
"gear",76,"2024-11-30",123,64.507,0.925,FALSE,TRUE
"catch",2,"2024-09-17",3,5.306,0.3849,TRUE,TRUE
"catch",2,"2024-09-17",27,14.593,0.8624,FALSE,TRUE
"catch",2,"2024-09-17",0,2.653,0.1033,FALSE,TRUE
"catch",2,"2024-09-17",1,2.653,0.3113,TRUE,TRUE
