"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"R_G",1.29764573040692,1.55800905990968,0.375919069354247,0.301606102607108,0.455127929587781
"phi_E",0.288431310972182,0.502088428082063,0.291512243335131,0.301606102607108,0.455127929587781
"r_C",0.790820712980478,0.838409073575775,0.251854226309156,0.301606102607108,0.455127929587781
"sigma_r_C",1.12450394180424,1.09212416109078,-0.165093127515107,0.301606102607108,0.455127929587781
"sigma_eps_C",0.452659500387281,0.473230188371048,0.113125472775404,0.301606102607108,0.455127929587781
"sigma_eps_E",1.42522699872937,1.32128256604284,-0.0640893664823636,0.301606102607108,0.455127929587781
"sigma_mu_C",1.9917221058398,1.2984455951103,-0.0627235096093536,0.301606102607108,0.455127929587781
"phi_C",0.0680310507469191,-0.0931117303461262,0.0506337611588167,0.301606102607108,0.455127929587781
"sigma_IE",0.139658878547252,0.175164220871273,-0.0442487084011289,0.301606102607108,0.455127929587781
"sigma_mu_E",1.98325013751485,4.10187095178197,-0.0256152171489528,0.301606102607108,0.455127929587781
"r_E",4.3413583382436,4.05066205187549,-0.0223665696558324,0.301606102607108,0.455127929587781
"sigma_r_E",0.479940260482864,0.49686338563031,-0.0118323591847401,0.301606102607108,0.455127929587781
"R_G_boat",2.89324672483628,2.90462611667162,0.00891932009945889,0.301606102607108,0.455127929587781
