"draw","C_sum","C_expected_sum","E_sum"
6,39153,39265.4398323242,18362.4455961574
9,11711,11644.8308014188,3825.8888186276
12,33031,33233.5366888379,9868.78054821359
14,14099,14114.8392909382,4755.44108336614
17,36082,35949.9066063664,13971.2506746702
18,50212,49980.5459764813,13797.2334891441
31,48536,48662.8518094398,14403.5562462763
32,20101,20016.7571632163,7264.04200032698
39,38335,37938.2141454935,12881.2935721783
45,11700,11663.4682321305,4252.55680535989
47,28572,28537.4506729234,12579.0296634271
55,55467,55138.0867082944,19243.2607716125
56,41240,41534.3778576713,12285.6750210831
57,37100,37142.7774213897,14745.6825842656
61,23480,23619.4234083315,6861.15455606721
70,48917,48966.9200427965,17691.6576028862
71,12695,12865.4343651627,5156.2535531931
74,16022,15840.6924894995,5851.53782015041
82,48566,48375.6384791629,15196.7108759269
90,33359,33293.4010453331,12087.7099360635
109,43266,43182.8575260527,13612.154760646
127,24146,24639.6349039146,9451.54937294318
128,38109,38106.4734511194,12180.9825683827
133,22914,22957.8582611961,9343.51131634377
144,14866,14822.7352918451,5820.70638385766
148,16922,16840.1937911856,5982.71738028324
149,31835,31849.5793160903,8797.35211749681
159,48173,48672.6646135205,16858.2896665351
162,40261,40300.0258148095,12678.5006626197
163,33412,33419.1554236411,10370.7967482138
164,47098,47078.3160523059,19059.7769905797
170,33943,33527.2572792468,11086.9422597588
176,24823,24699.2874582784,10265.4325768041
178,41685,41776.2372052713,15819.4866658497
179,23000,23230.6237554445,9418.67152568617
180,26912,26873.807654103,8309.14626251815
182,46981,46877.1128050479,14792.1481637447
189,13048,12966.4787549419,5963.1669196513
197,22241,22138.4564617493,8510.32180192504
201,31964,31901.8468275468,11440.47460459
210,65855,66018.5695944841,21963.2145371249
213,35144,35232.4850648892,12193.1421582988
215,25822,25953.8226365191,8575.12627210164
224,39494,39676.8407661879,10204.3442726896
235,62724,62648.0053836903,17700.9592291273
261,31865,31913.1112009685,11950.2153518333
262,30361,30332.9408966024,9212.17868778502
264,52197,52304.2783364809,16663.5348483639
273,38711,38413.1297450375,13831.2870058757
276,24706,24792.2554856904,10582.5823747853
277,30338,30446.731382602,10938.822415594
285,45698,45666.0967278154,15466.2313960311
288,39936,39811.0090071829,14817.8892607283
290,64380,64180.4103562404,23978.1610329454
292,30668,30379.6279847146,11615.7360206484
294,31287,31530.2938300622,10913.5862385933
299,16507,16512.6441567607,6645.26186770558
302,14541,14533.48564028,5228.9761805745
303,22445,22478.8672154552,6705.89456978194
304,32240,32242.9824957478,12242.5570634979
307,17630,17731.4619780537,5880.75675846474
308,40460,40759.6337057579,17388.8749207655
319,22857,22890.2894822084,8936.56794883088
320,13668,13826.8669711616,4490.09057848037
321,25288,25513.1428143342,9727.35302678487
322,21858,22002.1814463502,9280.87504532211
325,15695,15888.7194752412,5345.96875703686
339,24865,24927.9131863067,9062.48935706415
341,54073,53869.668879243,13253.8276342262
358,14524,14646.5285584186,5639.63973399278
367,26479,26598.9992436891,9429.07453812431
369,34891,34913.453897996,13592.4870344983
371,18852,18804.8964245276,8542.41423977307
380,18608,18492.0613235508,7989.11469274915
385,13455,13347.8113473261,5428.45178145914
388,23390,23394.8805017629,10273.1061038109
391,19250,19291.1940503954,7027.34364453727
392,47274,47213.0611879267,17298.712921004
393,33827,33574.2540410225,10528.9893924506
394,10466,10254.6926505785,3759.26279274364
397,19287,19328.4060434974,7152.92243705841
401,33453,33696.8195697447,14709.4631034507
436,27439,27693.3882265339,12220.9338306951
442,49717,49699.4033352837,15310.9769205878
445,14190,14076.9823550832,5540.04316838271
448,21790,22092.0424484284,7137.70964348323
449,65201,65434.3238840251,18722.2135880678
458,27004,26911.4839329624,10815.4813367692
461,21976,22031.6112603876,9021.48150208718
467,31622,31145.6506305414,8010.85321514244
485,41120,41229.7997268795,16414.5077686057
505,37135,37292.2730484394,15981.1175591551
506,36574,36608.8047746121,13989.9477016135
509,29502,29577.7172201144,11353.6725997416
524,42109,42467.1922874374,14614.740355173
533,26460,26602.4220377136,10193.723217639
536,24116,24049.0286987782,8884.88634421653
537,34979,34975.4348787182,9542.05010314908
551,21491,21752.9714928233,7227.49549140248
562,14260,14209.167138445,4967.69062515689
567,39105,39204.105405151,14087.0130552732
569,37250,37133.0082870516,14873.0273906393
570,32439,32652.4140379169,14286.290792297
577,33323,33184.6890255964,10338.3700622946
582,42885,42936.8679248451,13858.3001972978
588,22107,22023.5725051754,8114.65349913431
590,16171,16261.2419238226,5847.49230835002
595,20290,20176.2694512752,6750.5662241659
605,41962,41723.9378829233,15909.6493439674
608,25046,25040.4120417709,8072.92300451204
625,17951,17903.7270511474,6796.14818478158
633,13747,13599.4647858537,6100.8897382003
648,24503,24576.1004459178,12020.5427858583
656,36113,36152.4201094876,11019.1444887691
660,57388,57512.3009150731,17260.1825321328
671,23660,23655.0486615312,10051.6708422969
675,31308,30918.8338886669,10764.1338309377
678,29610,29506.8902121117,10762.22615628
687,22531,22628.5675847586,8382.27871307611
695,25186,25003.4717666452,10984.7568222795
696,46844,47019.6596596772,17110.3859754784
700,16310,16353.9101353595,6200.85642416586
701,19682,19566.7661526554,7149.42809098494
702,45141,45204.5552502179,15155.9261449097
712,25706,25721.5343643406,10061.3126052304
718,39384,39046.372110489,15741.3203272357
723,52160,52169.2217482116,18899.631244994
726,19075,19102.2697006938,6129.81654914425
727,27680,27759.5828764442,11020.0043033621
728,48087,48104.4634167023,12664.7305640709
738,58045,58408.3298441322,25264.7858858676
739,42734,42672.7716129829,14620.1616497736
756,30422,30186.2202802232,13094.0930836635
757,24693,24715.3201411585,8522.9513759292
760,31482,31184.6046842946,12834.5179389133
768,31279,31278.7380184706,12949.5405898662
772,31391,31269.7003210836,12434.5481236298
782,27967,27998.7602623631,10437.6075456865
783,31341,31472.4230496817,12168.0446199637
789,28833,29032.0459769543,11563.4387705364
790,14271,14316.6154840247,5353.06573307781
791,35983,36014.8080912025,10540.6470449897
794,28710,28684.6032028545,10397.483700423
802,60891,60832.9943745108,18097.7397233276
807,49464,49496.1795786584,16462.546370485
810,46376,45996.6477148233,16961.8618567693
811,34098,34021.3043698748,15803.0879583286
813,29990,29784.3088096945,10959.9775666165
815,46786,46849.7515999079,15081.9931451666
821,36835,37366.0154692564,12557.3696610729
832,28568,28727.4316185465,8659.95175520675
857,23171,23189.793638456,10881.1298333667
862,27138,27108.6088124855,14028.8963811699
863,24183,24205.2934459433,12537.0000481481
867,19144,19083.5563365986,5804.46080136916
874,35317,35343.3496190457,12744.4620725406
880,30588,30421.8734474941,11858.4076682206
887,35098,34929.5291453645,13587.9449582976
890,38871,38856.7411168811,13725.4064661105
891,42758,42799.5996440738,19787.518617471
892,30479,30458.7612125735,11101.9472862719
899,32923,33028.5482301326,10808.8424017095
909,29338,29157.8076303631,11267.1752654772
912,29219,29035.7562180935,10553.576534273
917,29989,29876.7815517834,13116.9305260802
918,11890,11928.0231941852,4160.87129721265
925,24065,23952.5233554557,11208.7156768162
932,39118,38778.567863868,11472.4921067716
933,22671,22593.3926053702,9374.18522605364
936,27097,27153.7316916859,10603.8424116771
950,20140,20237.3907947011,5468.11064186391
951,35281,35543.290999567,12664.2192043746
957,26381,26634.1124212609,9750.74791297268
960,26525,26677.2132836773,11474.6817130521
961,19130,19272.4835476414,7140.63515595853
964,17920,18127.5091568067,7832.92970716669
974,17258,17153.5270544972,6521.66619689481
975,26304,26387.5277450382,9291.26466283046
982,11549,11598.8079008585,5005.75013429121
984,36590,36429.9323584691,12721.6424337598
986,51790,51654.3941363515,19969.5200242288
1005,15392,15370.1665311879,6789.71531173727
1007,30243,30511.3354403242,11975.7321084112
1008,23778,23577.168884155,9630.63006910411
1013,20590,20798.8983432354,8213.19591762091
1016,19583,19657.5850492078,7070.07850044694
1023,29787,29953.9383039991,10039.3514468583
1027,37921,38114.1978536231,16153.6805900644
1032,7457,7502.54900616986,3121.03908150232
1033,23799,23568.6727363644,6985.91993122067
1041,20795,21007.4607210509,6801.73674405653
1057,22926,23067.8211599219,6662.88302335617
1063,67291,67062.474954782,20510.3605090426
1089,13978,13729.3614495206,6258.2789296435
1102,23007,22992.8988435431,9173.74995046139
1103,37405,37373.0344683014,14618.293664065
1109,27070,26805.1722618337,10714.9088285019
