"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.736334405144695,0.977491961414791,0.499549839228296,0.228738648422675,311,311
"catch",0.731958762886598,0.99029714978775,0.498571861734385,0.278134956579047,1649,1649
