"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"trailer",101,"2025-03-11",2,1.042,0.8046,0.4827,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.042,0.6112,0.4827,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.042,0.6112,0.4827,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.737,0.1777,0.35542,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.042,0.8046,0.4827,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.042,0.2414,0.4827,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.042,0.2414,0.4827,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.042,0.2414,0.4827,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.042,0.2414,0.4827,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.737,0.4748,0.35542,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.737,0.9488,0.35542,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.737,0.1777,0.35542,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.042,0.9965,0.4827,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.042,0.2414,0.4827,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.042,0.2414,0.4827,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.443,0.2975,0.20932,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.443,0.2975,0.20932,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.443,0.8114,0.20932,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.443,0.9703,0.20932,FALSE,TRUE
"trailer",125,"2025-04-04",9,3.443,0.9151,0.20932,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.753,0.9329,0.13351,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.443,0.1047,0.20932,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.443,0.4559,0.20932,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.443,0.4559,0.20932,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.753,0.313,0.13351,TRUE,TRUE
"trailer",144,"2025-04-23",10,3.443,0.9349,0.20932,FALSE,TRUE
"trailer",145,"2025-04-24",3,3.443,0.5811,0.20932,TRUE,TRUE
"trailer",145,"2025-04-24",3,3.443,0.5811,0.20932,TRUE,TRUE
"trailer",146,"2025-04-25",7,3.443,0.8555,0.20932,FALSE,TRUE
"trailer",150,"2025-04-29",2,3.443,0.4559,0.20932,TRUE,TRUE
"trailer",150,"2025-04-29",3,3.443,0.5811,0.20932,TRUE,TRUE
"trailer",151,"2025-04-30",7,3.443,0.8555,0.20932,FALSE,TRUE
"trailer",152,"2025-05-01",56,7.305,0.9993,0.10485,FALSE,FALSE
"trailer",152,"2025-05-01",56,7.305,0.9993,0.10485,FALSE,FALSE
"trailer",153,"2025-05-02",3,7.305,0.3424,0.10485,TRUE,TRUE
"trailer",153,"2025-05-02",2,7.305,0.2533,0.10485,TRUE,TRUE
"trailer",154,"2025-05-03",4,12.216,0.279,0.06349,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.216,0.4326,0.06349,TRUE,TRUE
"trailer",155,"2025-05-04",7,12.216,0.4326,0.06349,TRUE,TRUE
"trailer",158,"2025-05-07",1,7.305,0.1557,0.10485,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.305,0.0524,0.10485,FALSE,TRUE
"trailer",158,"2025-05-07",0,7.305,0.0524,0.10485,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.305,0.1557,0.10485,FALSE,TRUE
"trailer",164,"2025-05-13",1,7.305,0.1557,0.10485,FALSE,TRUE
"trailer",165,"2025-05-14",0,7.305,0.0524,0.10485,FALSE,TRUE
"trailer",166,"2025-05-15",11,7.305,0.7741,0.10485,FALSE,TRUE
"trailer",166,"2025-05-15",9,7.305,0.7038,0.10485,TRUE,TRUE
"trailer",167,"2025-05-16",1,7.305,0.1557,0.10485,FALSE,TRUE
"trailer",167,"2025-05-16",0,7.305,0.0524,0.10485,FALSE,TRUE
"trailer",168,"2025-05-17",3,12.216,0.2208,0.06349,FALSE,TRUE
"trailer",168,"2025-05-17",2,12.216,0.1595,0.06349,FALSE,TRUE
"trailer",172,"2025-05-21",2,7.305,0.2533,0.10485,TRUE,TRUE
"trailer",172,"2025-05-21",2,7.305,0.2533,0.10485,TRUE,TRUE
"trailer",173,"2025-05-22",13,7.305,0.8278,0.10485,FALSE,TRUE
"trailer",173,"2025-05-22",12,7.305,0.8028,0.10485,FALSE,TRUE
"trailer",174,"2025-05-23",10,7.305,0.7413,0.10485,TRUE,TRUE
"trailer",174,"2025-05-23",5,7.305,0.4936,0.10485,TRUE,TRUE
"trailer",175,"2025-05-24",23,20.29,0.6861,0.03971,TRUE,TRUE
"trailer",175,"2025-05-24",7,20.29,0.2947,0.03971,TRUE,TRUE
"trailer",186,"2025-06-04",2,9.27,0.2068,0.08382,FALSE,TRUE
"trailer",186,"2025-06-04",2,9.27,0.2068,0.08382,FALSE,TRUE
"trailer",187,"2025-06-05",5,9.27,0.4176,0.08382,TRUE,TRUE
"trailer",187,"2025-06-05",4,9.27,0.3533,0.08382,TRUE,TRUE
"trailer",187,"2025-06-05",1,9.27,0.1256,0.08382,FALSE,TRUE
"trailer",188,"2025-06-06",1,9.27,0.1256,0.08382,FALSE,TRUE
"trailer",188,"2025-06-06",2,9.27,0.2068,0.08382,FALSE,TRUE
"trailer",189,"2025-06-07",13,15.455,0.5677,0.05002,TRUE,TRUE
"trailer",189,"2025-06-07",14,15.455,0.5953,0.05002,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.27,0.5769,0.08382,TRUE,TRUE
"trailer",202,"2025-06-20",8,9.27,0.5769,0.08382,TRUE,TRUE
"trailer",203,"2025-06-21",6,15.455,0.3182,0.05002,TRUE,TRUE
"trailer",203,"2025-06-21",2,15.455,0.1275,0.05002,FALSE,TRUE
"trailer",214,"2025-07-02",16,33.791,0.3641,0.02172,TRUE,TRUE
"trailer",217,"2025-07-05",74,56.383,0.7346,0.01265,TRUE,TRUE
"trailer",228,"2025-07-16",13,33.791,0.3052,0.02172,TRUE,TRUE
"trailer",228,"2025-07-16",12,33.791,0.2846,0.02172,TRUE,TRUE
"trailer",229,"2025-07-17",15,33.791,0.345,0.02172,TRUE,TRUE
"trailer",229,"2025-07-17",14,33.791,0.3253,0.02172,TRUE,TRUE
"trailer",231,"2025-07-19",73,56.383,0.7296,0.01265,TRUE,TRUE
"trailer",234,"2025-07-22",54,33.791,0.8019,0.02172,FALSE,TRUE
"trailer",241,"2025-07-29",39,33.791,0.685,0.02172,TRUE,TRUE
"trailer",241,"2025-07-29",15,33.791,0.345,0.02172,TRUE,TRUE
"trailer",242,"2025-07-30",18,33.791,0.401,0.02172,TRUE,TRUE
"trailer",242,"2025-07-30",12,33.791,0.2846,0.02172,TRUE,TRUE
"trailer",243,"2025-07-31",27,33.791,0.5441,0.02172,TRUE,TRUE
"trailer",243,"2025-07-31",13,33.791,0.3052,0.02172,TRUE,TRUE
"trailer",244,"2025-08-01",67,36.436,0.8458,0.01994,FALSE,TRUE
"trailer",244,"2025-08-01",66,36.436,0.8413,0.01994,FALSE,TRUE
"trailer",245,"2025-08-02",96,60.846,0.7985,0.01162,FALSE,TRUE
"trailer",245,"2025-08-02",47,60.846,0.5308,0.01162,TRUE,TRUE
"trailer",248,"2025-08-05",27,36.436,0.5139,0.01994,TRUE,TRUE
"trailer",249,"2025-08-06",6,36.436,0.1395,0.01994,FALSE,TRUE
"trailer",249,"2025-08-06",11,36.436,0.2442,0.01994,FALSE,TRUE
"trailer",249,"2025-08-06",10,36.436,0.2239,0.01994,FALSE,TRUE
"trailer",256,"2025-08-13",4,36.436,0.0958,0.01994,FALSE,TRUE
"trailer",256,"2025-08-13",3,36.436,0.0739,0.01994,FALSE,TRUE
"trailer",256,"2025-08-13",1,36.436,0.0305,0.01994,FALSE,TRUE
"trailer",257,"2025-08-14",28,36.436,0.5274,0.01994,TRUE,TRUE
"trailer",257,"2025-08-14",6,36.436,0.1395,0.01994,FALSE,TRUE
"trailer",258,"2025-08-15",4,36.436,0.0958,0.01994,FALSE,TRUE
"trailer",258,"2025-08-15",2,36.436,0.052,0.01994,FALSE,TRUE
"trailer",259,"2025-08-16",11,60.846,0.1494,0.01162,FALSE,TRUE
"trailer",259,"2025-08-16",7,60.846,0.0965,0.01162,FALSE,TRUE
"trailer",262,"2025-08-19",69,36.436,0.8544,0.01994,FALSE,TRUE
"trailer",263,"2025-08-20",52,36.436,0.7624,0.01994,FALSE,TRUE
"trailer",269,"2025-08-26",14,36.436,0.3026,0.01994,TRUE,TRUE
"trailer",269,"2025-08-26",14,36.436,0.3026,0.01994,TRUE,TRUE
"trailer",271,"2025-08-28",76,36.436,0.8809,0.01994,FALSE,TRUE
"trailer",271,"2025-08-28",71,36.436,0.8625,0.01994,FALSE,TRUE
"trailer",272,"2025-08-29",88,36.436,0.9155,0.01994,FALSE,TRUE
"trailer",272,"2025-08-29",52,36.436,0.7624,0.01994,FALSE,TRUE
"trailer",273,"2025-08-30",122,60.846,0.8712,0.01162,FALSE,TRUE
"trailer",275,"2025-09-01",85,71.207,0.7075,0.01051,TRUE,TRUE
"trailer",275,"2025-09-01",41,71.207,0.4406,0.01051,TRUE,TRUE
"trailer",277,"2025-09-03",16,25.712,0.4557,0.02924,TRUE,TRUE
"trailer",278,"2025-09-04",15,25.712,0.4337,0.02924,TRUE,TRUE
"trailer",278,"2025-09-04",6,25.712,0.1989,0.02924,FALSE,TRUE
"trailer",280,"2025-09-06",68,42.902,0.8004,0.01706,FALSE,TRUE
"trailer",280,"2025-09-06",37,42.902,0.5757,0.01706,TRUE,TRUE
"trailer",283,"2025-09-09",33,25.712,0.725,0.02924,TRUE,TRUE
"trailer",283,"2025-09-09",30,25.712,0.6896,0.02924,TRUE,TRUE
"trailer",283,"2025-09-09",28,25.712,0.6635,0.02924,TRUE,TRUE
"trailer",284,"2025-09-10",25,25.712,0.6202,0.02924,TRUE,TRUE
"trailer",284,"2025-09-10",21,25.712,0.554,0.02924,TRUE,TRUE
"trailer",284,"2025-09-10",20,25.712,0.5358,0.02924,TRUE,TRUE
"trailer",286,"2025-09-12",24,25.712,0.6047,0.02924,TRUE,TRUE
"trailer",286,"2025-09-12",14,25.712,0.4109,0.02924,TRUE,TRUE
"trailer",287,"2025-09-13",42,42.902,0.6243,0.01706,TRUE,TRUE
"trailer",287,"2025-09-13",45,42.902,0.6508,0.01706,TRUE,TRUE
"trailer",287,"2025-09-13",42,42.902,0.6243,0.01706,TRUE,TRUE
"osp",98,"2025-03-08",4,4.527,0.5692,0.12985,TRUE,TRUE
"osp",99,"2025-03-09",1,4.433,0.2067,0.13347,FALSE,TRUE
"osp",100,"2025-03-10",5,2.774,0.8235,0.21556,FALSE,TRUE
"osp",101,"2025-03-11",6,2.784,0.8755,0.21447,FALSE,TRUE
"osp",102,"2025-03-12",2,2.721,0.5092,0.2199,TRUE,TRUE
"osp",105,"2025-03-15",0,4.421,0.067,0.13395,FALSE,TRUE
"osp",110,"2025-03-20",0,2.668,0.1115,0.22308,FALSE,TRUE
"osp",112,"2025-03-22",10,4.696,0.8838,0.1245,FALSE,TRUE
"osp",113,"2025-03-23",2,4.463,0.3452,0.13243,TRUE,TRUE
"osp",116,"2025-03-26",1,2.688,0.3266,0.22224,TRUE,TRUE
"osp",117,"2025-03-27",0,2.68,0.1117,0.22342,FALSE,TRUE
"osp",118,"2025-03-28",0,2.652,0.1127,0.22538,FALSE,TRUE
"osp",119,"2025-03-29",11,4.705,0.9073,0.12385,FALSE,TRUE
"osp",120,"2025-03-30",6,4.567,0.7233,0.12847,TRUE,TRUE
"osp",122,"2025-04-01",4,8.833,0.3232,0.05777,TRUE,TRUE
"osp",123,"2025-04-02",2,8.807,0.1704,0.05788,FALSE,TRUE
"osp",124,"2025-04-03",9,8.963,0.6186,0.05639,TRUE,TRUE
"osp",126,"2025-04-05",23,15.199,0.7885,0.02838,FALSE,TRUE
"osp",127,"2025-04-06",0,14.528,0.0152,0.03041,FALSE,FALSE
"osp",128,"2025-04-07",0,8.737,0.0293,0.05866,FALSE,TRUE
"osp",129,"2025-04-08",0,8.71,0.0294,0.05872,FALSE,TRUE
"osp",132,"2025-04-11",7,8.93,0.5167,0.05688,TRUE,TRUE
"osp",133,"2025-04-12",17,15.1,0.6695,0.02875,TRUE,TRUE
"osp",134,"2025-04-13",25,15.24,0.8182,0.02828,FALSE,TRUE
"osp",135,"2025-04-14",9,9.071,0.6142,0.0558,TRUE,TRUE
"osp",138,"2025-04-17",8,8.948,0.5701,0.05667,TRUE,TRUE
"osp",139,"2025-04-18",18,9.194,0.8705,0.05462,FALSE,TRUE
"osp",140,"2025-04-19",8,14.739,0.3722,0.02955,TRUE,TRUE
"osp",141,"2025-04-20",3,14.535,0.1406,0.03024,FALSE,TRUE
"osp",142,"2025-04-21",3,8.794,0.2484,0.05794,FALSE,TRUE
"osp",143,"2025-04-22",6,8.947,0.4556,0.05675,TRUE,TRUE
"osp",144,"2025-04-23",11,9.023,0.6996,0.05581,TRUE,TRUE
"osp",147,"2025-04-26",6,14.657,0.2834,0.02984,TRUE,TRUE
"osp",148,"2025-04-27",8,14.731,0.3735,0.02968,TRUE,TRUE
"osp",151,"2025-04-30",17,9.187,0.8535,0.05482,FALSE,TRUE
"osp",152,"2025-05-01",105,21.619,0.996,0.01736,FALSE,FALSE
"osp",154,"2025-05-03",11,31.188,0.2321,0.01067,FALSE,TRUE
"osp",155,"2025-05-04",16,31.408,0.3416,0.01048,TRUE,TRUE
"osp",156,"2025-05-05",7,18.676,0.2536,0.02145,TRUE,TRUE
"osp",157,"2025-05-06",24,19.309,0.7102,0.0203,TRUE,TRUE
"osp",160,"2025-05-09",10,18.801,0.3606,0.02116,TRUE,TRUE
"osp",161,"2025-05-10",29,31.569,0.5798,0.0104,TRUE,TRUE
"osp",162,"2025-05-11",33,31.966,0.6317,0.01023,TRUE,TRUE
"osp",164,"2025-05-13",6,18.817,0.2126,0.02108,FALSE,TRUE
"osp",165,"2025-05-14",2,18.487,0.068,0.02161,FALSE,TRUE
"osp",166,"2025-05-15",34,19.617,0.838,0.01986,FALSE,TRUE
"osp",168,"2025-05-17",10,30.984,0.2102,0.01076,FALSE,TRUE
"osp",169,"2025-05-18",12,31.332,0.253,0.01054,TRUE,TRUE
"osp",170,"2025-05-19",1,18.473,0.0364,0.02164,FALSE,TRUE
"osp",171,"2025-05-20",3,18.568,0.1029,0.02155,FALSE,TRUE
"osp",173,"2025-05-22",48,19.97,0.9277,0.01934,FALSE,TRUE
"osp",175,"2025-05-24",62,53.143,0.6932,0.00541,TRUE,TRUE
"osp",176,"2025-05-25",59,52.996,0.6743,0.00547,TRUE,TRUE
"osp",180,"2025-05-29",8,18.66,0.2911,0.02141,TRUE,TRUE
"osp",181,"2025-05-30",19,19.12,0.6135,0.02059,TRUE,TRUE
"osp",182,"2025-05-31",5,31.065,0.0948,0.01077,FALSE,TRUE
"osp",183,"2025-06-01",2,39.031,0.0253,0.00787,FALSE,TRUE
"osp",184,"2025-06-02",1,23.349,0.027,0.01601,FALSE,TRUE
"osp",186,"2025-06-04",3,23.41,0.0771,0.01591,FALSE,TRUE
"osp",188,"2025-06-06",9,23.697,0.2548,0.01566,TRUE,TRUE
"osp",189,"2025-06-07",32,40.084,0.5178,0.00756,TRUE,TRUE
"osp",190,"2025-06-08",23,39.878,0.3856,0.00762,TRUE,TRUE
"osp",191,"2025-06-09",3,23.433,0.077,0.0159,FALSE,TRUE
"osp",194,"2025-06-12",18,24.012,0.4917,0.01533,TRUE,TRUE
"osp",195,"2025-06-13",15,23.94,0.4201,0.01539,TRUE,TRUE
"osp",196,"2025-06-14",32,40.083,0.518,0.00754,TRUE,TRUE
"osp",197,"2025-06-15",80,67.588,0.7005,0.00398,TRUE,TRUE
"osp",199,"2025-06-17",28,24.266,0.6793,0.01511,TRUE,TRUE
"osp",203,"2025-06-21",39,40.319,0.6021,0.0075,TRUE,TRUE
"osp",204,"2025-06-22",113,42.392,0.9484,0.00698,FALSE,TRUE
"osp",205,"2025-06-23",55,24.996,0.9082,0.01438,FALSE,TRUE
"osp",206,"2025-06-24",83,25.856,0.9726,0.01372,FALSE,TRUE
"osp",207,"2025-06-25",37,24.651,0.7873,0.0148,FALSE,TRUE
"osp",210,"2025-06-28",131,43.098,0.9673,0.0068,FALSE,TRUE
"osp",211,"2025-06-29",80,41.494,0.874,0.0072,FALSE,TRUE
"osp",213,"2025-07-01",14,85.94,0.0865,0.00255,FALSE,TRUE
"osp",215,"2025-07-03",137,89.73,0.7967,0.00241,FALSE,TRUE
"osp",216,"2025-07-04",163,241.91,0.4611,0.00067,TRUE,TRUE
"osp",217,"2025-07-05",187,147.443,0.722,0.00121,TRUE,TRUE
"osp",218,"2025-07-06",134,146.059,0.5777,0.00122,TRUE,TRUE
"osp",219,"2025-07-07",43,86.25,0.3273,0.00253,TRUE,TRUE
"osp",221,"2025-07-09",71,87.365,0.5235,0.00249,TRUE,TRUE
"osp",222,"2025-07-10",123,89.591,0.7546,0.00242,FALSE,TRUE
"osp",224,"2025-07-12",86,143.837,0.3939,0.00126,TRUE,TRUE
"osp",225,"2025-07-13",36,142.39,0.1482,0.00126,FALSE,TRUE
"osp",226,"2025-07-14",11,85.435,0.0641,0.00257,FALSE,TRUE
"osp",227,"2025-07-15",41,86.938,0.309,0.0025,TRUE,TRUE
"osp",228,"2025-07-16",66,87.25,0.4925,0.0025,TRUE,TRUE
"osp",231,"2025-07-19",214,149.141,0.7733,0.0012,FALSE,TRUE
"osp",232,"2025-07-20",329,152.822,0.9061,0.00115,FALSE,TRUE
"osp",233,"2025-07-21",188,91.408,0.8939,0.00235,FALSE,TRUE
"osp",236,"2025-07-24",134,89.288,0.7899,0.00241,FALSE,TRUE
"osp",237,"2025-07-25",168,91.132,0.8622,0.00234,FALSE,TRUE
"osp",238,"2025-07-26",287,150.412,0.8733,0.00117,FALSE,TRUE
"osp",239,"2025-07-27",283,150.038,0.8696,0.00118,FALSE,TRUE
"osp",241,"2025-07-29",130,88.963,0.7796,0.00241,FALSE,TRUE
"osp",244,"2025-08-01",203,99.229,0.8929,0.00207,FALSE,TRUE
"osp",245,"2025-08-02",262,160.851,0.8212,0.00106,FALSE,TRUE
"osp",246,"2025-08-03",173,158.812,0.6551,0.00109,TRUE,TRUE
"osp",247,"2025-08-04",137,96.119,0.7698,0.00216,FALSE,TRUE
"osp",249,"2025-08-06",45,93.317,0.3146,0.00224,TRUE,TRUE
"osp",250,"2025-08-07",104,95.465,0.6549,0.00219,TRUE,TRUE
"osp",252,"2025-08-09",210,160.486,0.7351,0.00106,TRUE,TRUE
"osp",253,"2025-08-10",63,155.486,0.26,0.00112,TRUE,TRUE
"osp",254,"2025-08-11",21,93.201,0.1291,0.00226,FALSE,TRUE
"osp",257,"2025-08-14",102,94.95,0.6482,0.0022,TRUE,TRUE
"osp",258,"2025-08-15",8,91.941,0.0383,0.00229,FALSE,TRUE
"osp",259,"2025-08-16",60,155.702,0.2454,0.00112,FALSE,TRUE
"osp",260,"2025-08-17",111,156.33,0.4641,0.0011,TRUE,TRUE
"osp",262,"2025-08-19",184,98.293,0.8672,0.00211,FALSE,TRUE
"osp",263,"2025-08-20",142,96.436,0.7827,0.00215,FALSE,TRUE
"osp",265,"2025-08-22",148,97.097,0.7958,0.00214,FALSE,TRUE
"osp",266,"2025-08-23",153,158.342,0.6004,0.00108,TRUE,TRUE
"osp",267,"2025-08-24",96,156.343,0.4037,0.00111,TRUE,TRUE
"osp",268,"2025-08-25",51,93.815,0.3572,0.00222,TRUE,TRUE
"osp",269,"2025-08-26",75,94.761,0.5105,0.00222,TRUE,TRUE
"osp",270,"2025-08-27",82,95.304,0.5478,0.00219,TRUE,TRUE
"osp",273,"2025-08-30",322,163.932,0.8818,0.00104,FALSE,TRUE
"osp",274,"2025-08-31",250,160.541,0.8046,0.00107,FALSE,TRUE
"osp",275,"2025-09-01",212,185.496,0.6856,0.00097,TRUE,TRUE
"osp",277,"2025-09-03",49,66.797,0.4828,0.00373,TRUE,TRUE
"osp",278,"2025-09-04",55,66.878,0.5323,0.00371,TRUE,TRUE
"osp",280,"2025-09-06",169,113.059,0.7891,0.00178,FALSE,TRUE
"osp",281,"2025-09-07",121,112.198,0.6526,0.00182,TRUE,TRUE
"osp",282,"2025-09-08",99,68.485,0.7755,0.00357,FALSE,TRUE
"osp",283,"2025-09-09",82,67.42,0.7047,0.00367,TRUE,TRUE
"osp",286,"2025-09-12",86,68.387,0.7193,0.00361,TRUE,TRUE
"osp",287,"2025-09-13",107,112.126,0.5983,0.00181,TRUE,TRUE
"osp",288,"2025-09-14",37,109.907,0.2137,0.00187,FALSE,TRUE
"osp",289,"2025-09-15",53,66.633,0.5184,0.00374,TRUE,TRUE
"catch",2,"2024-12-02",6,8.749,0.4444,0.04844,TRUE,TRUE
"catch",3,"2024-12-03",11,17.497,0.4011,0.01803,TRUE,TRUE
"catch",3,"2024-12-03",18,26.246,0.4339,0.00989,TRUE,TRUE
"catch",3,"2024-12-03",12,17.497,0.4367,0.01803,TRUE,TRUE
"catch",3,"2024-12-03",30,13.123,0.9217,0.02738,FALSE,TRUE
"catch",4,"2024-12-04",18,26.246,0.4339,0.00989,TRUE,TRUE
"catch",4,"2024-12-04",24,26.246,0.5642,0.00989,TRUE,TRUE
"catch",4,"2024-12-04",18,26.246,0.4339,0.00989,TRUE,TRUE
"catch",4,"2024-12-04",12,17.497,0.4367,0.01803,TRUE,TRUE
"catch",4,"2024-12-04",6,8.749,0.4444,0.04844,TRUE,TRUE
"catch",4,"2024-12-04",18,21.872,0.5156,0.01297,TRUE,TRUE
"catch",4,"2024-12-04",18,21.872,0.5156,0.01297,TRUE,TRUE
"catch",5,"2024-12-05",18,26.246,0.4339,0.00989,TRUE,TRUE
"catch",5,"2024-12-05",12,17.497,0.4367,0.01803,TRUE,TRUE
"catch",6,"2024-12-06",11,17.497,0.4011,0.01803,TRUE,TRUE
"catch",6,"2024-12-06",18,26.246,0.4339,0.00989,TRUE,TRUE
"catch",6,"2024-12-06",18,8.749,0.8906,0.04844,FALSE,TRUE
"catch",6,"2024-12-06",24,21.872,0.6502,0.01297,TRUE,TRUE
