"fit","data_type","n_obs","n_obs_dropped","n_draws_used","rE_median","R_median","mean_mu","share_poisson","share_nb_overdisp","share_latent","pred_vmr_mean","nb_vmr_mean","ppc_coverage_50","ppc_pit_sd","lever"
"private_boat_ring_net_only_Dungeness_Kept","trailer",44,0,2000,1.39261139549782,0.346873771585488,3.199,0.1458,0.7697,0.0845,4.162,3.868,0.6136,0.2664,"observation NB over-dispersion dominates: lever is r_E / sigma_r_E prior (T1.5 5a; pair with T1.3)"
