"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","in_50","in_95"
"gear",62,"2024-11-16",57,51.856,0.6471,0.00011,TRUE,TRUE
"gear",65,"2024-11-19",13,25.252,0.1973,0.00074,FALSE,TRUE
"gear",66,"2024-11-20",0,25.252,4e-04,0.00074,FALSE,FALSE
"gear",67,"2024-11-21",15,25.252,0.2585,0.00074,TRUE,TRUE
"gear",68,"2024-11-22",6,25.252,0.0391,0.00074,FALSE,TRUE
"gear",69,"2024-11-23",23,51.856,0.1411,0.00011,FALSE,TRUE
"gear",72,"2024-11-26",26,31.267,0.4575,0.00046,TRUE,TRUE
"gear",73,"2024-11-27",33,31.267,0.6193,0.00046,TRUE,TRUE
"gear",75,"2024-11-29",51,65.911,0.5036,0.00016,TRUE,TRUE
"gear",76,"2024-11-30",123,63.948,0.9279,7e-05,FALSE,TRUE
"catch",2,"2024-09-17",3,6.076,0.2691,0.04041,TRUE,TRUE
"catch",2,"2024-09-17",27,16.708,0.8435,0.00477,FALSE,TRUE
"catch",2,"2024-09-17",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",2,"2024-09-17",1,3.038,0.222,0.12883,FALSE,TRUE
"catch",3,"2024-09-18",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",3,"2024-09-18",3,3.038,0.5755,0.12883,TRUE,TRUE
"catch",3,"2024-09-18",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",3,"2024-09-18",12,6.076,0.9,0.04041,FALSE,TRUE
"catch",4,"2024-09-19",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",4,"2024-09-19",5,3.038,0.8081,0.12883,FALSE,TRUE
"catch",4,"2024-09-19",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",5,"2024-09-20",11,15.189,0.3982,0.00593,TRUE,TRUE
"catch",5,"2024-09-20",2,3.038,0.407,0.12883,TRUE,TRUE
"catch",5,"2024-09-20",1,3.038,0.222,0.12883,FALSE,TRUE
"catch",5,"2024-09-20",6,4.557,0.7202,0.06784,TRUE,TRUE
"catch",5,"2024-09-20",0,4.557,0.0339,0.06784,FALSE,TRUE
"catch",5,"2024-09-20",6,4.557,0.7202,0.06784,TRUE,TRUE
"catch",5,"2024-09-20",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",6,"2024-09-21",11,3.843,0.9706,0.09003,FALSE,TRUE
"catch",6,"2024-09-21",2,2.562,0.4785,0.16324,TRUE,TRUE
"catch",6,"2024-09-21",6,6.405,0.546,0.03656,TRUE,TRUE
"catch",6,"2024-09-21",3,2.562,0.6519,0.16324,TRUE,TRUE
"catch",6,"2024-09-21",0,1.281,0.1746,0.34918,FALSE,TRUE
"catch",6,"2024-09-21",1,2.562,0.2717,0.16324,TRUE,TRUE
"catch",6,"2024-09-21",1,1.281,0.502,0.34918,TRUE,TRUE
"catch",6,"2024-09-21",0,1.281,0.1746,0.34918,FALSE,TRUE
"catch",6,"2024-09-21",3,5.124,0.3373,0.05526,TRUE,TRUE
"catch",6,"2024-09-21",4,5.124,0.4583,0.05526,TRUE,TRUE
"catch",6,"2024-09-21",3,5.124,0.3373,0.05526,TRUE,TRUE
"catch",6,"2024-09-21",0,1.281,0.1746,0.34918,FALSE,TRUE
"catch",6,"2024-09-21",5,3.843,0.7103,0.09003,TRUE,TRUE
"catch",6,"2024-09-21",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",6,"2024-09-21",0,5.124,0.0276,0.05526,FALSE,TRUE
"catch",6,"2024-09-21",4,5.124,0.4583,0.05526,TRUE,TRUE
"catch",6,"2024-09-21",6,3.843,0.7947,0.09003,FALSE,TRUE
"catch",6,"2024-09-21",4,3.843,0.6007,0.09003,TRUE,TRUE
"catch",6,"2024-09-21",0,5.124,0.0276,0.05526,FALSE,TRUE
"catch",6,"2024-09-21",2,5.124,0.2144,0.05526,FALSE,TRUE
"catch",6,"2024-09-21",4,2.562,0.7789,0.16324,FALSE,TRUE
"catch",6,"2024-09-21",6,2.562,0.9193,0.16324,FALSE,TRUE
"catch",9,"2024-09-24",7,27.34,0.0686,0.00151,FALSE,TRUE
"catch",9,"2024-09-24",0,1.519,0.149,0.29809,FALSE,TRUE
"catch",9,"2024-09-24",0,1.519,0.149,0.29809,FALSE,TRUE
"catch",9,"2024-09-24",3,6.076,0.2691,0.04041,TRUE,TRUE
"catch",9,"2024-09-24",6,9.113,0.3632,0.01804,TRUE,TRUE
"catch",9,"2024-09-24",9,9.113,0.5735,0.01804,TRUE,TRUE
"catch",9,"2024-09-24",5,3.038,0.8081,0.12883,FALSE,TRUE
"catch",9,"2024-09-24",0,1.519,0.149,0.29809,FALSE,TRUE
"catch",9,"2024-09-24",6,1.519,0.9841,0.29809,FALSE,FALSE
"catch",9,"2024-09-24",6,3.038,0.8764,0.12883,FALSE,TRUE
"catch",9,"2024-09-24",9,4.557,0.8916,0.06784,FALSE,TRUE
"catch",10,"2024-09-25",0,6.076,0.0202,0.04041,FALSE,FALSE
"catch",10,"2024-09-25",3,1.519,0.8403,0.29809,FALSE,TRUE
"catch",10,"2024-09-25",3,6.076,0.2691,0.04041,TRUE,TRUE
"catch",10,"2024-09-25",2,4.557,0.2523,0.06784,TRUE,TRUE
"catch",10,"2024-09-25",10,3.038,0.982,0.12883,FALSE,FALSE
"catch",10,"2024-09-25",2,3.038,0.407,0.12883,TRUE,TRUE
"catch",10,"2024-09-25",7,4.557,0.7932,0.06784,FALSE,TRUE
"catch",12,"2024-09-27",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",12,"2024-09-27",0,3.038,0.0644,0.12883,FALSE,TRUE
"catch",12,"2024-09-27",4,3.038,0.7096,0.12883,TRUE,TRUE
"catch",12,"2024-09-27",6,6.076,0.5741,0.04041,TRUE,TRUE
"catch",12,"2024-09-27",2,3.038,0.407,0.12883,TRUE,TRUE
"catch",12,"2024-09-27",0,1.519,0.149,0.29809,FALSE,TRUE
"catch",12,"2024-09-27",5,6.076,0.4799,0.04041,TRUE,TRUE
"catch",12,"2024-09-27",3,3.038,0.5755,0.12883,TRUE,TRUE
"catch",12,"2024-09-27",12,6.076,0.9,0.04041,FALSE,TRUE
"catch",12,"2024-09-27",3,3.038,0.5755,0.12883,TRUE,TRUE
"catch",12,"2024-09-27",0,6.076,0.0202,0.04041,FALSE,FALSE
"catch",12,"2024-09-27",2,1.519,0.6879,0.29809,TRUE,TRUE
"catch",13,"2024-09-28",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",2,2.562,0.4785,0.16324,TRUE,TRUE
"catch",13,"2024-09-28",1,2.562,0.2717,0.16324,TRUE,TRUE
"catch",13,"2024-09-28",2,2.562,0.4785,0.16324,TRUE,TRUE
"catch",13,"2024-09-28",4,2.562,0.7789,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",2,3.843,0.3136,0.09003,TRUE,TRUE
"catch",13,"2024-09-28",6,5.124,0.663,0.05526,TRUE,TRUE
"catch",13,"2024-09-28",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",14,5.124,0.9694,0.05526,FALSE,TRUE
"catch",13,"2024-09-28",2,5.124,0.2144,0.05526,FALSE,TRUE
"catch",13,"2024-09-28",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",0,1.281,0.1746,0.34918,FALSE,TRUE
"catch",13,"2024-09-28",0,1.281,0.1746,0.34918,FALSE,TRUE
"catch",13,"2024-09-28",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",2,1.281,0.7458,0.34918,TRUE,TRUE
"catch",13,"2024-09-28",1,2.562,0.2717,0.16324,TRUE,TRUE
"catch",13,"2024-09-28",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",8,5.124,0.8041,0.05526,FALSE,TRUE
"catch",13,"2024-09-28",6,2.562,0.9193,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",3,3.843,0.4661,0.09003,TRUE,TRUE
"catch",13,"2024-09-28",7,11.53,0.3207,0.01092,TRUE,TRUE
"catch",13,"2024-09-28",3,2.562,0.6519,0.16324,TRUE,TRUE
"catch",13,"2024-09-28",14,7.686,0.8781,0.02557,FALSE,TRUE
"catch",13,"2024-09-28",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",6,2.562,0.9193,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",0,5.124,0.0276,0.05526,FALSE,TRUE
"catch",13,"2024-09-28",5,3.843,0.7103,0.09003,TRUE,TRUE
"catch",13,"2024-09-28",0,2.562,0.0816,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",3,2.562,0.6519,0.16324,TRUE,TRUE
"catch",13,"2024-09-28",1,2.562,0.2717,0.16324,TRUE,TRUE
"catch",13,"2024-09-28",6,5.124,0.663,0.05526,TRUE,TRUE
"catch",13,"2024-09-28",5,2.562,0.8646,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",4,2.562,0.7789,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",5,5.124,0.5683,0.05526,TRUE,TRUE
"catch",13,"2024-09-28",4,2.562,0.7789,0.16324,FALSE,TRUE
"catch",13,"2024-09-28",0,7.686,0.0128,0.02557,FALSE,FALSE
"catch",16,"2024-10-01",1,1.641,0.4179,0.27582,TRUE,TRUE
"catch",16,"2024-10-01",0,1.641,0.1379,0.27582,FALSE,TRUE
"catch",16,"2024-10-01",13,4.924,0.9636,0.05926,FALSE,TRUE
"catch",16,"2024-10-01",1,1.641,0.4179,0.27582,TRUE,TRUE
"catch",16,"2024-10-01",0,4.924,0.0296,0.05926,FALSE,TRUE
"catch",16,"2024-10-01",0,3.282,0.0575,0.11493,FALSE,TRUE
"catch",16,"2024-10-01",2,3.282,0.3755,0.11493,TRUE,TRUE
"catch",16,"2024-10-01",0,3.282,0.0575,0.11493,FALSE,TRUE
"catch",16,"2024-10-01",6,4.924,0.683,0.05926,TRUE,TRUE
"catch",16,"2024-10-01",3,3.282,0.5398,0.11493,TRUE,TRUE
"catch",16,"2024-10-01",11,6.565,0.8417,0.03482,FALSE,TRUE
"catch",18,"2024-10-03",6,3.282,0.8524,0.11493,FALSE,TRUE
"catch",18,"2024-10-03",1,6.565,0.0684,0.03482,FALSE,TRUE
"catch",18,"2024-10-03",0,1.641,0.1379,0.27582,FALSE,TRUE
"catch",18,"2024-10-03",2,1.641,0.6595,0.27582,TRUE,TRUE
"catch",18,"2024-10-03",2,6.565,0.1465,0.03482,FALSE,TRUE
"catch",18,"2024-10-03",6,6.565,0.5329,0.03482,TRUE,TRUE
"catch",18,"2024-10-03",1,1.641,0.4179,0.27582,TRUE,TRUE
"catch",18,"2024-10-03",1,8.206,0.0452,0.02235,FALSE,TRUE
"catch",18,"2024-10-03",7,4.924,0.7597,0.05926,FALSE,TRUE
"catch",18,"2024-10-03",6,3.282,0.8524,0.11493,FALSE,TRUE
"catch",18,"2024-10-03",5,4.924,0.5889,0.05926,TRUE,TRUE
"catch",18,"2024-10-03",2,3.282,0.3755,0.11493,TRUE,TRUE
"catch",18,"2024-10-03",2,9.847,0.0715,0.01529,FALSE,TRUE
"catch",18,"2024-10-03",4,3.282,0.6753,0.11493,TRUE,TRUE
"catch",19,"2024-10-04",10,3.282,0.9753,0.11493,FALSE,FALSE
"catch",19,"2024-10-04",3,11.489,0.0941,0.01098,FALSE,TRUE
"catch",19,"2024-10-04",0,3.282,0.0575,0.11493,FALSE,TRUE
"catch",19,"2024-10-04",3,3.282,0.5398,0.11493,TRUE,TRUE
"catch",19,"2024-10-04",2,4.924,0.2269,0.05926,FALSE,TRUE
"catch",19,"2024-10-04",8,6.565,0.6876,0.03482,TRUE,TRUE
"catch",20,"2024-10-05",0,4.151,0.0396,0.07928,FALSE,TRUE
"catch",20,"2024-10-05",1,2.768,0.2485,0.14692,FALSE,TRUE
"catch",20,"2024-10-05",1,5.535,0.092,0.04795,FALSE,TRUE
"catch",20,"2024-10-05",0,1.384,0.1629,0.32574,FALSE,TRUE
"catch",20,"2024-10-05",5,8.303,0.3277,0.02178,TRUE,TRUE
"catch",20,"2024-10-05",0,2.768,0.0735,0.14692,FALSE,TRUE
"catch",20,"2024-10-05",2,1.384,0.7205,0.32574,TRUE,TRUE
"catch",20,"2024-10-05",14,4.151,0.9879,0.07928,FALSE,FALSE
"catch",20,"2024-10-05",2,1.384,0.7205,0.32574,TRUE,TRUE
"catch",20,"2024-10-05",3,2.768,0.618,0.14692,TRUE,TRUE
"catch",20,"2024-10-05",0,1.384,0.1629,0.32574,FALSE,TRUE
"catch",20,"2024-10-05",2,2.768,0.446,0.14692,TRUE,TRUE
"catch",20,"2024-10-05",0,2.768,0.0735,0.14692,FALSE,TRUE
"catch",20,"2024-10-05",0,2.768,0.0735,0.14692,FALSE,TRUE
"catch",20,"2024-10-05",6,2.768,0.9016,0.14692,FALSE,TRUE
"catch",20,"2024-10-05",5,6.919,0.4142,0.03139,TRUE,TRUE
"catch",20,"2024-10-05",10,8.303,0.6846,0.02178,TRUE,TRUE
"catch",20,"2024-10-05",3,4.151,0.4304,0.07928,TRUE,TRUE
"catch",20,"2024-10-05",42,16.605,0.971,0.0048,FALSE,TRUE
"catch",20,"2024-10-05",9,16.605,0.2638,0.0048,TRUE,TRUE
"catch",23,"2024-10-08",6,6.565,0.5329,0.03482,TRUE,TRUE
"catch",23,"2024-10-08",3,6.565,0.241,0.03482,FALSE,TRUE
"catch",23,"2024-10-08",9,3.282,0.9607,0.11493,FALSE,TRUE
"catch",23,"2024-10-08",10,3.282,0.9753,0.11493,FALSE,FALSE
"catch",23,"2024-10-08",7,4.924,0.7597,0.05926,FALSE,TRUE
"catch",23,"2024-10-08",7,6.565,0.6157,0.03482,TRUE,TRUE
"catch",24,"2024-10-09",2,1.641,0.6595,0.27582,TRUE,TRUE
"catch",24,"2024-10-09",2,3.282,0.3755,0.11493,TRUE,TRUE
"catch",24,"2024-10-09",6,3.282,0.8524,0.11493,FALSE,TRUE
"catch",24,"2024-10-09",12,6.565,0.8756,0.03482,FALSE,TRUE
"catch",24,"2024-10-09",12,6.565,0.8756,0.03482,FALSE,TRUE
"catch",24,"2024-10-09",8,6.565,0.6876,0.03482,TRUE,TRUE
"catch",24,"2024-10-09",1,3.282,0.2011,0.11493,FALSE,TRUE
"catch",26,"2024-10-11",1,1.641,0.4179,0.27582,TRUE,TRUE
"catch",26,"2024-10-11",0,3.282,0.0575,0.11493,FALSE,TRUE
"catch",26,"2024-10-11",5,6.565,0.4406,0.03482,TRUE,TRUE
"catch",26,"2024-10-11",8,6.565,0.6876,0.03482,TRUE,TRUE
"catch",27,"2024-10-12",1,2.768,0.2485,0.14692,FALSE,TRUE
"catch",27,"2024-10-12",5,5.535,0.5284,0.04795,TRUE,TRUE
"catch",27,"2024-10-12",1,1.384,0.476,0.32574,TRUE,TRUE
"catch",27,"2024-10-12",5,4.151,0.6741,0.07928,TRUE,TRUE
"catch",27,"2024-10-12",5,8.303,0.3277,0.02178,TRUE,TRUE
"catch",27,"2024-10-12",2,4.151,0.285,0.07928,TRUE,TRUE
"catch",27,"2024-10-12",4,5.535,0.4208,0.04795,TRUE,TRUE
"catch",27,"2024-10-12",0,2.768,0.0735,0.14692,FALSE,TRUE
"catch",27,"2024-10-12",0,2.768,0.0735,0.14692,FALSE,TRUE
"catch",27,"2024-10-12",8,5.535,0.7707,0.04795,FALSE,TRUE
"catch",27,"2024-10-12",4,1.384,0.9384,0.32574,FALSE,TRUE
"catch",27,"2024-10-12",6,8.303,0.4095,0.02178,TRUE,TRUE
"catch",28,"2024-10-13",2,1.384,0.7205,0.32574,TRUE,TRUE
"catch",28,"2024-10-13",6,4.151,0.7626,0.07928,FALSE,TRUE
"catch",28,"2024-10-13",8,6.919,0.6601,0.03139,TRUE,TRUE
"catch",28,"2024-10-13",4,6.919,0.3185,0.03139,TRUE,TRUE
"catch",28,"2024-10-13",1,1.384,0.476,0.32574,TRUE,TRUE
"catch",28,"2024-10-13",10,4.151,0.9425,0.07928,FALSE,TRUE
"catch",28,"2024-10-13",0,5.535,0.024,0.04795,FALSE,FALSE
"catch",28,"2024-10-13",4,2.768,0.7489,0.14692,TRUE,TRUE
"catch",30,"2024-10-15",3,1.457,0.8516,0.31,FALSE,TRUE
"catch",30,"2024-10-15",1,2.914,0.2332,0.13638,FALSE,TRUE
"catch",30,"2024-10-15",1,1.457,0.4581,0.31,TRUE,TRUE
"catch",30,"2024-10-15",4,2.914,0.7274,0.13638,TRUE,TRUE
"catch",30,"2024-10-15",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",30,"2024-10-15",7,4.371,0.8103,0.07253,FALSE,TRUE
"catch",30,"2024-10-15",6,5.828,0.5959,0.04347,TRUE,TRUE
"catch",30,"2024-10-15",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",30,"2024-10-15",5,5.828,0.501,0.04347,TRUE,TRUE
"catch",30,"2024-10-15",4,2.914,0.7274,0.13638,TRUE,TRUE
"catch",30,"2024-10-15",1,5.828,0.084,0.04347,FALSE,TRUE
"catch",30,"2024-10-15",6,2.914,0.8883,0.13638,FALSE,TRUE
"catch",30,"2024-10-15",6,2.914,0.8883,0.13638,FALSE,TRUE
"catch",31,"2024-10-16",2,5.828,0.1764,0.04347,FALSE,TRUE
"catch",31,"2024-10-16",4,2.914,0.7274,0.13638,TRUE,TRUE
"catch",31,"2024-10-16",0,1.457,0.155,0.31,FALSE,TRUE
"catch",31,"2024-10-16",6,2.914,0.8883,0.13638,FALSE,TRUE
"catch",31,"2024-10-16",5,2.914,0.8232,0.13638,FALSE,TRUE
"catch",31,"2024-10-16",4,4.371,0.5367,0.07253,TRUE,TRUE
"catch",31,"2024-10-16",0,5.828,0.0217,0.04347,FALSE,FALSE
"catch",31,"2024-10-16",2,2.914,0.4239,0.13638,TRUE,TRUE
"catch",31,"2024-10-16",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",31,"2024-10-16",8,5.828,0.7466,0.04347,TRUE,TRUE
"catch",31,"2024-10-16",8,11.656,0.3757,0.01058,TRUE,TRUE
"catch",31,"2024-10-16",3,2.914,0.5943,0.13638,TRUE,TRUE
"catch",31,"2024-10-16",0,1.457,0.155,0.31,FALSE,TRUE
"catch",31,"2024-10-16",3,2.914,0.5943,0.13638,TRUE,TRUE
"catch",31,"2024-10-16",6,5.828,0.5959,0.04347,TRUE,TRUE
"catch",32,"2024-10-17",1,4.371,0.1339,0.07253,FALSE,TRUE
"catch",32,"2024-10-17",3,2.914,0.5943,0.13638,TRUE,TRUE
"catch",32,"2024-10-17",4,1.457,0.9304,0.31,FALSE,TRUE
"catch",32,"2024-10-17",4,1.457,0.9304,0.31,FALSE,TRUE
"catch",32,"2024-10-17",1,2.914,0.2332,0.13638,FALSE,TRUE
"catch",32,"2024-10-17",6,1.457,0.9864,0.31,FALSE,FALSE
"catch",32,"2024-10-17",7,4.371,0.8103,0.07253,FALSE,TRUE
"catch",32,"2024-10-17",5,5.828,0.501,0.04347,TRUE,TRUE
"catch",32,"2024-10-17",1,1.457,0.4581,0.31,TRUE,TRUE
"catch",32,"2024-10-17",4,4.371,0.5367,0.07253,TRUE,TRUE
"catch",32,"2024-10-17",0,1.457,0.155,0.31,FALSE,TRUE
"catch",32,"2024-10-17",6,2.914,0.8883,0.13638,FALSE,TRUE
"catch",32,"2024-10-17",10,5.828,0.8482,0.04347,FALSE,TRUE
"catch",32,"2024-10-17",1,2.914,0.2332,0.13638,FALSE,TRUE
"catch",32,"2024-10-17",5,2.914,0.8232,0.13638,FALSE,TRUE
"catch",32,"2024-10-17",2,2.914,0.4239,0.13638,TRUE,TRUE
"catch",32,"2024-10-17",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",32,"2024-10-17",1,5.828,0.084,0.04347,FALSE,TRUE
"catch",32,"2024-10-17",7,5.828,0.6779,0.04347,TRUE,TRUE
"catch",32,"2024-10-17",8,5.828,0.7466,0.04347,TRUE,TRUE
"catch",33,"2024-10-18",3,8.742,0.1528,0.01954,FALSE,TRUE
"catch",33,"2024-10-18",3,5.828,0.2844,0.04347,TRUE,TRUE
"catch",33,"2024-10-18",2,8.742,0.0889,0.01954,FALSE,TRUE
"catch",33,"2024-10-18",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",33,"2024-10-18",1,2.914,0.2332,0.13638,FALSE,TRUE
"catch",33,"2024-10-18",4,1.457,0.9304,0.31,FALSE,TRUE
"catch",33,"2024-10-18",3,4.371,0.4063,0.07253,TRUE,TRUE
"catch",33,"2024-10-18",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",33,"2024-10-18",0,1.457,0.155,0.31,FALSE,TRUE
"catch",33,"2024-10-18",4,2.914,0.7274,0.13638,TRUE,TRUE
"catch",33,"2024-10-18",3,2.914,0.5943,0.13638,TRUE,TRUE
"catch",33,"2024-10-18",1,4.371,0.1339,0.07253,FALSE,TRUE
"catch",33,"2024-10-18",0,8.742,0.0098,0.01954,FALSE,FALSE
"catch",33,"2024-10-18",1,1.457,0.4581,0.31,TRUE,TRUE
"catch",33,"2024-10-18",1,2.914,0.2332,0.13638,FALSE,TRUE
"catch",33,"2024-10-18",9,1.457,0.999,0.31,FALSE,FALSE
"catch",33,"2024-10-18",0,4.371,0.0363,0.07253,FALSE,TRUE
"catch",33,"2024-10-18",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",33,"2024-10-18",5,2.914,0.8232,0.13638,FALSE,TRUE
"catch",33,"2024-10-18",9,8.742,0.5967,0.01954,TRUE,TRUE
"catch",33,"2024-10-18",4,2.914,0.7274,0.13638,TRUE,TRUE
"catch",33,"2024-10-18",4,2.914,0.7274,0.13638,TRUE,TRUE
"catch",34,"2024-10-19",0,2.46,0.0861,0.17225,FALSE,TRUE
"catch",34,"2024-10-19",5,7.381,0.3828,0.02772,TRUE,TRUE
"catch",34,"2024-10-19",5,2.46,0.8762,0.17225,FALSE,TRUE
"catch",34,"2024-10-19",0,2.46,0.0861,0.17225,FALSE,TRUE
"catch",34,"2024-10-19",1,2.46,0.2843,0.17225,TRUE,TRUE
"catch",34,"2024-10-19",2,7.381,0.1206,0.02772,FALSE,TRUE
"catch",34,"2024-10-19",4,2.46,0.7939,0.17225,FALSE,TRUE
"catch",34,"2024-10-19",0,2.46,0.0861,0.17225,FALSE,TRUE
"catch",34,"2024-10-19",6,4.921,0.6833,0.0594,TRUE,TRUE
"catch",34,"2024-10-19",4,6.151,0.3712,0.0395,TRUE,TRUE
"catch",34,"2024-10-19",0,3.691,0.048,0.09607,FALSE,TRUE
"catch",34,"2024-10-19",1,2.46,0.2843,0.17225,TRUE,TRUE
"catch",34,"2024-10-19",1,1.23,0.5156,0.3617,TRUE,TRUE
"catch",34,"2024-10-19",5,7.381,0.3828,0.02772,TRUE,TRUE
"catch",34,"2024-10-19",2,3.691,0.3293,0.09607,TRUE,TRUE
"catch",34,"2024-10-19",2,4.921,0.2272,0.0594,FALSE,TRUE
"catch",34,"2024-10-19",2,4.921,0.2272,0.0594,FALSE,TRUE
"catch",34,"2024-10-19",0,2.46,0.0861,0.17225,FALSE,TRUE
"catch",36,"2024-10-21",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",36,"2024-10-21",0,1.457,0.155,0.31,FALSE,TRUE
"catch",36,"2024-10-21",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",36,"2024-10-21",8,4.371,0.864,0.07253,FALSE,TRUE
"catch",36,"2024-10-21",0,1.457,0.155,0.31,FALSE,TRUE
"catch",36,"2024-10-21",0,1.457,0.155,0.31,FALSE,TRUE
"catch",36,"2024-10-21",4,4.371,0.5367,0.07253,TRUE,TRUE
"catch",36,"2024-10-21",3,2.914,0.5943,0.13638,TRUE,TRUE
"catch",36,"2024-10-21",0,11.656,0.0053,0.01058,FALSE,FALSE
"catch",36,"2024-10-21",9,11.656,0.4353,0.01058,TRUE,TRUE
"catch",36,"2024-10-21",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",36,"2024-10-21",0,2.914,0.0682,0.13638,FALSE,TRUE
"catch",36,"2024-10-21",1,4.371,0.1339,0.07253,FALSE,TRUE
"catch",36,"2024-10-21",1,2.914,0.2332,0.13638,FALSE,TRUE
"catch",36,"2024-10-21",6,2.914,0.8883,0.13638,FALSE,TRUE
