"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.533333333333333,0.984615384615385,0.479803840619659,0.266250920932097,195,195
"osp",0.492307692307692,0.984615384615385,0.519239620208703,0.285016915151591,130,130
"catch",0.587786259541985,0.946564885496183,0.508650215808065,0.272516403041474,131,131
