"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,91,0.958373220089071,9.9196,10,1003.3872,0.00376363620699486,0.859665645097687,FALSE
2,2500,155,0.920203922390585,9.8736,10,990.5708,0.00578432420399513,0.81479619903063,FALSE
3,2500,106,0.915926773953756,8.926,9,501.0884,0.00683782524703384,0.765843780169447,FALSE
4,2500,116,0.946700472450828,9.92,10,1001.2224,0.00493560059229098,0.748037939619976,FALSE
