"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.66437878943573,0.152719198265692,2.68900827917305,4.99865632592582,7794,1.0002
"mu_mu_C[1]",0.618105665764506,-2.20153008595636,0.852933289617402,2.45877805484682,6421,1.0006
"sigma_eps_E",1.02710232403251,0.588276440832529,0.976134495245479,1.76297528892815,4156,0.9999
"sigma_eps_C",0.421688061307188,0.110840240992689,0.400122816930115,0.845104014721085,3212,1.0001
"phi_E",0.673641872232942,0.215272393478934,0.707132026110089,0.940352249284416,5508,0.9999
"phi_C",-0.120174477538368,-0.770334518281792,-0.15651424886875,0.714427117611071,6896,1.0004
"sigma_r_E",0.929782793864829,0.816328486951788,0.927233739639265,1.05929731070905,21983,0.9997
"sigma_r_C",0.773364640642291,0.650516400366043,0.770097965294122,0.910777905775631,12936,0.9998
"r_E",1.17213645285149,0.891177597534774,1.16311203071977,1.5006178078066,22618,0.9997
"r_C",1.70839830245892,1.20552168427393,1.68619597472019,2.36310762168425,13006,0.9998
"sigma_mu_E",1.25712494691977,0.0302421187483244,0.730473798197775,5.75371864839462,7991,0.9999
"sigma_mu_C",1.38046956022257,0.0352889949756418,0.798223498555163,6.21956029636473,6538,1
"sigma_IE",0.200165703223438,0.00565694000172657,0.140261729844794,0.733066407387386,17358,0.9998
"R_G",1.28396828889848,0.674719808441924,1.22687385741973,2.22155977469153,18209,0.9997
"R_G_boat",3.5519018015166,3.24012079918274,3.55008957139692,3.87418481171026,26749,0.9997
"B1",0.263541159196517,-0.0585206930921436,0.264248470326426,0.581574437816914,22292,0.9998
"B2",0.536312075897651,-0.196699028302142,0.526964822431544,1.32434782372651,21046,0.9997
"B1_C",-0.0100760414462416,-0.315643035921392,-0.0112538689281338,0.299999033888257,20923,0.9997
