"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.682051282051282,0.984615384615385,0.495647435897436,0.269172598200964,195,195
"catch",0.610687022900763,0.977099236641221,0.511278625954198,0.273287740446031,131,131
