"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.942958665396673,0.0040978362893223,0.28844556106853,0.363745751181594,0.755367645693176,0.950962524250892,1.13887524004333,1.49984805094699,4954.71309590167,0.999768079952332
"B2",-0.00815136124273218,0.00964830685310752,1.00169395176665,-1.94958985951434,-0.699259128649846,-0.0190594604677134,0.676973590991615,2.00892492299038,10778.7373280173,0.999517651376081
"B1_C",-0.100269110589776,0.00846142115413006,0.635200737797997,-1.30731278088537,-0.519450269941462,-0.107530542098953,0.299900870378073,1.21013367649593,5635.53775775099,0.999995808279962
"B2_C",0.008458065067001,0.0095339496063642,1.0230345183672,-1.97101807698813,-0.689265584399645,0.00799618500461477,0.680845773309115,2.07012743197424,11514.2292222186,0.999821179751657
"gamma_C",-0.00810396717053808,0.00881752668371672,1.00205833301397,-1.9670955535724,-0.655355402537691,-0.00574442897800494,0.647033828362369,1.99623911740915,12914.9414802053,0.999646245347917
"sigma_eps_E",0.594964699787625,0.00438092287153451,0.1676127669502,0.307516578706338,0.474056292850816,0.582640564492788,0.69975150467906,0.956367037401973,1463.80415786018,1.00231324650805
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.426634646412964,0.00467489778242414,0.245007381153268,0.025228727822483,0.231862100487365,0.419724266887627,0.598274396623323,0.92531797482924,2746.71815259134,1.00123417842599
"phi_E_scaled",0.945470020748915,0.000585540510975835,0.0325995492452422,0.86436501395078,0.92847176336919,0.951422751645189,0.969899906340728,0.990696759504558,3099.62600229868,1.00089283491875
"eps_E[1,1]",0.47890136492877,0.010337231563065,0.957681009203055,-1.45980031920128,-0.157609615499607,0.490159714206799,1.13197871590601,2.33789917781152,8582.88435631897,0.999539858733451
"eps_E[2,1]",1.010906622256,0.00965997121075549,0.772201411306434,-0.590545032486097,0.507540305884971,1.03908239505693,1.52798904856683,2.45122582294607,6390.1274155623,0.999764953826897
"eps_E[3,1]",-0.461657495523019,0.00826894315328324,0.659740245730561,-1.74973798795498,-0.892304128190227,-0.461793653005761,-0.0199089417808726,0.856382388323852,6365.69671212653,1.00027097313533
"eps_E[4,1]",-0.29211899178918,0.00811839357143126,0.664710978101083,-1.60369470529409,-0.737432094144028,-0.292195134572756,0.13915782948508,1.03904477334699,6703.86869852265,1.00060367543545
"eps_E[5,1]",1.75264749073498,0.0104507089789337,0.742885619246497,0.252652450336424,1.27326877289607,1.77283042426854,2.25403193682178,3.14036669380791,5053.03602550297,1.00045540610756
"eps_E[6,1]",0.622704380506034,0.00824369918580689,0.680773113588331,-0.741549921577701,0.179597409581213,0.616678386053846,1.06859476019845,1.96763313737855,6819.62539018228,0.999803641607147
"eps_E[7,1]",-0.424954309962245,0.0096691978147976,0.894818557618545,-2.17591459371627,-1.02637151427038,-0.431498555199019,0.178614739972247,1.29546636789318,8564.24483106938,0.99950720478827
"eps_E[8,1]",-0.452619708010715,0.00939927428242824,0.861176637585043,-2.12952878640982,-1.03354654146498,-0.452705296368317,0.12541390908772,1.25559641310324,8394.51932146356,0.999513288961887
"eps_E[9,1]",0.220169956334724,0.0102791057425705,0.88766067892835,-1.50835721587379,-0.388031192824091,0.237693075827833,0.829257481636053,1.94696655049193,7457.32888555589,0.999897652853628
"eps_E[10,1]",0.262083802745442,0.0102104638306698,0.845408968327919,-1.40581808785937,-0.299735583219079,0.264854349051814,0.83581618994327,1.91300260342911,6855.55720062039,1.00031444684724
"eps_E[11,1]",-0.0406401639885066,0.00892825628056278,0.720179370492928,-1.47844257361058,-0.515710110365799,-0.0366877365802039,0.41957328931529,1.39109477898725,6506.50934428458,0.999659495082751
"eps_E[12,1]",0.190268022949452,0.00845831670234718,0.6751432305234,-1.14706257912724,-0.252372283007102,0.204245794630857,0.640657957649449,1.53107832989885,6371.23978608694,0.999576595170898
"eps_E[13,1]",0.679200208078378,0.0078469364561808,0.647445295734824,-0.606753854970776,0.25798183702205,0.679383240421829,1.12299862134396,1.94292654737598,6807.78588172654,1.00015681497063
