"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.769230769230769,0.980769230769231,0.509591346153846,0.200154615656848,52,52
"catch",0.577352472089314,0.987240829346092,0.506925837320574,0.295030059324213,627,627
