"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.720540637359881,0.503214880240309,0.223757130520467,0.0190968564093826,0.102785236792123
"sigma_r_E",0.418995642177926,0.473907403889896,0.222518596466307,0.0190968564093826,0.102785236792123
"phi_E",0.902868601486157,0.902578565454136,-0.0812118823826354,0.0190968564093826,0.102785236792123
"phi_C",-0.136356407190102,-0.179197450075015,-0.0728556213067029,0.0190968564093826,0.102785236792123
"sigma_mu_C",0.724738989196321,0.809336779431191,0.0425871481508351,0.0190968564093826,0.102785236792123
"sigma_IE",0.135338666706269,0.109511891938163,-0.026705949320641,0.0190968564093826,0.102785236792123
"R_G",1.25747467528922,1.3271642814221,0.0227357724268232,0.0190968564093826,0.102785236792123
"r_E",5.69614501181249,4.45398285166764,-0.0176141527805378,0.0190968564093826,0.102785236792123
"r_C",4.76453569561943,5.84599476397194,-0.0174019314220398,0.0190968564093826,0.102785236792123
"sigma_eps_C",0.978653118087258,0.927728973308444,0.0143115602530357,0.0190968564093826,0.102785236792123
"sigma_eps_E",0.582867586657414,0.572660386263229,-0.00612302530451113,0.0190968564093826,0.102785236792123
"R_G_boat",2.87219477336733,2.89527713003843,0.00530064749548353,0.0190968564093826,0.102785236792123
"sigma_r_C",0.458131069847492,0.413625010314084,0.00237186235584561,0.0190968564093826,0.102785236792123
