"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.263), 0.300)",1.32129834935838,0.405477775516201,1.32137065628865,0.418706436340708,1.25825689844398,0.697182615306115,2.28394128834874,-0.033,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.89094004149783,0.0651990984904845,0.902845503290378,0.72873002790156,0.981393519009117,0.854,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.115240267320511,0.363930481576686,-0.136868136532802,-0.740259369124098,0.632489174835566,0.186,TRUE
"B1","normal(0, 1.0)",0,1,0.942958665396673,0.28844556106853,0.950962524250892,0.363745751181594,1.49984805094699,0.712,FALSE
"B2","normal(0, 1.0)",0,1,-0.00815136124273218,1.00169395176665,-0.0190594604677134,-1.94958985951434,2.00892492299038,-0.002,TRUE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,1.65180320408647,1.11496931130337,1.57976466371546,-0.4887934460936,4.14213669827409,0.443,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.266848006723794,1.09467231501763,0.415501258666829,-2.51391932138273,2.10136965430204,0.453,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.594964699787625,0.1676127669502,0.582640564492788,0.307516578706338,0.956367037401973,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.997626430966022,0.588966137345077,0.978136715210679,0.0473960015641738,2.25362458603335,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.426634646412964,0.245007381153268,0.419724266887627,0.025228727822483,0.92531797482924,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.559171489475157,0.427411081356593,0.457983355132831,0.0198855133494083,1.47937070891067,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.10566309168726,1.26228690489537,0.719561224370504,0.032121165905653,4.57208575287409,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.26098187413598,1.79434290582467,0.726756309231972,0.0299320699659931,5.79883767870528,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.100269110589776,0.635200737797997,-0.107530542098953,-1.30731278088537,1.21013367649593,0.365,TRUE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,2.90335345035483,0.398342104734482,2.87264026984287,2.19288083794571,3.73154313123754,0.835,FALSE
