"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1500,7,0.98499377693301,9.988,10,1020.348,0.00521043997913719,0.449486083094885,FALSE
2,1500,76,0.869643156035204,7.88133333333333,8,247.293333333333,0.0156486820970483,0.379496525529423,FALSE
3,1500,15,0.983165155084321,9.98333333333333,10,1017.644,0.00515082937109299,0.48698254724415,FALSE
4,1500,13,0.968921716341384,8.98466666666667,9,508.74,0.00746421627025767,0.475263903808052,FALSE
