"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.318), 0.300)",1.37912974278033,0.423224974527781,1.32394814230503,0.0301931244931225,1.32403942690402,1.26575553713275,1.38254367035486,0.929,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.439248162629767,0.342088721597044,0.532029918800501,-0.507399829506626,0.860416189768437,0.235,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.220264902504477,0.389651045302087,0.272647269061863,-0.613548879650535,0.820792286996391,0.129,TRUE
"B1","normal(0, 1.0)",0,1,0.715542112723585,0.166002384624418,0.713817837084994,0.385892109857507,1.04238220985626,0.834,FALSE
"B2","normal(0, 1.0)",0,1,-0.206535851712505,0.48702274447681,-0.230947011840809,-1.1256569572595,0.807025897989481,0.513,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.04393220201312,0.909310103548227,3.01684705005968,1.10657016086765,5.09752016633145,0.545,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.0859537463172367,0.940170737215476,0.232508579787763,-2.25479264992711,1.83795235422327,0.53,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.287320111708424,0.147571934054831,0.300036189378126,0.0170294375788822,0.547944280767714,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.111421799921214,0.062237891942503,0.108939465138031,0.00703316652662618,0.239695630103164,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.336289480057523,0.162068014142388,0.350108180430025,0.0207008323975918,0.60332566611187,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.774818697295475,0.0390765203205228,0.773883742025498,0.699878072409484,0.854256215103176,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.09335421709037,1.37385996435786,0.694197991747981,0.0294328673281626,5.07716621529638,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.1337412296202,1.411263459988,0.701342565454446,0.0367914001542158,4.94960281179501,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.142163208905771,0.0938563059192426,-0.142731331798665,-0.325217979310875,0.0392955509672098,0.906,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.5533431956484,2.43834937972053,4.04405888816502,1.50709956624435,10.9154321268798,-0.009,TRUE
