"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,33,0.976190834351116,9.9772,10,1017.4684,0.00486181697045961,0.529586258545403,FALSE
2,2500,57,0.95874020021336,9.952,10,1011.0908,0.00545391969435206,0.391865577805626,FALSE
3,2500,10,0.987264788599876,9.9908,10,1020.8132,0.00328530568635864,0.412404190601538,FALSE
4,2500,54,0.956829348518609,9.9584,10,1010.936,0.00559232437298351,0.376490875834846,FALSE
