"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.2142,0.0829,0.05,-2.2211
"catch",2,2,"2024-09-17",27,-4.4014,0.2027,0.315,-4.4434
"catch",3,2,"2024-09-17",0,-1.5848,0.1566,-0.045,-1.6094
"catch",4,2,"2024-09-17",1,-1.5701,0.0916,0.04,-1.5785
"catch",5,3,"2024-09-18",0,-1.5858,0.156,0.161,-1.6102
"catch",6,3,"2024-09-18",3,-2.0602,0.045,0.288,-2.0622
"catch",7,3,"2024-09-18",0,-1.5858,0.156,0.161,-1.6102
"catch",8,3,"2024-09-18",12,-3.8513,0.2422,0.267,-3.9111
"catch",9,4,"2024-09-19",0,-1.5704,0.1573,-0.022,-1.5952
"catch",10,4,"2024-09-19",5,-2.7625,0.1492,0.26,-2.7851
"catch",11,4,"2024-09-19",0,-1.5704,0.1573,-0.022,-1.5952
"catch",12,5,"2024-09-20",11,-3.2129,0.057,0.055,-3.2162
"catch",13,5,"2024-09-20",2,-1.7671,0.044,0.074,-1.769
"catch",14,5,"2024-09-20",1,-1.5558,0.0854,0.004,-1.5631
"catch",15,5,"2024-09-20",6,-2.7705,0.1036,0.136,-2.7813
"catch",16,5,"2024-09-20",0,-2.0016,0.1788,0.039,-2.0337
"catch",17,5,"2024-09-20",6,-2.7705,0.1036,0.136,-2.7813
"catch",18,5,"2024-09-20",0,-1.5625,0.1481,0.01,-1.5845
"catch",19,6,"2024-09-21",11,-4.4372,0.3225,0.172,-4.5428
"catch",20,6,"2024-09-21",2,-1.743,0.0353,-0.002,-1.7442
"catch",21,6,"2024-09-21",6,-2.6407,0.0466,0.012,-2.6429
"catch",22,6,"2024-09-21",3,-2.0891,0.0523,0.049,-2.0919
"catch",23,6,"2024-09-21",0,-0.8728,0.0849,-0.072,-0.8801
"catch",24,6,"2024-09-21",1,-1.4817,0.0679,-0.05,-1.4863
"catch",25,6,"2024-09-21",1,-1.2643,0.025,0.007,-1.265
"catch",26,6,"2024-09-21",0,-0.8728,0.0849,-0.072,-0.8801
"catch",27,6,"2024-09-21",3,-2.1405,0.0606,0.025,-2.1442
"catch",28,6,"2024-09-21",4,-2.2981,0.0446,0,-2.3001
"catch",29,6,"2024-09-21",3,-2.1405,0.0606,0.025,-2.1442
"catch",30,6,"2024-09-21",0,-0.8728,0.0849,-0.072,-0.8801
"catch",31,6,"2024-09-21",5,-2.5712,0.076,0.131,-2.5769
"catch",32,6,"2024-09-21",0,-1.4391,0.1264,-0.061,-1.4551
"catch",33,6,"2024-09-21",0,-2.1944,0.1771,-0.013,-2.2258
"catch",34,6,"2024-09-21",4,-2.2981,0.0446,0,-2.3001
"catch",35,6,"2024-09-21",6,-2.8593,0.1121,0.106,-2.8719
"catch",36,6,"2024-09-21",4,-2.3015,0.0474,0.091,-2.3037
"catch",37,6,"2024-09-21",0,-2.1944,0.1771,-0.013,-2.2258
"catch",38,6,"2024-09-21",2,-2.0288,0.0858,-0.074,-2.0362
"catch",39,6,"2024-09-21",4,-2.4796,0.0963,0.101,-2.4889
"catch",40,6,"2024-09-21",6,-3.331,0.1996,0.082,-3.3712
"catch",41,9,"2024-09-24",7,-3.6067,0.1559,0.148,-3.6311
"catch",42,9,"2024-09-24",0,-1.016,0.1056,0.154,-1.0272
"catch",43,9,"2024-09-24",0,-1.016,0.1056,0.154,-1.0272
"catch",44,9,"2024-09-24",3,-2.2422,0.0832,0.157,-2.2492
"catch",45,9,"2024-09-24",6,-2.7073,0.0665,0.168,-2.7117
