"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-09-16,"turnover (trips per gear-slot per day)",1.7,0.3,5.60049161553405,1.70679920689135,0.936447888344839,3.08843015775748
2024-09-17,"turnover (trips per gear-slot per day)",1.7,0.3,5.60226255475652,1.69946010518882,0.933027181742627,3.10559090343221
2024-09-18,"turnover (trips per gear-slot per day)",1.7,0.3,5.60401108350319,1.69926088468935,0.929028824658852,3.06715191310533
2024-09-19,"turnover (trips per gear-slot per day)",1.7,0.3,5.60573718044314,1.69070578570836,0.936090589340772,3.05862621840959
2024-09-20,"turnover (trips per gear-slot per day)",1.7,0.3,5.60744082451466,1.69382419814001,0.944079892517565,3.10223633518124
2024-09-21,"turnover (trips per gear-slot per day)",1.7,0.3,5.36086908311693,1.70288350870776,0.937842306570299,3.05001471080932
2024-09-22,"turnover (trips per gear-slot per day)",1.7,0.3,5.36245434835493,1.69798175861216,0.943554646410001,3.06097662533202
2024-09-23,"turnover (trips per gear-slot per day)",1.7,0.3,5.61241683294997,1.69617522576398,0.928051266339579,3.01084564268552
2024-09-24,"turnover (trips per gear-slot per day)",1.7,0.3,5.6140304603313,1.69111592770939,0.929165682444179,3.09113862496488
2024-09-25,"turnover (trips per gear-slot per day)",1.7,0.3,5.61562153358965,1.69650083188566,0.933814854741889,3.0370480617908
2024-09-26,"turnover (trips per gear-slot per day)",1.7,0.3,5.61719003328775,1.69368897377552,0.930415944814991,3.10249105821936
2024-09-27,"turnover (trips per gear-slot per day)",1.7,0.3,5.61873594026048,1.70024651348087,0.938838575493266,3.08674732136241
2024-09-28,"turnover (trips per gear-slot per day)",1.7,0.3,5.37151340309025,1.69937681242978,0.952923359625387,3.03118978728343
2024-09-29,"turnover (trips per gear-slot per day)",1.7,0.3,5.37294765059603,1.7066837749601,0.959379642139932,3.05099797279779
