"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,30.286,0.5511,TRUE,TRUE
"gear",3,"2024-09-18",29,31.067,0.5,TRUE,TRUE
"gear",4,"2024-09-19",55,38.995,0.8212,FALSE,TRUE
"gear",5,"2024-09-20",29,30.488,0.518,TRUE,TRUE
"gear",6,"2024-09-21",48,56.711,0.4306,TRUE,TRUE
"gear",9,"2024-09-24",50,36.1,0.8139,FALSE,TRUE
"gear",10,"2024-09-25",13,24.329,0.1757,FALSE,TRUE
"gear",12,"2024-09-27",34,31.503,0.6229,TRUE,TRUE
"gear",13,"2024-09-28",79,69.645,0.6653,TRUE,TRUE
"gear",16,"2024-10-01",30,30.507,0.5493,TRUE,TRUE
"gear",18,"2024-10-03",45,35.939,0.7393,TRUE,TRUE
"gear",19,"2024-10-04",29,30.951,0.503,TRUE,TRUE
"gear",20,"2024-10-05",72,66.15,0.6329,TRUE,TRUE
"gear",23,"2024-10-08",30,29.424,0.5781,TRUE,TRUE
"gear",24,"2024-10-09",29,28.39,0.5853,TRUE,TRUE
"gear",26,"2024-10-11",14,23.095,0.2425,FALSE,TRUE
"gear",27,"2024-10-12",62,58.491,0.6205,TRUE,TRUE
"gear",28,"2024-10-13",64,61.265,0.6007,TRUE,TRUE
"gear",30,"2024-10-15",27,29.737,0.4808,TRUE,TRUE
"gear",31,"2024-10-16",37,33.512,0.6374,TRUE,TRUE
"gear",32,"2024-10-17",43,36.145,0.6953,TRUE,TRUE
"gear",33,"2024-10-18",39,34.209,0.667,TRUE,TRUE
"gear",34,"2024-10-19",62,62.649,0.5527,TRUE,TRUE
"gear",36,"2024-10-21",29,28.812,0.5723,TRUE,TRUE
"gear",37,"2024-10-22",25,27.828,0.4743,TRUE,TRUE
"gear",38,"2024-10-23",35,29.662,0.7013,TRUE,TRUE
"gear",39,"2024-10-24",24,24.737,0.5512,TRUE,TRUE
"gear",40,"2024-10-25",10,19.671,0.1821,FALSE,TRUE
"gear",41,"2024-10-26",36,42.723,0.478,TRUE,TRUE
"gear",42,"2024-10-27",18,37.421,0.1745,FALSE,TRUE
"gear",45,"2024-10-30",18,22.049,0.4313,TRUE,TRUE
"gear",46,"2024-10-31",12,21.612,0.2028,FALSE,TRUE
"gear",47,"2024-11-01",33,28.726,0.6814,TRUE,TRUE
"gear",48,"2024-11-02",79,65.513,0.7188,TRUE,TRUE
"gear",51,"2024-11-05",8,19.265,0.1299,FALSE,TRUE
"gear",52,"2024-11-06",17,21.963,0.3978,TRUE,TRUE
"gear",53,"2024-11-07",25,25.727,0.5449,TRUE,TRUE
"gear",54,"2024-11-08",36,28.61,0.7528,FALSE,TRUE
"gear",55,"2024-11-09",22,42.694,0.1647,FALSE,TRUE
"gear",59,"2024-11-13",25,28.445,0.4548,TRUE,TRUE
"gear",60,"2024-11-14",43,34.713,0.7303,TRUE,TRUE
