"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"trailer",1,2,"2024-12-02",1,-1.5163,0.4281,0.487,-1.719
"trailer",2,3,"2024-12-03",2,-1.8674,0.2593,0.249,-1.9378
"trailer",3,4,"2024-12-04",5,-2.7671,0.5372,0.481,-3.1075
"trailer",4,5,"2024-12-05",3,-2.1876,0.2862,0.385,-2.2759
"trailer",5,6,"2024-12-06",2,-1.8494,0.2376,0.417,-1.9091
"trailer",6,7,"2024-12-07",2,-1.9046,0.3188,0.342,-2.0136
"trailer",7,10,"2024-12-10",1,-1.3897,0.2335,0.262,-1.4466
"trailer",8,11,"2024-12-11",0,-0.5634,0.3776,0.34,-0.7108
"trailer",9,12,"2024-12-12",1,-1.4206,0.2689,0.27,-1.4961
"trailer",10,13,"2024-12-13",0,-0.4978,0.3533,0.446,-0.6279
"trailer",11,14,"2024-12-14",0,-0.8511,0.5349,0.456,-1.1515
"trailer",12,15,"2024-12-15",2,-1.9073,0.3423,0.58,-2.0413
"trailer",13,18,"2024-12-18",4,-2.7201,0.7709,0.642,-3.4823
"trailer",14,20,"2024-12-20",1,-1.3696,0.212,0.283,-1.4165
"trailer",15,21,"2024-12-21",1,-1.47,0.3368,0.404,-1.5899
"trailer",16,22,"2024-12-22",1,-1.4665,0.3365,0.343,-1.5873
"trailer",17,23,"2024-12-23",2,-1.9672,0.3984,0.427,-2.1402
"trailer",18,24,"2024-12-24",1,-1.3686,0.2047,0.343,-1.4124
"trailer",19,26,"2024-12-26",0,-0.806,0.4913,0.403,-1.06
"trailer",20,27,"2024-12-27",2,-1.9089,0.3248,0.289,-2.0225
"trailer",21,28,"2024-12-28",5,-2.749,0.5462,0.552,-3.1152
"trailer",22,31,"2024-12-31",2,-1.8891,0.3011,0.416,-1.9865
"trailer",23,32,"2025-01-01",3,-2.2591,0.4198,0.366,-2.4585
"trailer",24,33,"2025-01-02",0,-0.4719,0.33,0.22,-0.5838
"trailer",25,34,"2025-01-03",0,-0.4136,0.317,0.253,-0.5173
"trailer",26,35,"2025-01-04",0,-0.684,0.5106,0.467,-0.9594
"trailer",27,38,"2025-01-07",0,-0.7141,0.4546,0.442,-0.9324
"trailer",28,39,"2025-01-08",4,-2.9057,0.8842,0.682,-3.8722
"trailer",29,40,"2025-01-09",1,-1.3743,0.221,0.444,-1.426
"trailer",30,41,"2025-01-10",1,-1.3728,0.22,0.389,-1.4238
"trailer",31,42,"2025-01-11",1,-1.5702,0.4571,0.348,-1.7962
"trailer",32,45,"2025-01-14",5,-2.8698,0.7564,0.707,-3.6327
"trailer",33,47,"2025-01-16",0,-1.0936,0.6045,0.386,-1.4764
"trailer",34,48,"2025-01-17",3,-2.2673,0.4284,0.441,-2.4745
"trailer",35,49,"2025-01-18",4,-2.4508,0.3522,0.441,-2.5893
"trailer",36,52,"2025-01-21",1,-1.3804,0.2283,0.33,-1.4354
"trailer",37,53,"2025-01-22",1,-1.3749,0.217,0.28,-1.4237
"trailer",38,54,"2025-01-23",0,-0.6109,0.4004,0.391,-0.7775
"trailer",39,55,"2025-01-24",1,-1.3861,0.2162,0.261,-1.4341
"trailer",40,56,"2025-01-25",1,-1.4173,0.2948,0.342,-1.5109
"trailer",41,60,"2025-01-29",3,-2.7556,1.0369,0.673,-4.1098
"trailer",42,61,"2025-01-30",0,-0.4841,0.3574,0.375,-0.6181
"trailer",43,62,"2025-01-31",0,-0.3633,0.29,0.326,-0.4502
"trailer",44,63,"2025-02-01",0,-0.5229,0.4345,0.513,-0.7262
"trailer",45,67,"2025-02-05",0,-0.2762,0.255,0.269,-0.3435
"trailer",46,68,"2025-02-06",0,-0.2819,0.2469,0.356,-0.3453
"trailer",47,69,"2025-02-07",0,-0.3202,0.2673,0.309,-0.3941
"trailer",48,70,"2025-02-08",2,-2.0112,0.5137,0.46,-2.3148
"trailer",49,73,"2025-02-11",0,-0.4499,0.3629,0.424,-0.589
"trailer",50,74,"2025-02-12",1,-1.4544,0.315,0.288,-1.5584
"trailer",51,76,"2025-02-14",1,-1.414,0.2623,0.191,-1.4852
"trailer",52,77,"2025-02-15",2,-1.9591,0.4361,0.437,-2.1771
"trailer",53,81,"2025-02-19",0,-0.3331,0.3031,0.391,-0.4297
"trailer",54,82,"2025-02-20",0,-0.3122,0.2752,0.349,-0.3908
"trailer",55,83,"2025-02-21",0,-0.3226,0.2726,0.31,-0.3996
"trailer",56,84,"2025-02-22",1,-1.4263,0.2877,0.323,-1.5133
"trailer",57,87,"2025-02-25",0,-0.453,0.3552,0.441,-0.5858
"trailer",58,88,"2025-02-26",2,-2.3276,0.7766,0.675,-3.0249
"trailer",59,89,"2025-02-27",0,-0.4668,0.3294,0.257,-0.5786
"trailer",60,90,"2025-02-28",0,-0.4628,0.3285,0.28,-0.5744
"trailer",61,91,"2025-03-01",2,-1.9963,0.4662,0.468,-2.2406
"trailer",62,94,"2025-03-04",0,-0.4483,0.3572,0.281,-0.5822
"trailer",63,95,"2025-03-05",0,-0.4803,0.3558,0.294,-0.6115
"trailer",64,96,"2025-03-06",1,-1.4013,0.2435,0.307,-1.4628
"trailer",65,98,"2025-03-08",0,-1.2614,0.4688,0.187,-1.4839
"trailer",66,101,"2025-03-11",2,-1.8128,0.1607,0.186,-1.8389
"trailer",67,102,"2025-03-12",1,-1.3687,0.1819,0.15,-1.4024
"trailer",68,104,"2025-03-14",1,-1.3945,0.2315,0.233,-1.4499
"trailer",69,105,"2025-03-15",0,-0.659,0.3876,0.359,-0.8132
"trailer",70,108,"2025-03-18",2,-2.2916,0.7121,0.591,-2.877
"trailer",71,109,"2025-03-19",0,-0.4404,0.2719,0.18,-0.5155
"trailer",72,109,"2025-03-19",0,-0.4404,0.2719,0.18,-0.5155
"trailer",73,110,"2025-03-20",0,-0.453,0.2575,0.185,-0.5201
"trailer",74,111,"2025-03-21",0,-0.6884,0.3593,0.224,-0.8202
"trailer",75,112,"2025-03-22",1,-1.8206,0.335,0.194,-1.9341
"trailer",76,112,"2025-03-22",6,-2.8431,0.3372,0.279,-2.962
"trailer",77,113,"2025-03-23",0,-1.4534,0.4863,0.176,-1.6924
"trailer",78,115,"2025-03-25",8,-3.8316,1.1738,0.902,-5.7082
"trailer",79,117,"2025-03-27",0,-0.6552,0.3198,0.202,-0.7586
"trailer",80,118,"2025-03-28",0,-0.7594,0.3329,0.197,-0.8713
"trailer",81,122,"2025-04-01",1,-1.5608,0.2949,0.183,-1.649
"trailer",82,123,"2025-04-02",1,-1.5864,0.2961,0.341,-1.6754
"trailer",83,124,"2025-04-03",6,-2.6865,0.1609,0.209,-2.7128
"trailer",84,125,"2025-04-04",13,-3.6065,0.4495,0.385,-3.8263
"trailer",85,125,"2025-04-04",9,-3.0801,0.2168,0.243,-3.1283
