"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",1,"2024-12-01",76,73.7,0.6057,0,1e-05,TRUE,TRUE
"gear",3,"2024-12-03",27,23.22,0.6825,0.00019,0.00077,TRUE,TRUE
"gear",4,"2024-12-04",30,23.22,0.7568,0.00019,0.00077,FALSE,TRUE
"gear",5,"2024-12-05",20,23.22,0.4538,0.00019,0.00077,TRUE,TRUE
"gear",6,"2024-12-06",25,23.22,0.6246,0.00019,0.00077,TRUE,TRUE
"gear",7,"2024-12-07",31,63.056,0.124,0,1e-05,FALSE,TRUE
"gear",10,"2024-12-10",23,21.985,0.6024,0.00023,0.00093,TRUE,TRUE
"gear",11,"2024-12-11",20,21.985,0.495,0.00023,0.00093,TRUE,TRUE
"gear",12,"2024-12-12",39,21.985,0.9199,0.00023,0.00093,FALSE,TRUE
"gear",13,"2024-12-13",22,21.985,0.5682,0.00023,0.00093,TRUE,TRUE
"gear",14,"2024-12-14",37,59.72,0.2259,0,1e-05,FALSE,TRUE
"gear",15,"2024-12-15",33,59.72,0.1699,0,1e-05,FALSE,TRUE
"gear",18,"2024-12-18",32,20.833,0.854,0.00032,0.00129,FALSE,TRUE
"gear",20,"2024-12-20",22,20.833,0.6116,0.00032,0.00129,TRUE,TRUE
"gear",21,"2024-12-21",20,56.604,0.0517,0,2e-05,FALSE,TRUE
"gear",22,"2024-12-22",19,56.604,0.0442,0,2e-05,FALSE,TRUE
"gear",23,"2024-12-23",29,30.627,0.5252,6e-05,0.00025,TRUE,TRUE
"gear",24,"2024-12-24",31,30.627,0.5777,6e-05,0.00025,TRUE,TRUE
"gear",26,"2024-12-26",33,30.627,0.6267,6e-05,0.00025,TRUE,TRUE
"gear",27,"2024-12-27",50,30.627,0.8908,6e-05,0.00025,FALSE,TRUE
"gear",28,"2024-12-28",58,83.173,0.2944,0,0,TRUE,TRUE
"gear",31,"2024-12-31",96,95.323,0.5882,0,0,TRUE,TRUE
"gear",32,"2025-01-01",55,91.059,0.2256,0,0,FALSE,TRUE
"gear",33,"2025-01-02",28,30.846,0.4963,6e-05,0.00026,TRUE,TRUE
"gear",34,"2025-01-03",55,30.846,0.9222,6e-05,0.00026,FALSE,TRUE
"gear",35,"2025-01-04",39,83.775,0.1076,0,0,FALSE,TRUE
"gear",38,"2025-01-07",19,33.685,0.1877,4e-05,0.00017,FALSE,TRUE
"gear",39,"2025-01-08",29,33.685,0.4502,4e-05,0.00017,TRUE,TRUE
"gear",40,"2025-01-09",35,33.685,0.5983,4e-05,0.00017,TRUE,TRUE
"gear",41,"2025-01-10",34,33.685,0.5753,4e-05,0.00017,TRUE,TRUE
"gear",42,"2025-01-11",149,91.505,0.8968,0,0,FALSE,TRUE
"gear",45,"2025-01-14",50,30.038,0.8974,7e-05,0.00029,FALSE,TRUE
"gear",47,"2025-01-16",16,30.038,0.1693,7e-05,0.00029,FALSE,TRUE
"gear",48,"2025-01-17",47,30.038,0.8699,7e-05,0.00029,FALSE,TRUE
"gear",49,"2025-01-18",62,81.604,0.3566,0,0,TRUE,TRUE
