"draw","C_sum","C_expected_sum","E_sum"
6,21627,21663.5639917477,7809.47712054296
9,17563,17718.8318393041,8113.33237318039
12,22415,22294.9058941562,8457.47621573636
14,25868,25869.4924958688,7820.78961219399
17,15018,14938.3605442761,5003.3598358099
18,25647,25542.3366945502,9280.66508219268
31,19509,19637.8327298491,8113.50911434031
32,28868,29061.6546706577,11224.3693693459
39,19611,19650.0389999687,6767.72365932817
45,16365,16203.5288241236,5898.40514338653
47,26065,25820.9337368816,8211.05742685856
55,23441,23294.7837170365,6803.8600669073
56,28464,28351.8153423931,14069.8355621435
57,50304,50333.9148840711,16210.42655121
61,25485,25328.2333731972,8704.47965776444
70,18438,18510.2825911675,6629.29925137702
71,37039,36820.851760945,10668.2729361372
74,33457,33124.7002004412,12379.1333663759
82,55206,55179.7749748179,15791.0630985085
90,36464,36730.850621326,12440.4071890592
109,27714,27688.8853376167,12281.796506643
127,35859,36186.8617998013,15326.3486985136
128,17961,17930.3279534034,7862.44540711164
133,27783,28046.8867056506,8106.52269527878
144,54483,54713.0877489592,14060.7730949255
148,52321,52027.3138584901,17127.4429088632
149,35881,35941.7513238086,11162.0640613263
159,29529,29829.3252027038,10773.6682255865
162,27822,27910.1124274232,11225.1642922485
163,27718,27442.2661133974,7777.25175614884
164,19544,19544.3759873609,7255.6580820286
170,18989,18807.8714839956,6140.13753318065
176,53434,53796.9052476233,13861.6866254874
178,27550,27609.2274129253,10997.1751089882
179,41780,41660.7543950611,13619.741353683
180,46982,47014.8807037688,15058.5480652326
182,49034,48928.0585863636,16464.9197985813
189,43974,44143.5449427062,18124.4901852301
197,31205,31239.4890340438,14298.1920260579
201,24740,25147.3181476963,9865.38667515508
210,25393,25553.054817123,10828.3291471476
213,33875,33782.8758061288,12667.9637459879
215,35398,35233.8116162225,10366.1043587945
224,28831,28968.4945791054,9438.60425028459
235,32930,32988.5223299759,13013.9850186109
261,37509,37717.5127624303,13341.1384965292
262,39410,39656.0303340767,13566.1609221953
264,15279,15184.5440173792,6520.05333319173
273,20240,20343.4747844278,7924.70260959383
276,25402,25307.9035268754,7194.69098984534
277,43345,43572.9276086202,14664.1387653082
285,44101,44464.2708782157,15560.3687322514
288,62183,62474.5887577193,21214.439042548
290,49762,50086.9484373101,19219.848511631
292,38667,38797.5799414816,15527.1077046134
294,22671,22698.6633631338,10092.6393143618
299,9969,9930.79853700681,3241.22010404822
302,35628,35852.4600702396,13664.0352733759
303,50268,50481.9109670766,17939.2247803241
304,41877,41889.7659205311,14083.1547341613
307,25721,26030.8369205172,8829.36471886548
308,23022,23102.6964975603,7666.79106751714
319,19035,19077.8287876299,6960.33887763221
320,18342,18466.37871303,7074.42270856617
321,30303,30298.0872570144,10839.5047753627
