"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-12-02",1,1.505,0.5156,0.39246,0.24635,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.505,0.7124,0.39246,0.24635,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.505,0.9391,0.39246,0.24635,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.505,0.8294,0.39246,0.24635,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.505,0.7124,0.39246,0.24635,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.505,0.5605,0.27585,0.20931,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.505,0.5156,0.39246,0.24635,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.505,0.1962,0.39246,0.24635,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.505,0.5156,0.39246,0.24635,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.505,0.1962,0.39246,0.24635,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.505,0.1379,0.27585,0.20931,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.505,0.5605,0.27585,0.20931,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.505,0.8983,0.39246,0.24635,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.505,0.5156,0.39246,0.24635,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.505,0.3805,0.27585,0.20931,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.505,0.3805,0.27585,0.20931,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.505,0.7124,0.39246,0.24635,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.505,0.5156,0.39246,0.24635,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.505,0.1962,0.39246,0.24635,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.505,0.7124,0.39246,0.24635,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.505,0.8442,0.27585,0.20931,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.229,0.4136,0.18796,0.16046,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.285,0.614,0.23327,0.18614,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.167,0.2288,0.45757,0.25423,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.167,0.2288,0.45757,0.25423,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.949,0.1667,0.33347,0.23048,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.167,0.2288,0.45757,0.25423,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.167,0.9367,0.45757,0.25423,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.167,0.5847,0.45757,0.25423,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.167,0.5847,0.45757,0.25423,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.949,0.4487,0.33347,0.23048,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.167,0.9655,0.45757,0.25423,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.167,0.2288,0.45757,0.25423,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.167,0.8823,0.45757,0.25423,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.949,0.8456,0.33347,0.23048,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.167,0.5847,0.45757,0.25423,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.167,0.5847,0.45757,0.25423,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.167,0.2288,0.45757,0.25423,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.167,0.5847,0.45757,0.25423,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.949,0.4487,0.33347,0.23048,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.167,0.8823,0.45757,0.25423,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.167,0.2288,0.45757,0.25423,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.167,0.2288,0.45757,0.25423,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.946,0.2602,0.52044,0.24912,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.582,0.7096,0.39969,0.23977,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.567,0.7569,0.64291,0.22798,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.567,0.7569,0.64291,0.22798,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.946,0.8281,0.52044,0.24912,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.946,0.645,0.52044,0.24912,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.567,0.9112,0.64291,0.22798,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.567,0.3215,0.64291,0.22798,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.724,0.6722,0.3571,0.23921,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.036,0.6128,0.48443,0.25684,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.724,0.1786,0.3571,0.23921,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.036,0.806,0.48443,0.25684,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.036,0.6128,0.48443,0.25684,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.036,0.6128,0.48443,0.25684,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.724,0.1786,0.3571,0.23921,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.036,0.806,0.48443,0.25684,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.724,0.4767,0.3571,0.23921,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.724,0.9496,0.3571,0.23921,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.724,0.1786,0.3571,0.23921,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.036,0.9966,0.48443,0.25684,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.036,0.2422,0.48443,0.25684,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.435,0.2974,0.20924,0.17641,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.435,0.2974,0.20924,0.17641,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.435,0.812,0.20924,0.17641,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.435,0.9707,0.20924,0.17641,FALSE,TRUE
"trailer",125,"2025-04-04",9,3.435,0.9157,0.20924,0.17641,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.737,0.9336,0.13348,0.12446,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.435,0.1046,0.20924,0.17641,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.435,0.456,0.20924,0.17641,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.435,0.456,0.20924,0.17641,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.737,0.313,0.13348,0.12446,TRUE,TRUE
"trailer",144,"2025-04-23",10,3.435,0.9354,0.20924,0.17641,FALSE,TRUE
"trailer",145,"2025-04-24",3,3.435,0.5815,0.20924,0.17641,TRUE,TRUE
"trailer",145,"2025-04-24",3,3.435,0.5815,0.20924,0.17641,TRUE,TRUE
"trailer",146,"2025-04-25",7,3.435,0.8562,0.20924,0.17641,FALSE,TRUE
"trailer",150,"2025-04-29",2,3.435,0.456,0.20924,0.17641,TRUE,TRUE
"trailer",150,"2025-04-29",3,3.435,0.5815,0.20924,0.17641,TRUE,TRUE
"trailer",151,"2025-04-30",7,3.435,0.8562,0.20924,0.17641,FALSE,TRUE
"trailer",152,"2025-05-01",56,7.275,0.9993,0.10512,0.10191,FALSE,FALSE
"trailer",152,"2025-05-01",56,7.275,0.9993,0.10512,0.10191,FALSE,FALSE
"trailer",153,"2025-05-02",3,7.275,0.3433,0.10512,0.10191,TRUE,TRUE
"trailer",153,"2025-05-02",2,7.275,0.254,0.10512,0.10191,TRUE,TRUE
