"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.613636363636364,1,0.476750330694945,0.266869002656941,44,44
"osp",0.611111111111111,0.944444444444444,0.570207603923497,0.25741633017689,18,18
"catch",0.470588235294118,1,0.534518535764503,0.288631729235498,17,17
