"draw","C_sum","C_expected_sum","E_sum"
6,19029,19087.9128993903,24574.3571385914
9,23098,23109.8670000407,27470.826933307
12,22530,22411.7544731419,26075.7147116171
14,23638,23572.4132733737,26046.3432124845
17,21090,21031.7851953287,24700.7572410556
18,19946,19980.6813509764,25114.4454792354
31,21053,21046.338216667,24254.81070485
32,21311,21411.1097235111,27569.3684225277
39,20748,20636.133089658,24292.1766181269
45,21091,21111.0252143866,24583.7340658902
47,20942,21053.4073575495,25182.0937925281
55,20132,20198.3496339177,24535.0497886878
56,22137,22077.1393353561,25906.6699561023
57,18586,18763.9684830562,22989.7356566342
61,22800,22802.6706396193,27170.3308864586
70,19663,19971.8969716506,25136.148911963
71,19936,19847.1579784816,24278.8670313893
74,21492,21592.3533903001,25436.1132711479
82,23257,23068.2692999179,26821.8057186084
90,21516,21262.6228563928,24904.7462307619
109,22813,23142.5902312836,26484.0426169262
127,21490,21612.1665231822,26343.921264031
128,20541,20253.4198274421,25460.1424846977
133,23188,23236.4207973615,25317.2720420082
144,22867,22624.6539073302,26325.4390063292
148,20088,20139.979355857,24042.3465268444
149,22225,22356.7881074434,26872.5735874074
159,24227,24389.4313825893,27403.7667889106
162,22267,22322.4526136539,26478.753038316
163,20686,20609.4059450403,25182.9956562757
164,23046,23118.1466828489,26774.9723201414
170,21023,20984.6356059474,25349.9899610559
176,21977,21991.6806181695,25316.2739577218
178,22976,23031.6204303332,26772.2151999673
179,19822,19789.6243855595,24558.8441984964
180,19714,19785.1767412531,24074.1133312949
182,22712,22697.3164550712,27181.6847343277
189,22909,22914.9174999233,28629.4311794973
197,21420,21355.9750993757,26613.90699707
201,22041,22083.6007024033,26289.7137892137
210,21586,21741.4406426461,27280.5300630041
213,22039,21948.2243330673,27152.6643757687
215,20514,20538.6477575961,27308.9356528769
224,20513,20502.2435742973,24943.9096585167
235,20831,20603.6556532997,25299.4376309828
261,21028,21150.3748266923,25339.6510240299
262,19305,19176.5007925597,24634.6436631795
264,22149,22050.3385402043,26146.8485579552
273,21012,20851.498435229,25736.3303899936
276,20829,20909.1740778203,23859.2318360507
277,22953,23008.8370915919,26090.0289969519
285,20729,20555.3496802696,24789.0220076317
288,22714,22758.6904679977,25913.5058721669
290,20029,19989.3011596993,24384.8990852099
292,22527,22420.8069030388,27017.9868296314
294,22224,22313.533056317,26450.0400067099
299,22028,22085.6262966465,25826.0530553817
302,23872,23873.0026196376,25928.9130690823
303,22031,22015.93863278,24704.0360925252
304,22117,22109.514588775,25378.4587702967
307,20090,20242.4214367666,24780.2548803759
308,18906,18789.6440725144,23217.123537705
319,20999,20999.3890398653,26503.9241643889
320,20817,20775.6072194989,24085.3744584715
321,20852,20727.828927482,25514.6716393146
322,21269,21255.1918563002,24166.4684958064
325,22009,22083.0114362926,26515.3692564868
339,21620,21610.5636351423,25399.8513780943
341,23476,23586.1852293161,26682.9446381777
358,23758,23459.755808453,26209.1844992325
367,22688,22761.5309588326,25241.9913049027
369,24262,24142.4601420977,27814.0069397161
371,24016,24061.0291060415,26756.1125619886
380,20495,20328.3117786878,25101.1155850146
385,21439,21102.6009504201,25459.8038337283
388,22718,22632.5076001554,25467.56615637
391,21336,21474.3340533072,25631.2994070145
392,21351,21297.7209228713,25472.5478730303
393,20557,20539.7413330795,22939.0687060803
394,23282,23284.2663293396,27063.9358340387
397,20670,20671.097358419,25011.5814176965
401,21035,21082.9748705984,25420.920083941
436,23503,23392.5316622669,26984.0384505798
442,21062,21198.1977783258,25648.4440927826
445,21377,21258.0592513931,26066.4559546081
448,19401,19227.9129921417,24280.3576302379
449,21647,21790.8453806699,24384.496413037
458,24234,24141.9035522194,29069.7347532783
461,19572,19699.8756617092,24031.9988318054
467,21289,21551.2701184025,24898.9584344964
485,22211,22149.4354160138,26461.2312568852
505,23065,22939.7022413148,25186.2763296717
506,20446,20233.7741243173,24617.6550200611
509,19875,20007.2433089996,25036.7555759144
524,23289,23081.5263820426,24859.6482877879
533,19309,19210.9360829803,22891.384530039
536,21062,20956.0286162285,24566.9847915427
537,20111,20410.8037911517,25273.4702076052
551,23160,22944.7038549393,26710.9772977147
562,21209,21137.2088710162,25201.9973591598
567,21964,21572.0699419919,26019.0814841565
569,21849,21924.0299079661,25854.7395227927
570,20596,20409.8015065925,23513.7044895714
577,20000,20204.0048476492,26783.408381458
582,20959,20872.6682148997,25785.9795710676
588,20652,20710.9548830705,25118.6491422358
590,18643,18774.3134045565,23744.6367923361
595,25125,24963.817482964,27724.6478465992
605,23736,23697.8952472466,27500.5130790097
608,21439,21478.1368576118,26678.9196234012
625,19397,19273.9039489252,24624.647767953
633,21299,21167.6149057903,25364.881403662
648,20269,20239.1213985287,25964.8240914794
656,20506,20653.9648638083,24244.9710001203
660,21906,21890.1856474877,25662.4983401452
671,20697,20532.0688011413,24727.1409130518
675,21582,21577.4328609455,26626.0262217073
678,25554,25065.686165518,27056.8836003842
687,20961,20766.8477105272,25602.5942000231
695,21111,21051.3537681201,25604.9246949294
696,21264,20971.4166735042,24974.7139310017
700,21302,21332.3322260883,25207.1757277303
701,22879,23044.4626651513,25910.9208391433
702,21013,20812.8827556486,25712.5704714177
712,20216,20132.8448430396,26030.3035504315
718,20114,20089.842174521,24595.0021835495
723,24209,24221.7039072338,27385.7452580426
726,21724,21724.4935695227,27371.3275764453
727,23420,23561.0074744071,25522.4893701501
728,22966,22797.5199038606,27501.4596759076
738,22469,22596.4289794267,25128.5812673692
739,24639,24825.0680740965,28999.7627518883
756,21858,21980.427807716,24712.7697033594
757,20381,20305.9980829929,24435.1985781434
760,21076,21073.386660078,24915.1760690176
768,21262,21654.2967132394,24235.665753326
772,22629,22775.2958065901,26654.5261272157
782,22040,21982.8806017268,26623.9425447668
783,21003,21164.7297685001,25337.2952633042
789,21603,21727.7898810707,24101.3852042525
790,21746,21662.3468435387,26939.044323687
791,21638,21304.8018369657,24470.3407231919
794,20501,20076.9572999682,24983.899755047
802,21857,21875.8526562459,26526.6768315174
807,21550,21643.1165463792,25221.5012228667
810,23266,23090.4898159254,28011.7749444744
811,22270,22161.674472407,25408.4283695685
813,23386,23341.1052716802,27324.2227513437
815,22221,22204.7559899966,25833.7004235081
821,23561,23484.881619069,27231.733376654
832,21163,21365.1872723758,24947.8673568051
857,22735,22498.4712405462,27888.2504349649
862,23312,23058.1652989441,28069.7280923595
863,21933,21943.6307108268,26860.9123550529
